lad22cd,category,count_21,count_11,change
E09000006,"Asian, Asian British or Asian Welsh: Chinese",5075,2768,2307
E09000006,"Asian, Asian British or Asian Welsh: Indian",12326,6215,6111
E09000006,"Asian, Asian British or Asian Welsh: Other Asian",6374,4805,1569
E09000006,"Asian, Asian British or Asian Welsh: Pakistani",1784,1014,770
E09000006,"Black, Black British, Black Welsh, Caribbean or African: African",13193,9819,3374
E09000006,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8169,6609,1560
E09000006,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3787,2258,1529
E09000006,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5073,2649,2424
E09000006,Mixed or Multiple ethnic groups: White and Asian,4747,3016,1731
E09000006,Mixed or Multiple ethnic groups: White and Black African,2431,1335,1096
E09000006,Mixed or Multiple ethnic groups: White and Black Caribbean,5489,3897,1592
E09000006,Other ethnic group: Any other ethnic group,6297,2002,4295
E09000006,Other ethnic group: Arab,1203,870,333
E09000006,"White: English, Welsh, Scottish, Northern Irish or British",219493,239478,-19985
E09000006,White: Gypsy or Irish Traveller,578,580,-2
E09000006,White: Irish,4954,4463,491
E09000006,White: Other White,27270,16349,10921
E09000007,"Asian, Asian British or Asian Welsh: Bangladeshi",14356,12503,1853
E09000007,"Asian, Asian British or Asian Welsh: Chinese",6728,6493,235
E09000007,"Asian, Asian British or Asian Welsh: Indian",6952,6083,869
E09000007,"Asian, Asian British or Asian Welsh: Other Asian",8396,8878,-482
E09000007,"Asian, Asian British or Asian Welsh: Pakistani",1610,1489,121
E09000007,"Black, Black British, Black Welsh, Caribbean or African: African",14191,10802,3389
E09000007,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2703,3496,-793
E09000007,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1998,3762,-1764
E09000007,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5078,4148,930
E09000007,Mixed or Multiple ethnic groups: White and Asian,4243,3880,363
E09000007,Mixed or Multiple ethnic groups: White and Black African,2059,1800,259
E09000007,Mixed or Multiple ethnic groups: White and Black Caribbean,2558,2494,64
E09000007,Other ethnic group: Any other ethnic group,9783,5023,4760
E09000007,Other ethnic group: Arab,4417,3432,985
E09000007,"White: English, Welsh, Scottish, Northern Irish or British",74348,96937,-22589
E09000007,White: Gypsy or Irish Traveller,128,167,-39
E09000007,White: Irish,5325,7053,-1728
E09000007,White: Other White,45263,41898,3365
E09000008,"Asian, Asian British or Asian Welsh: Bangladeshi",3549,2570,979
E09000008,"Asian, Asian British or Asian Welsh: Chinese",3950,3925,25
E09000008,"Asian, Asian British or Asian Welsh: Indian",29563,24660,4903
E09000008,"Asian, Asian British or Asian Welsh: Other Asian",16080,17607,-1527
E09000008,"Asian, Asian British or Asian Welsh: Pakistani",15345,10865,4480
E09000008,"Black, Black British, Black Welsh, Caribbean or African: African",40219,28981,11238
E09000008,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",36108,31320,4788
E09000008,"Black, Black British, Black Welsh, Caribbean or African: Other Black",12114,12955,-841
E09000008,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,9172,5826,3346
E09000008,Mixed or Multiple ethnic groups: White and Asian,5740,5140,600
