lad22cd,category,count_21,count_11,change
E09000002,Other European language (EU): German,104,181,-77
E09000002,Other European language (EU): Greek,204,110,94
E09000002,Other European language (EU): Hungarian,324,106,218
E09000002,Other European language (EU): Italian,734,215,519
E09000002,Other European language (EU): Latvian,119,83,36
E09000002,Other European language (EU): Lithuanian,4427,3935,492
E09000002,Other European language (EU): Maltese,13,29,-16
E09000002,Other European language (EU): Polish,1750,1786,-36
E09000002,Other European language (EU): Romanian,9988,1182,8806
E09000002,Other European language (EU): Slovak,76,80,-4
E09000002,Other European language (EU): Slovenian,2,1,1
E09000002,Other European language (EU): Swedish,8,23,-15
E09000002,Other European language (non EU): Albanian,1518,1399,119
E09000002,Other European language (non EU): Any other Eastern European language (non EU),2,5,-3
E09000002,Other European language (non EU): Northern European language (non EU),6,6,0
E09000002,Other European language (non EU): Ukrainian,326,64,262
E09000002,Other European language (non-national): Any Romani language,1,12,-11
E09000002,Other European language (non-national): Yiddish,0,0,0
E09000002,Other UK language: Cornish,1,0,1
E09000002,Other UK language: Gaelic (Irish),0,3,-3
E09000002,Other UK language: Gaelic (Not otherwise specified),0,1,-1
E09000002,Other UK language: Gaelic (Scottish),0,0,0
E09000002,Other UK language: Gypsy or Traveller languages,33,5,28
E09000002,Other UK language: Manx Gaelic,0,1,-1
E09000002,Other UK language: Scots,0,1,-1
E09000002,Other language,81,168,-87
E09000002,Portuguese,1953,1368,585
E09000002,Russian,921,558,363
E09000002,Sign language: Any other sign language,7,8,-1
E09000002,Sign language: Any sign communication system,8,9,-1
E09000002,Sign language: British Sign Language,149,87,62
E09000002,South Asian language: Any other South Asian language,154,144,10
E09000002,South Asian language: Bengali (with Sylheti and Chatgaya),6475,3512,2963
E09000002,South Asian language: Gujarati,635,585,50
E09000002,South Asian language: Hindi,424,381,43
E09000002,South Asian language: Malayalam,559,331,228
E09000002,South Asian language: Marathi,56,31,25
E09000002,South Asian language: Nepalese,233,112,121
E09000002,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),8,3,5
E09000002,South Asian language: Panjabi,2448,1657,791
E09000002,South Asian language: Sinhala,84,135,-51
E09000002,South Asian language: Tamil,1113,816,297
E09000002,South Asian language: Telugu,438,291,147
E09000002,South Asian language: Urdu,3791,2975,816
E09000002,Spanish,734,393,341
E09000002,Turkish,722,804,-82
E09000002,Welsh or Cymraeg (in England only),1,5,-4
E09000002,West or Central Asian language: Any other West or Central Asian language,77,89,-12
E09000002,West or Central Asian language: Hebrew,0,12,-12
E09000002,West or Central Asian language: Kurdish,118,56,62
E09000002,West or Central Asian language: Pashto,379,205,174
E09000002,West or Central Asian language: Persian or Farsi,405,301,104
E09000003,African language: Afrikaans,29,81,-52
E09000003,African language: Akan,259,284,-25
E09000003,African language: Amharic,154,78,76
E09000003,African language: Any other African language,150,397,-247
E09000003,African language: Any other Nigerian language,40,138,-98
E09000003,African language: Any other West African language,117,101,16
E09000003,African language: Igbo,148,179,-31
E09000003,African language: Krio,9,25,-16
E09000003,African language: Lingala,107,83,24
E09000003,African language: Luganda,19,59,-40
E09000003,African language: Shona,26,90,-64
E09000003,African language: Somali,1124,1772,-648
E09000003,African language: Swahili or Kiswahili,188,388,-200
E09000003,African language: Tigrinya,145,90,55
E09000003,African language: Yoruba,89,170,-81
E09000003,Arabic,3806,3305,501
E09000003,Caribbean Creole: Any other Caribbean Creole,15,1,14
E09000003,Caribbean Creole: English-based Caribbean Creole,0,0,0
E09000003,East Asian language: All other Chinese,1968,2503,-535
E09000003,East Asian language: Any other East Asian language,239,414,-175
E09000003,East Asian language: Cantonese Chinese,1272,802,470
E09000003,East Asian language: Japanese,1653,2449,-796
E09000003,East Asian language: Korean,211,332,-121
E09000003,East Asian language: Malay,208,278,-70
E09000003,East Asian language: Mandarin Chinese,609,466,143
E09000003,East Asian language: Tagalog or Filipino,1799,1766,33
E09000003,East Asian language: Thai,165,218,-53
E09000003,East Asian language: Vietnamese,129,86,43
E09000003,English (English or Welsh in Wales),289057,260753,28304
E09000003,French,1611,2177,-566
E09000003,North or South American language,1,33,-32
E09000003,Oceanic or Australian language,5,8,-3
E09000003,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",515,438,77
E09000003,Other European language (EU): Any other European language (EU),64,38,26
E09000003,Other European language (EU): Bulgarian,2238,1190,1048
E09000003,Other European language (EU): Czech,419,570,-151
E09000003,Other European language (EU): Danish,65,155,-90
E09000003,Other European language (EU): Dutch,178,317,-139
E09000003,Other European language (EU): Estonian,25,34,-9
E09000003,Other European language (EU): Finnish,41,88,-47
E09000003,Other European language (EU): German,556,953,-397
E09000003,Other European language (EU): Greek,2928,2103,825
E09000003,Other European language (EU): Hungarian,1928,1715,213
E09000003,Other European language (EU): Italian,2954,1897,1057
E09000003,Other European language (EU): Latvian,115,147,-32
E09000003,Other European language (EU): Lithuanian,669,854,-185
E09000003,Other European language (EU): Maltese,10,30,-20
E09000003,Other European language (EU): Polish,5542,7930,-2388
E09000003,Other European language (EU): Romanian,11164,3995,7169
E09000003,Other European language (EU): Slovak,754,1400,-646
E09000003,Other European language (EU): Slovenian,33,13,20
E09000003,Other European language (EU): Swedish,165,254,-89
E09000003,Other European language (non EU): Albanian,3209,1757,1452
E09000003,Other European language (non EU): Any other Eastern European language (non EU),7,69,-62
E09000003,Other European language (non EU): Northern European language (non EU),90,162,-72
E09000003,Other European language (non EU): Ukrainian,296,90,206
E09000003,Other European language (non-national): Any Romani language,2,26,-24
E09000003,Other European language (non-national): Yiddish,9,47,-38
E09000003,Other UK language: Cornish,0,0,0
E09000003,Other UK language: Gaelic (Irish),12,13,-1
E09000003,Other UK language: Gaelic (Not otherwise specified),3,5,-2
E09000003,Other UK language: Gaelic (Scottish),1,1,0
E09000003,Other UK language: Gypsy or Traveller languages,39,1,38
E09000003,Other UK language: Manx Gaelic,0,0,0
E09000003,Other UK language: Scots,1,10,-9
E09000003,Other language,86,286,-200
E09000003,Portuguese,3926,2839,1087
E09000003,Russian,1506,1312,194
E09000003,Sign language: Any other sign language,13,11,2
E09000003,Sign language: Any sign communication system,21,35,-14
E09000003,Sign language: British Sign Language,182,92,90
E09000003,South Asian language: Any other South Asian language,267,368,-101
E09000003,South Asian language: Bengali (with Sylheti and Chatgaya),768,1062,-294
E09000003,South Asian language: Gujarati,5207,7278,-2071
E09000003,South Asian language: Hindi,721,845,-124
E09000003,South Asian language: Malayalam,293,179,114
E09000003,South Asian language: Marathi,182,134,48
E09000003,South Asian language: Nepalese,590,811,-221
E09000003,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),1,0,1
E09000003,South Asian language: Panjabi,454,577,-123
E09000003,South Asian language: Sinhala,304,497,-193
E09000003,South Asian language: Tamil,1185,1324,-139
E09000003,South Asian language: Telugu,172,83,89
E09000003,South Asian language: Urdu,1178,1750,-572
E09000003,Spanish,3182,2164,1018
E09000003,Turkish,2336,2025,311
E09000003,Welsh or Cymraeg (in England only),24,39,-15
E09000003,West or Central Asian language: Any other West or Central Asian language,399,410,-11
E09000003,West or Central Asian language: Hebrew,1470,1542,-72
E09000003,West or Central Asian language: Kurdish,638,520,118
E09000003,West or Central Asian language: Pashto,2173,1781,392
E09000003,West or Central Asian language: Persian or Farsi,8442,6639,1803
E09000004,African language: Afrikaans,36,55,-19
E09000004,African language: Akan,141,160,-19
E09000004,African language: Amharic,30,11,19
E09000004,African language: Any other African language,44,113,-69
E09000004,African language: Any other Nigerian language,48,84,-36
E09000004,African language: Any other West African language,67,59,8
E09000004,African language: Igbo,315,171,144
E09000004,African language: Krio,15,26,-11
E09000004,African language: Lingala,13,9,4
E09000004,African language: Luganda,12,32,-20
E09000004,African language: Shona,55,163,-108
E09000004,African language: Somali,32,59,-27
E09000004,African language: Swahili or Kiswahili,28,47,-19
E09000004,African language: Tigrinya,38,5,33
E09000004,African language: Yoruba,360,554,-194
E09000004,Arabic,292,198,94
E09000004,Caribbean Creole: Any other Caribbean Creole,11,1,10
E09000004,Caribbean Creole: English-based Caribbean Creole,0,0,0
E09000004,East Asian language: All other Chinese,717,548,169
E09000004,East Asian language: Any other East Asian language,45,28,17
E09000004,East Asian language: Cantonese Chinese,450,400,50
E09000004,East Asian language: Japanese,62,43,19
E09000004,East Asian language: Korean,25,10,15
E09000004,East Asian language: Malay,22,19,3
E09000004,East Asian language: Mandarin Chinese,225,80,145
E09000004,East Asian language: Tagalog or Filipino,150,168,-18
E09000004,East Asian language: Thai,96,159,-63
E09000004,East Asian language: Vietnamese,262,188,74
E09000004,English (English or Welsh in Wales),214970,209507,5463
E09000004,French,543,499,44
E09000004,North or South American language,0,4,-4
E09000004,Oceanic or Australian language,1,1,0
E09000004,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",42,34,8
E09000004,Other European language (EU): Any other European language (EU),12,8,4
E09000004,Other European language (EU): Bulgarian,969,262,707
E09000004,Other European language (EU): Czech,50,65,-15
E09000004,Other European language (EU): Danish,19,26,-7
E09000004,Other European language (EU): Dutch,50,88,-38
E09000004,Other European language (EU): Estonian,6,11,-5
E09000004,Other European language (EU): Finnish,25,24,1
E09000004,Other European language (EU): German,103,146,-43
E09000004,Other European language (EU): Greek,213,104,109
E09000004,Other European language (EU): Hungarian,271,71,200
E09000004,Other European language (EU): Italian,489,205,284
E09000004,Other European language (EU): Latvian,117,64,53
E09000004,Other European language (EU): Lithuanian,922,567,355
E09000004,Other European language (EU): Maltese,10,20,-10
E09000004,Other European language (EU): Polish,1505,918,587
E09000004,Other European language (EU): Romanian,2258,188,2070
E09000004,Other European language (EU): Slovak,104,110,-6
E09000004,Other European language (EU): Slovenian,9,1,8
E09000004,Other European language (EU): Swedish,25,31,-6
E09000004,Other European language (non EU): Albanian,469,252,217
E09000004,Other European language (non EU): Any other Eastern European language (non EU),6,3,3
E09000004,Other European language (non EU): Northern European language (non EU),12,48,-36
E09000004,Other European language (non EU): Ukrainian,197,26,171
E09000004,Other European language (non-national): Any Romani language,0,4,-4
E09000004,Other European language (non-national): Yiddish,0,0,0
E09000004,Other UK language: Cornish,0,0,0
E09000004,Other UK language: Gaelic (Irish),4,3,1
E09000004,Other UK language: Gaelic (Not otherwise specified),4,2,2
E09000004,Other UK language: Gaelic (Scottish),0,0,0
E09000004,Other UK language: Gypsy or Traveller languages,5,0,5
E09000004,Other UK language: Manx Gaelic,0,0,0
E09000004,Other UK language: Scots,0,0,0
E09000004,Other language,23,83,-60
E09000004,Portuguese,725,315,410
E09000004,Russian,578,267,311
E09000004,Sign language: Any other sign language,1,14,-13
E09000004,Sign language: Any sign communication system,5,11,-6
E09000004,Sign language: British Sign Language,114,91,23
E09000004,South Asian language: Any other South Asian language,96,67,29
E09000004,South Asian language: Bengali (with Sylheti and Chatgaya),511,377,134
E09000004,South Asian language: Gujarati,691,533,158
E09000004,South Asian language: Hindi,378,161,217
E09000004,South Asian language: Malayalam,170,47,123
E09000004,South Asian language: Marathi,77,11,66
E09000004,South Asian language: Nepalese,1166,196,970
E09000004,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),1,1,0
E09000004,South Asian language: Panjabi,2175,1655,520
E09000004,South Asian language: Sinhala,115,139,-24
E09000004,South Asian language: Tamil,1254,736,518
E09000004,South Asian language: Telugu,284,25,259
E09000004,South Asian language: Urdu,307,210,97
E09000004,Spanish,601,292,309
