lad22cd,lad22nm,lsoa21cd,category,count_21
E09000003,Barnet,E01000139,Household is not deprived in any dimension,307
E09000003,Barnet,E01000139,Household is deprived in one dimension,161
E09000003,Barnet,E01000139,Household is deprived in two dimensions,61
E09000003,Barnet,E01000139,Household is deprived in three dimensions,11
E09000003,Barnet,E01000139,Household is deprived in four dimensions,2
E09000003,Barnet,E01000140,Household is not deprived in any dimension,485
E09000003,Barnet,E01000140,Household is deprived in one dimension,260
E09000003,Barnet,E01000140,Household is deprived in two dimensions,96
E09000003,Barnet,E01000140,Household is deprived in three dimensions,23
E09000003,Barnet,E01000140,Household is deprived in four dimensions,3
E09000003,Barnet,E01000141,Household is not deprived in any dimension,294
E09000003,Barnet,E01000141,Household is deprived in one dimension,289
E09000003,Barnet,E01000141,Household is deprived in two dimensions,138
E09000003,Barnet,E01000141,Household is deprived in three dimensions,61
E09000003,Barnet,E01000141,Household is deprived in four dimensions,6
E09000003,Barnet,E01000142,Household is not deprived in any dimension,382
E09000003,Barnet,E01000142,Household is deprived in one dimension,329
E09000003,Barnet,E01000142,Household is deprived in two dimensions,133
E09000003,Barnet,E01000142,Household is deprived in three dimensions,39
E09000003,Barnet,E01000142,Household is deprived in four dimensions,8
E09000003,Barnet,E01000143,Household is not deprived in any dimension,278
E09000003,Barnet,E01000143,Household is deprived in one dimension,251
E09000003,Barnet,E01000143,Household is deprived in two dimensions,108
E09000003,Barnet,E01000143,Household is deprived in three dimensions,45
E09000003,Barnet,E01000143,Household is deprived in four dimensions,4
E09000003,Barnet,E01000144,Household is not deprived in any dimension,323
E09000003,Barnet,E01000144,Household is deprived in one dimension,281
E09000003,Barnet,E01000144,Household is deprived in two dimensions,79
E09000003,Barnet,E01000144,Household is deprived in three dimensions,31
E09000003,Barnet,E01000144,Household is deprived in four dimensions,30
E09000003,Barnet,E01000145,Household is not deprived in any dimension,248
E09000003,Barnet,E01000145,Household is deprived in one dimension,147
E09000003,Barnet,E01000145,Household is deprived in two dimensions,58
E09000003,Barnet,E01000145,Household is deprived in three dimensions,33
E09000003,Barnet,E01000145,Household is deprived in four dimensions,6
E09000003,Barnet,E01000146,Household is not deprived in any dimension,388
E09000003,Barnet,E01000146,Household is deprived in one dimension,303
E09000003,Barnet,E01000146,Household is deprived in two dimensions,121
E09000003,Barnet,E01000146,Household is deprived in three dimensions,45
E09000003,Barnet,E01000146,Household is deprived in four dimensions,9
E09000003,Barnet,E01000147,Household is not deprived in any dimension,264
E09000003,Barnet,E01000147,Household is deprived in one dimension,207
E09000003,Barnet,E01000147,Household is deprived in two dimensions,73
E09000003,Barnet,E01000147,Household is deprived in three dimensions,13
E09000003,Barnet,E01000147,Household is deprived in four dimensions,2
E09000003,Barnet,E01000150,Household is not deprived in any dimension,344
E09000003,Barnet,E01000150,Household is deprived in one dimension,298
E09000003,Barnet,E01000150,Household is deprived in two dimensions,106
E09000003,Barnet,E01000150,Household is deprived in three dimensions,23
E09000003,Barnet,E01000150,Household is deprived in four dimensions,5
E09000003,Barnet,E01000151,Household is not deprived in any dimension,160
E09000003,Barnet,E01000151,Household is deprived in one dimension,259
E09000003,Barnet,E01000151,Household is deprived in two dimensions,169
E09000003,Barnet,E01000151,Household is deprived in three dimensions,63
E09000003,Barnet,E01000151,Household is deprived in four dimensions,6
E09000003,Barnet,E01000152,Household is not deprived in any dimension,457
E09000003,Barnet,E01000152,Household is deprived in one dimension,295
E09000003,Barnet,E01000152,Household is deprived in two dimensions,132
E09000003,Barnet,E01000152,Household is deprived in three dimensions,35
E09000003,Barnet,E01000152,Household is deprived in four dimensions,5
E09000003,Barnet,E01000153,Household is not deprived in any dimension,280
E09000003,Barnet,E01000153,Household is deprived in one dimension,266
E09000003,Barnet,E01000153,Household is deprived in two dimensions,127
E09000003,Barnet,E01000153,Household is deprived in three dimensions,58
E09000003,Barnet,E01000153,Household is deprived in four dimensions,11
E09000003,Barnet,E01000154,Household is not deprived in any dimension,277
E09000003,Barnet,E01000154,Household is deprived in one dimension,248
E09000003,Barnet,E01000154,Household is deprived in two dimensions,129
E09000003,Barnet,E01000154,Household is deprived in three dimensions,49
E09000003,Barnet,E01000154,Household is deprived in four dimensions,4
E09000003,Barnet,E01000156,Household is not deprived in any dimension,419
E09000003,Barnet,E01000156,Household is deprived in one dimension,230
E09000003,Barnet,E01000156,Household is deprived in two dimensions,86
E09000003,Barnet,E01000156,Household is deprived in three dimensions,15
E09000003,Barnet,E01000156,Household is deprived in four dimensions,0
E09000003,Barnet,E01000157,Household is not deprived in any dimension,342
E09000003,Barnet,E01000157,Household is deprived in one dimension,218
E09000003,Barnet,E01000157,Household is deprived in two dimensions,88
E09000003,Barnet,E01000157,Household is deprived in three dimensions,14
E09000003,Barnet,E01000157,Household is deprived in four dimensions,3
E09000003,Barnet,E01000158,Household is not deprived in any dimension,281
E09000003,Barnet,E01000158,Household is deprived in one dimension,176
E09000003,Barnet,E01000158,Household is deprived in two dimensions,69
E09000003,Barnet,E01000158,Household is deprived in three dimensions,18
E09000003,Barnet,E01000158,Household is deprived in four dimensions,2
E09000003,Barnet,E01000159,Household is not deprived in any dimension,340
E09000003,Barnet,E01000159,Household is deprived in one dimension,205
E09000003,Barnet,E01000159,Household is deprived in two dimensions,81
E09000003,Barnet,E01000159,Household is deprived in three dimensions,23
E09000003,Barnet,E01000159,Household is deprived in four dimensions,1
E09000003,Barnet,E01000160,Household is not deprived in any dimension,467
E09000003,Barnet,E01000160,Household is deprived in one dimension,238
E09000003,Barnet,E01000160,Household is deprived in two dimensions,75
E09000003,Barnet,E01000160,Household is deprived in three dimensions,19
E09000003,Barnet,E01000160,Household is deprived in four dimensions,1
E09000003,Barnet,E01000161,Household is not deprived in any dimension,399
E09000003,Barnet,E01000161,Household is deprived in one dimension,265
E09000003,Barnet,E01000161,Household is deprived in two dimensions,116
E09000003,Barnet,E01000161,Household is deprived in three dimensions,21
E09000003,Barnet,E01000161,Household is deprived in four dimensions,4
E09000003,Barnet,E01000162,Household is not deprived in any dimension,250
E09000003,Barnet,E01000162,Household is deprived in one dimension,184
E09000003,Barnet,E01000162,Household is deprived in two dimensions,102
E09000003,Barnet,E01000162,Household is deprived in three dimensions,14
E09000003,Barnet,E01000162,Household is deprived in four dimensions,2
E09000003,Barnet,E01000163,Household is not deprived in any dimension,314
E09000003,Barnet,E01000163,Household is deprived in one dimension,252
E09000003,Barnet,E01000163,Household is deprived in two dimensions,149
E09000003,Barnet,E01000163,Household is deprived in three dimensions,74
E09000003,Barnet,E01000163,Household is deprived in four dimensions,7
E09000003,Barnet,E01000164,Household is not deprived in any dimension,257
E09000003,Barnet,E01000164,Household is deprived in one dimension,237
E09000003,Barnet,E01000164,Household is deprived in two dimensions,115
E09000003,Barnet,E01000164,Household is deprived in three dimensions,34
E09000003,Barnet,E01000164,Household is deprived in four dimensions,2
E09000003,Barnet,E01000165,Household is not deprived in any dimension,378
E09000003,Barnet,E01000165,Household is deprived in one dimension,229
E09000003,Barnet,E01000165,Household is deprived in two dimensions,87
E09000003,Barnet,E01000165,Household is deprived in three dimensions,11
E09000003,Barnet,E01000165,Household is deprived in four dimensions,1
E09000003,Barnet,E01000166,Household is not deprived in any dimension,343
E09000003,Barnet,E01000166,Household is deprived in one dimension,201
E09000003,Barnet,E01000166,Household is deprived in two dimensions,91
E09000003,Barnet,E01000166,Household is deprived in three dimensions,18
E09000003,Barnet,E01000166,Household is deprived in four dimensions,3
E09000003,Barnet,E01000167,Household is not deprived in any dimension,217
E09000003,Barnet,E01000167,Household is deprived in one dimension,181
E09000003,Barnet,E01000167,Household is deprived in two dimensions,102
E09000003,Barnet,E01000167,Household is deprived in three dimensions,25
E09000003,Barnet,E01000167,Household is deprived in four dimensions,3
E09000003,Barnet,E01000168,Household is not deprived in any dimension,324
E09000003,Barnet,E01000168,Household is deprived in one dimension,169
E09000003,Barnet,E01000168,Household is deprived in two dimensions,57
E09000003,Barnet,E01000168,Household is deprived in three dimensions,6
E09000003,Barnet,E01000168,Household is deprived in four dimensions,0
E09000003,Barnet,E01000169,Household is not deprived in any dimension,370
E09000003,Barnet,E01000169,Household is deprived in one dimension,201
E09000003,Barnet,E01000169,Household is deprived in two dimensions,98
E09000003,Barnet,E01000169,Household is deprived in three dimensions,22
E09000003,Barnet,E01000169,Household is deprived in four dimensions,3
E09000003,Barnet,E01000170,Household is not deprived in any dimension,330
E09000003,Barnet,E01000170,Household is deprived in one dimension,226
E09000003,Barnet,E01000170,Household is deprived in two dimensions,104
E09000003,Barnet,E01000170,Household is deprived in three dimensions,32
E09000003,Barnet,E01000170,Household is deprived in four dimensions,2
E09000003,Barnet,E01000171,Household is not deprived in any dimension,441
E09000003,Barnet,E01000171,Household is deprived in one dimension,332
E09000003,Barnet,E01000171,Household is deprived in two dimensions,155
E09000003,Barnet,E01000171,Household is deprived in three dimensions,64
E09000003,Barnet,E01000171,Household is deprived in four dimensions,6
E09000003,Barnet,E01000172,Household is not deprived in any dimension,353
E09000003,Barnet,E01000172,Household is deprived in one dimension,178
E09000003,Barnet,E01000172,Household is deprived in two dimensions,72
E09000003,Barnet,E01000172,Household is deprived in three dimensions,7
E09000003,Barnet,E01000172,Household is deprived in four dimensions,1
E09000003,Barnet,E01000173,Household is not deprived in any dimension,350
E09000003,Barnet,E01000173,Household is deprived in one dimension,183
E09000003,Barnet,E01000173,Household is deprived in two dimensions,61
E09000003,Barnet,E01000173,Household is deprived in three dimensions,15
E09000003,Barnet,E01000173,Household is deprived in four dimensions,1
E09000003,Barnet,E01000174,Household is not deprived in any dimension,341
E09000003,Barnet,E01000174,Household is deprived in one dimension,263
E09000003,Barnet,E01000174,Household is deprived in two dimensions,121
E09000003,Barnet,E01000174,Household is deprived in three dimensions,31
E09000003,Barnet,E01000174,Household is deprived in four dimensions,6
E09000003,Barnet,E01000175,Household is not deprived in any dimension,390
E09000003,Barnet,E01000175,Household is deprived in one dimension,180
E09000003,Barnet,E01000175,Household is deprived in two dimensions,61
E09000003,Barnet,E01000175,Household is deprived in three dimensions,11
E09000003,Barnet,E01000175,Household is deprived in four dimensions,0
E09000003,Barnet,E01000176,Household is not deprived in any dimension,243
E09000003,Barnet,E01000176,Household is deprived in one dimension,234
E09000003,Barnet,E01000176,Household is deprived in two dimensions,177
E09000003,Barnet,E01000176,Household is deprived in three dimensions,65
E09000003,Barnet,E01000176,Household is deprived in four dimensions,3
E09000003,Barnet,E01000177,Household is not deprived in any dimension,409
E09000003,Barnet,E01000177,Household is deprived in one dimension,230
E09000003,Barnet,E01000177,Household is deprived in two dimensions,47
E09000003,Barnet,E01000177,Household is deprived in three dimensions,6
E09000003,Barnet,E01000177,Household is deprived in four dimensions,0
E09000003,Barnet,E01000178,Household is not deprived in any dimension,354
E09000003,Barnet,E01000178,Household is deprived in one dimension,234
E09000003,Barnet,E01000178,Household is deprived in two dimensions,72
E09000003,Barnet,E01000178,Household is deprived in three dimensions,17
E09000003,Barnet,E01000178,Household is deprived in four dimensions,0
E09000003,Barnet,E01000179,Household is not deprived in any dimension,437
E09000003,Barnet,E01000179,Household is deprived in one dimension,256
E09000003,Barnet,E01000179,Household is deprived in two dimensions,69
E09000003,Barnet,E01000179,Household is deprived in three dimensions,7
E09000003,Barnet,E01000179,Household is deprived in four dimensions,0
E09000003,Barnet,E01000180,Household is not deprived in any dimension,318
E09000003,Barnet,E01000180,Household is deprived in one dimension,233
E09000003,Barnet,E01000180,Household is deprived in two dimensions,88
E09000003,Barnet,E01000180,Household is deprived in three dimensions,26
E09000003,Barnet,E01000180,Household is deprived in four dimensions,0
E09000003,Barnet,E01000181,Household is not deprived in any dimension,412
E09000003,Barnet,E01000181,Household is deprived in one dimension,222
E09000003,Barnet,E01000181,Household is deprived in two dimensions,47
E09000003,Barnet,E01000181,Household is deprived in three dimensions,6
E09000003,Barnet,E01000181,Household is deprived in four dimensions,1
E09000003,Barnet,E01000182,Household is not deprived in any dimension,413
E09000003,Barnet,E01000182,Household is deprived in one dimension,240
E09000003,Barnet,E01000182,Household is deprived in two dimensions,63
E09000003,Barnet,E01000182,Household is deprived in three dimensions,14
E09000003,Barnet,E01000182,Household is deprived in four dimensions,2
E09000003,Barnet,E01000183,Household is not deprived in any dimension,322
E09000003,Barnet,E01000183,Household is deprived in one dimension,182
E09000003,Barnet,E01000183,Household is deprived in two dimensions,79
E09000003,Barnet,E01000183,Household is deprived in three dimensions,14
E09000003,Barnet,E01000183,Household is deprived in four dimensions,0
E09000003,Barnet,E01000184,Household is not deprived in any dimension,266
E09000003,Barnet,E01000184,Household is deprived in one dimension,276
E09000003,Barnet,E01000184,Household is deprived in two dimensions,120
E09000003,Barnet,E01000184,Household is deprived in three dimensions,46
E09000003,Barnet,E01000184,Household is deprived in four dimensions,3
E09000003,Barnet,E01000185,Household is not deprived in any dimension,213
E09000003,Barnet,E01000185,Household is deprived in one dimension,226
E09000003,Barnet,E01000185,Household is deprived in two dimensions,141
E09000003,Barnet,E01000185,Household is deprived in three dimensions,58
E09000003,Barnet,E01000185,Household is deprived in four dimensions,6
E09000003,Barnet,E01000186,Household is not deprived in any dimension,294
E09000003,Barnet,E01000186,Household is deprived in one dimension,179
E09000003,Barnet,E01000186,Household is deprived in two dimensions,34
E09000003,Barnet,E01000186,Household is deprived in three dimensions,3
E09000003,Barnet,E01000186,Household is deprived in four dimensions,0
E09000003,Barnet,E01000187,Household is not deprived in any dimension,296
E09000003,Barnet,E01000187,Household is deprived in one dimension,198
E09000003,Barnet,E01000187,Household is deprived in two dimensions,82
E09000003,Barnet,E01000187,Household is deprived in three dimensions,18
E09000003,Barnet,E01000187,Household is deprived in four dimensions,2
E09000003,Barnet,E01000188,Household is not deprived in any dimension,283
E09000003,Barnet,E01000188,Household is deprived in one dimension,165
E09000003,Barnet,E01000188,Household is deprived in two dimensions,57
E09000003,Barnet,E01000188,Household is deprived in three dimensions,5
E09000003,Barnet,E01000188,Household is deprived in four dimensions,1
E09000003,Barnet,E01000189,Household is not deprived in any dimension,508
E09000003,Barnet,E01000189,Household is deprived in one dimension,296
E09000003,Barnet,E01000189,Household is deprived in two dimensions,143
E09000003,Barnet,E01000189,Household is deprived in three dimensions,35
E09000003,Barnet,E01000189,Household is deprived in four dimensions,1
E09000003,Barnet,E01000190,Household is not deprived in any dimension,304
E09000003,Barnet,E01000190,Household is deprived in one dimension,177
E09000003,Barnet,E01000190,Household is deprived in two dimensions,75
E09000003,Barnet,E01000190,Household is deprived in three dimensions,13
E09000003,Barnet,E01000190,Household is deprived in four dimensions,1
E09000003,Barnet,E01000191,Household is not deprived in any dimension,289
E09000003,Barnet,E01000191,Household is deprived in one dimension,172
E09000003,Barnet,E01000191,Household is deprived in two dimensions,87
E09000003,Barnet,E01000191,Household is deprived in three dimensions,5
E09000003,Barnet,E01000191,Household is deprived in four dimensions,2
E09000003,Barnet,E01000192,Household is not deprived in any dimension,311
E09000003,Barnet,E01000192,Household is deprived in one dimension,266
E09000003,Barnet,E01000192,Household is deprived in two dimensions,105
E09000003,Barnet,E01000192,Household is deprived in three dimensions,14
E09000003,Barnet,E01000192,Household is deprived in four dimensions,9
E09000003,Barnet,E01000193,Household is not deprived in any dimension,309
E09000003,Barnet,E01000193,Household is deprived in one dimension,253
E09000003,Barnet,E01000193,Household is deprived in two dimensions,125
E09000003,Barnet,E01000193,Household is deprived in three dimensions,17
E09000003,Barnet,E01000193,Household is deprived in four dimensions,7
E09000003,Barnet,E01000194,Household is not deprived in any dimension,301
E09000003,Barnet,E01000194,Household is deprived in one dimension,257
E09000003,Barnet,E01000194,Household is deprived in two dimensions,109
E09000003,Barnet,E01000194,Household is deprived in three dimensions,32
E09000003,Barnet,E01000194,Household is deprived in four dimensions,3
E09000003,Barnet,E01000195,Household is not deprived in any dimension,259
E09000003,Barnet,E01000195,Household is deprived in one dimension,267
E09000003,Barnet,E01000195,Household is deprived in two dimensions,137
E09000003,Barnet,E01000195,Household is deprived in three dimensions,55
E09000003,Barnet,E01000195,Household is deprived in four dimensions,0
E09000003,Barnet,E01000196,Household is not deprived in any dimension,470
E09000003,Barnet,E01000196,Household is deprived in one dimension,373
E09000003,Barnet,E01000196,Household is deprived in two dimensions,173
E09000003,Barnet,E01000196,Household is deprived in three dimensions,59
E09000003,Barnet,E01000196,Household is deprived in four dimensions,11
E09000003,Barnet,E01000197,Household is not deprived in any dimension,357
E09000003,Barnet,E01000197,Household is deprived in one dimension,262
E09000003,Barnet,E01000197,Household is deprived in two dimensions,90
E09000003,Barnet,E01000197,Household is deprived in three dimensions,20
E09000003,Barnet,E01000197,Household is deprived in four dimensions,0
E09000003,Barnet,E01000198,Household is not deprived in any dimension,447
E09000003,Barnet,E01000198,Household is deprived in one dimension,232
E09000003,Barnet,E01000198,Household is deprived in two dimensions,80
E09000003,Barnet,E01000198,Household is deprived in three dimensions,22
E09000003,Barnet,E01000198,Household is deprived in four dimensions,3
E09000003,Barnet,E01000199,Household is not deprived in any dimension,376
E09000003,Barnet,E01000199,Household is deprived in one dimension,211
E09000003,Barnet,E01000199,Household is deprived in two dimensions,56
E09000003,Barnet,E01000199,Household is deprived in three dimensions,13
E09000003,Barnet,E01000199,Household is deprived in four dimensions,1
E09000003,Barnet,E01000200,Household is not deprived in any dimension,451
E09000003,Barnet,E01000200,Household is deprived in one dimension,290
E09000003,Barnet,E01000200,Household is deprived in two dimensions,117
E09000003,Barnet,E01000200,Household is deprived in three dimensions,13
E09000003,Barnet,E01000200,Household is deprived in four dimensions,1
E09000003,Barnet,E01000201,Household is not deprived in any dimension,340
E09000003,Barnet,E01000201,Household is deprived in one dimension,145
E09000003,Barnet,E01000201,Household is deprived in two dimensions,35
E09000003,Barnet,E01000201,Household is deprived in three dimensions,6
E09000003,Barnet,E01000201,Household is deprived in four dimensions,1
E09000003,Barnet,E01000202,Household is not deprived in any dimension,348
E09000003,Barnet,E01000202,Household is deprived in one dimension,202
E09000003,Barnet,E01000202,Household is deprived in two dimensions,56
E09000003,Barnet,E01000202,Household is deprived in three dimensions,9
E09000003,Barnet,E01000202,Household is deprived in four dimensions,1
E09000003,Barnet,E01000203,Household is not deprived in any dimension,318
E09000003,Barnet,E01000203,Household is deprived in one dimension,215
E09000003,Barnet,E01000203,Household is deprived in two dimensions,92
E09000003,Barnet,E01000203,Household is deprived in three dimensions,48
E09000003,Barnet,E01000203,Household is deprived in four dimensions,13
E09000003,Barnet,E01000204,Household is not deprived in any dimension,370
E09000003,Barnet,E01000204,Household is deprived in one dimension,221
E09000003,Barnet,E01000204,Household is deprived in two dimensions,73
E09000003,Barnet,E01000204,Household is deprived in three dimensions,19
E09000003,Barnet,E01000204,Household is deprived in four dimensions,6
E09000003,Barnet,E01000205,Household is not deprived in any dimension,418
E09000003,Barnet,E01000205,Household is deprived in one dimension,154
E09000003,Barnet,E01000205,Household is deprived in two dimensions,26
E09000003,Barnet,E01000205,Household is deprived in three dimensions,7
E09000003,Barnet,E01000205,Household is deprived in four dimensions,1
E09000003,Barnet,E01000206,Household is not deprived in any dimension,386
E09000003,Barnet,E01000206,Household is deprived in one dimension,119
E09000003,Barnet,E01000206,Household is deprived in two dimensions,16
E09000003,Barnet,E01000206,Household is deprived in three dimensions,2
E09000003,Barnet,E01000206,Household is deprived in four dimensions,0
E09000003,Barnet,E01000207,Household is not deprived in any dimension,389
E09000003,Barnet,E01000207,Household is deprived in one dimension,186
E09000003,Barnet,E01000207,Household is deprived in two dimensions,64
E09000003,Barnet,E01000207,Household is deprived in three dimensions,5
E09000003,Barnet,E01000207,Household is deprived in four dimensions,2
E09000003,Barnet,E01000208,Household is not deprived in any dimension,417
E09000003,Barnet,E01000208,Household is deprived in one dimension,183
E09000003,Barnet,E01000208,Household is deprived in two dimensions,28
E09000003,Barnet,E01000208,Household is deprived in three dimensions,5
E09000003,Barnet,E01000208,Household is deprived in four dimensions,1
E09000003,Barnet,E01000209,Household is not deprived in any dimension,443
E09000003,Barnet,E01000209,Household is deprived in one dimension,216
E09000003,Barnet,E01000209,Household is deprived in two dimensions,72
E09000003,Barnet,E01000209,Household is deprived in three dimensions,12
E09000003,Barnet,E01000209,Household is deprived in four dimensions,1
E09000003,Barnet,E01000210,Household is not deprived in any dimension,394
E09000003,Barnet,E01000210,Household is deprived in one dimension,151
E09000003,Barnet,E01000210,Household is deprived in two dimensions,36
E09000003,Barnet,E01000210,Household is deprived in three dimensions,5
E09000003,Barnet,E01000210,Household is deprived in four dimensions,1
E09000003,Barnet,E01000211,Household is not deprived in any dimension,358
E09000003,Barnet,E01000211,Household is deprived in one dimension,340
E09000003,Barnet,E01000211,Household is deprived in two dimensions,169
E09000003,Barnet,E01000211,Household is deprived in three dimensions,49
E09000003,Barnet,E01000211,Household is deprived in four dimensions,5
E09000003,Barnet,E01000212,Household is not deprived in any dimension,316
E09000003,Barnet,E01000212,Household is deprived in one dimension,170
E09000003,Barnet,E01000212,Household is deprived in two dimensions,53
E09000003,Barnet,E01000212,Household is deprived in three dimensions,10
E09000003,Barnet,E01000212,Household is deprived in four dimensions,2
E09000003,Barnet,E01000213,Household is not deprived in any dimension,307
E09000003,Barnet,E01000213,Household is deprived in one dimension,111
E09000003,Barnet,E01000213,Household is deprived in two dimensions,26
E09000003,Barnet,E01000213,Household is deprived in three dimensions,4
E09000003,Barnet,E01000213,Household is deprived in four dimensions,2
E09000003,Barnet,E01000214,Household is not deprived in any dimension,469
E09000003,Barnet,E01000214,Household is deprived in one dimension,232
E09000003,Barnet,E01000214,Household is deprived in two dimensions,61
E09000003,Barnet,E01000214,Household is deprived in three dimensions,9
E09000003,Barnet,E01000214,Household is deprived in four dimensions,1
E09000003,Barnet,E01000215,Household is not deprived in any dimension,325
E09000003,Barnet,E01000215,Household is deprived in one dimension,245
E09000003,Barnet,E01000215,Household is deprived in two dimensions,102
E09000003,Barnet,E01000215,Household is deprived in three dimensions,29
E09000003,Barnet,E01000215,Household is deprived in four dimensions,6
E09000003,Barnet,E01000216,Household is not deprived in any dimension,371
E09000003,Barnet,E01000216,Household is deprived in one dimension,245
E09000003,Barnet,E01000216,Household is deprived in two dimensions,67
E09000003,Barnet,E01000216,Household is deprived in three dimensions,34
E09000003,Barnet,E01000216,Household is deprived in four dimensions,3
E09000003,Barnet,E01000217,Household is not deprived in any dimension,309
E09000003,Barnet,E01000217,Household is deprived in one dimension,162
E09000003,Barnet,E01000217,Household is deprived in two dimensions,67
E09000003,Barnet,E01000217,Household is deprived in three dimensions,14
E09000003,Barnet,E01000217,Household is deprived in four dimensions,1
E09000003,Barnet,E01000218,Household is not deprived in any dimension,282
E09000003,Barnet,E01000218,Household is deprived in one dimension,193
E09000003,Barnet,E01000218,Household is deprived in two dimensions,83
E09000003,Barnet,E01000218,Household is deprived in three dimensions,17
E09000003,Barnet,E01000218,Household is deprived in four dimensions,10
E09000003,Barnet,E01000219,Household is not deprived in any dimension,271
E09000003,Barnet,E01000219,Household is deprived in one dimension,235
E09000003,Barnet,E01000219,Household is deprived in two dimensions,98
E09000003,Barnet,E01000219,Household is deprived in three dimensions,38
E09000003,Barnet,E01000219,Household is deprived in four dimensions,15
E09000003,Barnet,E01000220,Household is not deprived in any dimension,302
E09000003,Barnet,E01000220,Household is deprived in one dimension,229
E09000003,Barnet,E01000220,Household is deprived in two dimensions,119
E09000003,Barnet,E01000220,Household is deprived in three dimensions,25
E09000003,Barnet,E01000220,Household is deprived in four dimensions,4
E09000003,Barnet,E01000221,Household is not deprived in any dimension,138
E09000003,Barnet,E01000221,Household is deprived in one dimension,194
E09000003,Barnet,E01000221,Household is deprived in two dimensions,139
E09000003,Barnet,E01000221,Household is deprived in three dimensions,50
E09000003,Barnet,E01000221,Household is deprived in four dimensions,4
E09000003,Barnet,E01000222,Household is not deprived in any dimension,338
E09000003,Barnet,E01000222,Household is deprived in one dimension,256
E09000003,Barnet,E01000222,Household is deprived in two dimensions,91
E09000003,Barnet,E01000222,Household is deprived in three dimensions,38
E09000003,Barnet,E01000222,Household is deprived in four dimensions,11
E09000003,Barnet,E01000223,Household is not deprived in any dimension,283
E09000003,Barnet,E01000223,Household is deprived in one dimension,283
E09000003,Barnet,E01000223,Household is deprived in two dimensions,128
E09000003,Barnet,E01000223,Household is deprived in three dimensions,45
E09000003,Barnet,E01000223,Household is deprived in four dimensions,11
E09000003,Barnet,E01000224,Household is not deprived in any dimension,239
E09000003,Barnet,E01000224,Household is deprived in one dimension,202
E09000003,Barnet,E01000224,Household is deprived in two dimensions,99
E09000003,Barnet,E01000224,Household is deprived in three dimensions,15
E09000003,Barnet,E01000224,Household is deprived in four dimensions,2
E09000003,Barnet,E01000225,Household is not deprived in any dimension,270
E09000003,Barnet,E01000225,Household is deprived in one dimension,195
E09000003,Barnet,E01000225,Household is deprived in two dimensions,83
E09000003,Barnet,E01000225,Household is deprived in three dimensions,24
E09000003,Barnet,E01000225,Household is deprived in four dimensions,5
E09000003,Barnet,E01000226,Household is not deprived in any dimension,227
E09000003,Barnet,E01000226,Household is deprived in one dimension,213
E09000003,Barnet,E01000226,Household is deprived in two dimensions,123
E09000003,Barnet,E01000226,Household is deprived in three dimensions,37
E09000003,Barnet,E01000226,Household is deprived in four dimensions,2
E09000003,Barnet,E01000227,Household is not deprived in any dimension,359
E09000003,Barnet,E01000227,Household is deprived in one dimension,172
E09000003,Barnet,E01000227,Household is deprived in two dimensions,58
E09000003,Barnet,E01000227,Household is deprived in three dimensions,9
E09000003,Barnet,E01000227,Household is deprived in four dimensions,0
E09000003,Barnet,E01000228,Household is not deprived in any dimension,256
E09000003,Barnet,E01000228,Household is deprived in one dimension,136
E09000003,Barnet,E01000228,Household is deprived in two dimensions,51
E09000003,Barnet,E01000228,Household is deprived in three dimensions,13
E09000003,Barnet,E01000228,Household is deprived in four dimensions,2
E09000003,Barnet,E01000229,Household is not deprived in any dimension,259
E09000003,Barnet,E01000229,Household is deprived in one dimension,208
E09000003,Barnet,E01000229,Household is deprived in two dimensions,85
E09000003,Barnet,E01000229,Household is deprived in three dimensions,34
E09000003,Barnet,E01000229,Household is deprived in four dimensions,0
E09000003,Barnet,E01000230,Household is not deprived in any dimension,321
E09000003,Barnet,E01000230,Household is deprived in one dimension,255
E09000003,Barnet,E01000230,Household is deprived in two dimensions,69
E09000003,Barnet,E01000230,Household is deprived in three dimensions,14
E09000003,Barnet,E01000230,Household is deprived in four dimensions,1
E09000003,Barnet,E01000231,Household is not deprived in any dimension,302
E09000003,Barnet,E01000231,Household is deprived in one dimension,214
E09000003,Barnet,E01000231,Household is deprived in two dimensions,80
E09000003,Barnet,E01000231,Household is deprived in three dimensions,21
E09000003,Barnet,E01000231,Household is deprived in four dimensions,2
E09000003,Barnet,E01000232,Household is not deprived in any dimension,382
E09000003,Barnet,E01000232,Household is deprived in one dimension,215
E09000003,Barnet,E01000232,Household is deprived in two dimensions,91
E09000003,Barnet,E01000232,Household is deprived in three dimensions,15
E09000003,Barnet,E01000232,Household is deprived in four dimensions,2
E09000003,Barnet,E01000233,Household is not deprived in any dimension,373
E09000003,Barnet,E01000233,Household is deprived in one dimension,206
E09000003,Barnet,E01000233,Household is deprived in two dimensions,66
E09000003,Barnet,E01000233,Household is deprived in three dimensions,12
E09000003,Barnet,E01000233,Household is deprived in four dimensions,2
E09000003,Barnet,E01000234,Household is not deprived in any dimension,393
E09000003,Barnet,E01000234,Household is deprived in one dimension,206
E09000003,Barnet,E01000234,Household is deprived in two dimensions,67
E09000003,Barnet,E01000234,Household is deprived in three dimensions,6
E09000003,Barnet,E01000234,Household is deprived in four dimensions,0
E09000003,Barnet,E01000235,Household is not deprived in any dimension,265
E09000003,Barnet,E01000235,Household is deprived in one dimension,252
E09000003,Barnet,E01000235,Household is deprived in two dimensions,112
