lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000002,Barking and Dagenham,E01000016,Private rented: Private landlord or letting agency,98,80,18
E09000002,Barking and Dagenham,E01000016,Shared ownership: Shared ownership,2,2,0
E09000002,Barking and Dagenham,E01000016,Social rented: Other social rented,27,19,8
E09000002,Barking and Dagenham,E01000016,Social rented: Rents from council or Local Authority,175,207,-32
E09000002,Barking and Dagenham,E01000017,Lives rent free,1,4,-3
E09000002,Barking and Dagenham,E01000017,Owned: Owns outright,87,90,-3
E09000002,Barking and Dagenham,E01000017,Owned: Owns with a mortgage or loan,187,203,-16
E09000002,Barking and Dagenham,E01000017,Private rented: Other private rented,16,3,13
E09000002,Barking and Dagenham,E01000017,Private rented: Private landlord or letting agency,88,70,18
E09000002,Barking and Dagenham,E01000017,Shared ownership: Shared ownership,5,0,5
E09000002,Barking and Dagenham,E01000017,Social rented: Other social rented,34,19,15
E09000002,Barking and Dagenham,E01000017,Social rented: Rents from council or Local Authority,179,220,-41
E09000002,Barking and Dagenham,E01000018,Lives rent free,0,6,-6
E09000002,Barking and Dagenham,E01000018,Owned: Owns outright,104,86,18
E09000002,Barking and Dagenham,E01000018,Owned: Owns with a mortgage or loan,167,216,-49
E09000002,Barking and Dagenham,E01000018,Private rented: Other private rented,7,3,4
E09000002,Barking and Dagenham,E01000018,Private rented: Private landlord or letting agency,115,64,51
E09000002,Barking and Dagenham,E01000018,Shared ownership: Shared ownership,5,3,2
E09000002,Barking and Dagenham,E01000018,Social rented: Other social rented,66,18,48
E09000002,Barking and Dagenham,E01000018,Social rented: Rents from council or Local Authority,182,216,-34
E09000002,Barking and Dagenham,E01000019,Lives rent free,1,5,-4
E09000002,Barking and Dagenham,E01000019,Owned: Owns outright,77,112,-35
E09000002,Barking and Dagenham,E01000019,Owned: Owns with a mortgage or loan,151,170,-19
E09000002,Barking and Dagenham,E01000019,Private rented: Other private rented,6,12,-6
E09000002,Barking and Dagenham,E01000019,Private rented: Private landlord or letting agency,138,79,59
E09000002,Barking and Dagenham,E01000019,Shared ownership: Shared ownership,1,0,1
E09000002,Barking and Dagenham,E01000019,Social rented: Other social rented,15,11,4
E09000002,Barking and Dagenham,E01000019,Social rented: Rents from council or Local Authority,107,115,-8
E09000002,Barking and Dagenham,E01000020,Lives rent free,2,9,-7
E09000002,Barking and Dagenham,E01000020,Owned: Owns outright,82,96,-14
E09000002,Barking and Dagenham,E01000020,Owned: Owns with a mortgage or loan,215,232,-17
E09000002,Barking and Dagenham,E01000020,Private rented: Other private rented,17,6,11
E09000002,Barking and Dagenham,E01000020,Private rented: Private landlord or letting agency,134,88,46
E09000002,Barking and Dagenham,E01000020,Shared ownership: Shared ownership,9,12,-3
E09000002,Barking and Dagenham,E01000020,Social rented: Other social rented,28,32,-4
E09000002,Barking and Dagenham,E01000020,Social rented: Rents from council or Local Authority,180,175,5
E09000002,Barking and Dagenham,E01000021,Lives rent free,0,15,-15
E09000002,Barking and Dagenham,E01000021,Owned: Owns outright,71,72,-1
E09000002,Barking and Dagenham,E01000021,Owned: Owns with a mortgage or loan,140,161,-21
E09000002,Barking and Dagenham,E01000021,Private rented: Other private rented,24,5,19
E09000002,Barking and Dagenham,E01000021,Private rented: Private landlord or letting agency,193,162,31
E09000002,Barking and Dagenham,E01000021,Shared ownership: Shared ownership,5,15,-10
E09000002,Barking and Dagenham,E01000021,Social rented: Other social rented,33,35,-2
E09000002,Barking and Dagenham,E01000021,Social rented: Rents from council or Local Authority,123,128,-5
E09000002,Barking and Dagenham,E01000022,Lives rent free,1,11,-10
E09000002,Barking and Dagenham,E01000022,Owned: Owns outright,78,83,-5
E09000002,Barking and Dagenham,E01000022,Owned: Owns with a mortgage or loan,155,157,-2
E09000002,Barking and Dagenham,E01000022,Private rented: Other private rented,21,4,17
E09000002,Barking and Dagenham,E01000022,Private rented: Private landlord or letting agency,86,69,17
E09000002,Barking and Dagenham,E01000022,Shared ownership: Shared ownership,19,27,-8
E09000002,Barking and Dagenham,E01000022,Social rented: Other social rented,14,9,5
E09000002,Barking and Dagenham,E01000022,Social rented: Rents from council or Local Authority,103,114,-11
E09000002,Barking and Dagenham,E01000024,Lives rent free,1,6,-5
E09000002,Barking and Dagenham,E01000024,Owned: Owns outright,72,83,-11
E09000002,Barking and Dagenham,E01000024,Owned: Owns with a mortgage or loan,154,160,-6
E09000002,Barking and Dagenham,E01000024,Private rented: Other private rented,4,5,-1
E09000002,Barking and Dagenham,E01000024,Private rented: Private landlord or letting agency,81,70,11
E09000002,Barking and Dagenham,E01000024,Shared ownership: Shared ownership,1,1,0
E09000002,Barking and Dagenham,E01000024,Social rented: Other social rented,14,10,4
E09000002,Barking and Dagenham,E01000024,Social rented: Rents from council or Local Authority,130,121,9
E09000002,Barking and Dagenham,E01000025,Lives rent free,0,2,-2
E09000002,Barking and Dagenham,E01000025,Owned: Owns outright,94,112,-18
E09000002,Barking and Dagenham,E01000025,Owned: Owns with a mortgage or loan,178,190,-12
E09000002,Barking and Dagenham,E01000025,Private rented: Other private rented,16,4,12
E09000002,Barking and Dagenham,E01000025,Private rented: Private landlord or letting agency,114,79,35
E09000002,Barking and Dagenham,E01000025,Shared ownership: Shared ownership,12,15,-3
E09000002,Barking and Dagenham,E01000025,Social rented: Other social rented,59,73,-14
E09000002,Barking and Dagenham,E01000025,Social rented: Rents from council or Local Authority,222,154,68
E09000002,Barking and Dagenham,E01000027,Lives rent free,0,5,-5
E09000002,Barking and Dagenham,E01000027,Owned: Owns outright,86,105,-19
E09000002,Barking and Dagenham,E01000027,Owned: Owns with a mortgage or loan,179,185,-6
E09000002,Barking and Dagenham,E01000027,Private rented: Other private rented,8,3,5
E09000002,Barking and Dagenham,E01000027,Private rented: Private landlord or letting agency,86,48,38
E09000002,Barking and Dagenham,E01000027,Shared ownership: Shared ownership,4,4,0
E09000002,Barking and Dagenham,E01000027,Social rented: Other social rented,158,138,20
E09000002,Barking and Dagenham,E01000027,Social rented: Rents from council or Local Authority,144,153,-9
E09000002,Barking and Dagenham,E01000028,Lives rent free,6,16,-10
E09000002,Barking and Dagenham,E01000028,Owned: Owns outright,63,59,4
E09000002,Barking and Dagenham,E01000028,Owned: Owns with a mortgage or loan,132,128,4
E09000002,Barking and Dagenham,E01000028,Private rented: Other private rented,9,4,5
E09000002,Barking and Dagenham,E01000028,Private rented: Private landlord or letting agency,96,78,18
E09000002,Barking and Dagenham,E01000028,Shared ownership: Shared ownership,2,7,-5
E09000002,Barking and Dagenham,E01000028,Social rented: Other social rented,56,51,5
E09000002,Barking and Dagenham,E01000028,Social rented: Rents from council or Local Authority,258,269,-11
E09000002,Barking and Dagenham,E01000029,Lives rent free,0,6,-6
E09000002,Barking and Dagenham,E01000029,Owned: Owns outright,284,345,-61
E09000002,Barking and Dagenham,E01000029,Owned: Owns with a mortgage or loan,230,217,13
E09000002,Barking and Dagenham,E01000029,Private rented: Other private rented,10,5,5
E09000002,Barking and Dagenham,E01000029,Private rented: Private landlord or letting agency,105,59,46
E09000002,Barking and Dagenham,E01000029,Shared ownership: Shared ownership,3,3,0
E09000002,Barking and Dagenham,E01000029,Social rented: Other social rented,10,14,-4
E09000002,Barking and Dagenham,E01000029,Social rented: Rents from council or Local Authority,40,41,-1
E09000002,Barking and Dagenham,E01000030,Lives rent free,3,7,-4
E09000002,Barking and Dagenham,E01000030,Owned: Owns outright,75,87,-12
E09000002,Barking and Dagenham,E01000030,Owned: Owns with a mortgage or loan,188,133,55
E09000002,Barking and Dagenham,E01000030,Private rented: Other private rented,8,2,6
E09000002,Barking and Dagenham,E01000030,Private rented: Private landlord or letting agency,96,70,26
E09000002,Barking and Dagenham,E01000030,Shared ownership: Shared ownership,2,4,-2
E09000002,Barking and Dagenham,E01000030,Social rented: Other social rented,52,36,16
E09000002,Barking and Dagenham,E01000030,Social rented: Rents from council or Local Authority,479,431,48
E09000002,Barking and Dagenham,E01000031,Lives rent free,0,5,-5
E09000002,Barking and Dagenham,E01000031,Owned: Owns outright,185,211,-26
E09000002,Barking and Dagenham,E01000031,Owned: Owns with a mortgage or loan,229,263,-34
E09000002,Barking and Dagenham,E01000031,Private rented: Other private rented,13,6,7
E09000002,Barking and Dagenham,E01000031,Private rented: Private landlord or letting agency,127,80,47
E09000002,Barking and Dagenham,E01000031,Shared ownership: Shared ownership,1,1,0
E09000002,Barking and Dagenham,E01000031,Social rented: Other social rented,8,13,-5
E09000002,Barking and Dagenham,E01000031,Social rented: Rents from council or Local Authority,31,19,12
E09000002,Barking and Dagenham,E01000032,Lives rent free,0,6,-6
E09000002,Barking and Dagenham,E01000032,Owned: Owns outright,170,182,-12
E09000002,Barking and Dagenham,E01000032,Owned: Owns with a mortgage or loan,207,212,-5
E09000002,Barking and Dagenham,E01000032,Private rented: Other private rented,17,5,12
E09000002,Barking and Dagenham,E01000032,Private rented: Private landlord or letting agency,225,127,98
E09000002,Barking and Dagenham,E01000032,Shared ownership: Shared ownership,1,2,-1
E09000002,Barking and Dagenham,E01000032,Social rented: Other social rented,22,10,12
E09000002,Barking and Dagenham,E01000032,Social rented: Rents from council or Local Authority,84,87,-3
E09000002,Barking and Dagenham,E01000033,Lives rent free,2,4,-2
E09000002,Barking and Dagenham,E01000033,Owned: Owns outright,81,87,-6
E09000002,Barking and Dagenham,E01000033,Owned: Owns with a mortgage or loan,127,134,-7
E09000002,Barking and Dagenham,E01000033,Private rented: Other private rented,5,3,2
E09000002,Barking and Dagenham,E01000033,Private rented: Private landlord or letting agency,62,28,34
E09000002,Barking and Dagenham,E01000033,Shared ownership: Shared ownership,3,0,3
E09000002,Barking and Dagenham,E01000033,Social rented: Other social rented,17,25,-8
E09000002,Barking and Dagenham,E01000033,Social rented: Rents from council or Local Authority,254,252,2
E09000002,Barking and Dagenham,E01000034,Lives rent free,0,7,-7
E09000002,Barking and Dagenham,E01000034,Owned: Owns outright,73,73,0
E09000002,Barking and Dagenham,E01000034,Owned: Owns with a mortgage or loan,157,171,-14
E09000002,Barking and Dagenham,E01000034,Private rented: Other private rented,5,0,5
E09000002,Barking and Dagenham,E01000034,Private rented: Private landlord or letting agency,69,52,17
E09000002,Barking and Dagenham,E01000034,Shared ownership: Shared ownership,9,8,1
E09000002,Barking and Dagenham,E01000034,Social rented: Other social rented,48,44,4
E09000002,Barking and Dagenham,E01000034,Social rented: Rents from council or Local Authority,154,162,-8
E09000002,Barking and Dagenham,E01000035,Lives rent free,0,6,-6
E09000002,Barking and Dagenham,E01000035,Owned: Owns outright,125,166,-41
E09000002,Barking and Dagenham,E01000035,Owned: Owns with a mortgage or loan,170,189,-19
E09000002,Barking and Dagenham,E01000035,Private rented: Other private rented,16,9,7
E09000002,Barking and Dagenham,E01000035,Private rented: Private landlord or letting agency,159,86,73
E09000002,Barking and Dagenham,E01000035,Shared ownership: Shared ownership,4,2,2
E09000002,Barking and Dagenham,E01000035,Social rented: Other social rented,38,27,11
E09000002,Barking and Dagenham,E01000035,Social rented: Rents from council or Local Authority,88,82,6
E09000002,Barking and Dagenham,E01000036,Lives rent free,0,3,-3
E09000002,Barking and Dagenham,E01000036,Owned: Owns outright,132,148,-16
E09000002,Barking and Dagenham,E01000036,Owned: Owns with a mortgage or loan,183,215,-32
E09000002,Barking and Dagenham,E01000036,Private rented: Other private rented,19,5,14
E09000002,Barking and Dagenham,E01000036,Private rented: Private landlord or letting agency,117,77,40
E09000002,Barking and Dagenham,E01000036,Shared ownership: Shared ownership,1,2,-1
E09000002,Barking and Dagenham,E01000036,Social rented: Other social rented,4,3,1
E09000002,Barking and Dagenham,E01000036,Social rented: Rents from council or Local Authority,18,16,2
E09000002,Barking and Dagenham,E01000037,Lives rent free,0,3,-3
E09000002,Barking and Dagenham,E01000037,Owned: Owns outright,213,215,-2
E09000002,Barking and Dagenham,E01000037,Owned: Owns with a mortgage or loan,255,305,-50
E09000002,Barking and Dagenham,E01000037,Private rented: Other private rented,8,2,6
E09000002,Barking and Dagenham,E01000037,Private rented: Private landlord or letting agency,91,37,54
E09000002,Barking and Dagenham,E01000037,Shared ownership: Shared ownership,3,2,1
E09000002,Barking and Dagenham,E01000037,Social rented: Other social rented,7,6,1
E09000002,Barking and Dagenham,E01000037,Social rented: Rents from council or Local Authority,11,9,2
E09000002,Barking and Dagenham,E01000038,Lives rent free,0,2,-2
E09000002,Barking and Dagenham,E01000038,Owned: Owns outright,193,232,-39
E09000002,Barking and Dagenham,E01000038,Owned: Owns with a mortgage or loan,223,202,21
E09000002,Barking and Dagenham,E01000038,Private rented: Other private rented,10,5,5
E09000002,Barking and Dagenham,E01000038,Private rented: Private landlord or letting agency,67,45,22
E09000002,Barking and Dagenham,E01000038,Shared ownership: Shared ownership,2,1,1
E09000002,Barking and Dagenham,E01000038,Social rented: Other social rented,4,1,3
E09000002,Barking and Dagenham,E01000038,Social rented: Rents from council or Local Authority,63,75,-12
E09000002,Barking and Dagenham,E01000039,Lives rent free,1,4,-3
E09000002,Barking and Dagenham,E01000039,Owned: Owns outright,174,198,-24
E09000002,Barking and Dagenham,E01000039,Owned: Owns with a mortgage or loan,260,291,-31
E09000002,Barking and Dagenham,E01000039,Private rented: Other private rented,13,8,5
E09000002,Barking and Dagenham,E01000039,Private rented: Private landlord or letting agency,107,79,28
E09000002,Barking and Dagenham,E01000039,Shared ownership: Shared ownership,1,5,-4
E09000002,Barking and Dagenham,E01000039,Social rented: Other social rented,52,52,0
E09000002,Barking and Dagenham,E01000039,Social rented: Rents from council or Local Authority,33,22,11
E09000002,Barking and Dagenham,E01000040,Lives rent free,2,1,1
E09000002,Barking and Dagenham,E01000040,Owned: Owns outright,76,76,0
E09000002,Barking and Dagenham,E01000040,Owned: Owns with a mortgage or loan,142,150,-8
E09000002,Barking and Dagenham,E01000040,Private rented: Other private rented,4,3,1
E09000002,Barking and Dagenham,E01000040,Private rented: Private landlord or letting agency,161,92,69
E09000002,Barking and Dagenham,E01000040,Shared ownership: Shared ownership,1,1,0
E09000002,Barking and Dagenham,E01000040,Social rented: Other social rented,20,26,-6
E09000002,Barking and Dagenham,E01000040,Social rented: Rents from council or Local Authority,250,291,-41
E09000002,Barking and Dagenham,E01000041,Lives rent free,1,3,-2
E09000002,Barking and Dagenham,E01000041,Owned: Owns outright,97,92,5
E09000002,Barking and Dagenham,E01000041,Owned: Owns with a mortgage or loan,189,211,-22
E09000002,Barking and Dagenham,E01000041,Private rented: Other private rented,8,8,0
E09000002,Barking and Dagenham,E01000041,Private rented: Private landlord or letting agency,118,70,48
E09000002,Barking and Dagenham,E01000041,Shared ownership: Shared ownership,2,3,-1
E09000002,Barking and Dagenham,E01000041,Social rented: Other social rented,24,16,8
E09000002,Barking and Dagenham,E01000041,Social rented: Rents from council or Local Authority,165,204,-39
E09000002,Barking and Dagenham,E01000042,Lives rent free,0,8,-8
E09000002,Barking and Dagenham,E01000042,Owned: Owns outright,70,49,21
E09000002,Barking and Dagenham,E01000042,Owned: Owns with a mortgage or loan,156,133,23
E09000002,Barking and Dagenham,E01000042,Private rented: Other private rented,8,6,2
E09000002,Barking and Dagenham,E01000042,Private rented: Private landlord or letting agency,131,110,21
E09000002,Barking and Dagenham,E01000042,Shared ownership: Shared ownership,2,3,-1
E09000002,Barking and Dagenham,E01000042,Social rented: Other social rented,79,81,-2
