lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000002,Barking and Dagenham,E01000013,2 rooms,25,30,-5
E09000002,Barking and Dagenham,E01000013,3 rooms,241,71,170
E09000002,Barking and Dagenham,E01000013,4 rooms,263,258,5
E09000002,Barking and Dagenham,E01000013,5 rooms,80,290,-210
E09000002,Barking and Dagenham,E01000013,6 rooms,6,88,-82
E09000002,Barking and Dagenham,E01000013,7 rooms,2,21,-19
E09000002,Barking and Dagenham,E01000013,8 rooms,1,8,-7
E09000002,Barking and Dagenham,E01000013,9 or more rooms,0,5,-5
E09000002,Barking and Dagenham,E01000014,1 room,4,5,-1
E09000002,Barking and Dagenham,E01000014,2 rooms,74,10,64
E09000002,Barking and Dagenham,E01000014,3 rooms,266,75,191
E09000002,Barking and Dagenham,E01000014,4 rooms,220,206,14
E09000002,Barking and Dagenham,E01000014,5 rooms,58,146,-88
E09000002,Barking and Dagenham,E01000014,6 rooms,9,51,-42
E09000002,Barking and Dagenham,E01000014,7 rooms,1,14,-13
E09000002,Barking and Dagenham,E01000014,8 rooms,2,6,-4
E09000002,Barking and Dagenham,E01000014,9 or more rooms,0,2,-2
E09000002,Barking and Dagenham,E01000015,1 room,0,7,-7
E09000002,Barking and Dagenham,E01000015,2 rooms,96,61,35
E09000002,Barking and Dagenham,E01000015,3 rooms,384,158,226
E09000002,Barking and Dagenham,E01000015,4 rooms,260,274,-14
E09000002,Barking and Dagenham,E01000015,5 rooms,74,236,-162
E09000002,Barking and Dagenham,E01000015,6 rooms,18,80,-62
E09000002,Barking and Dagenham,E01000015,7 rooms,1,8,-7
E09000002,Barking and Dagenham,E01000015,8 rooms,1,9,-8
E09000002,Barking and Dagenham,E01000015,9 or more rooms,0,3,-3
E09000002,Barking and Dagenham,E01000016,1 room,1,2,-1
E09000002,Barking and Dagenham,E01000016,2 rooms,34,9,25
E09000002,Barking and Dagenham,E01000016,3 rooms,222,57,165
E09000002,Barking and Dagenham,E01000016,4 rooms,254,198,56
E09000002,Barking and Dagenham,E01000016,5 rooms,112,256,-144
E09000002,Barking and Dagenham,E01000016,6 rooms,5,75,-70
E09000002,Barking and Dagenham,E01000016,7 rooms,1,17,-16
E09000002,Barking and Dagenham,E01000016,8 rooms,1,11,-10
E09000002,Barking and Dagenham,E01000016,9 or more rooms,0,1,-1
E09000002,Barking and Dagenham,E01000017,1 room,15,3,12
E09000002,Barking and Dagenham,E01000017,2 rooms,48,12,36
E09000002,Barking and Dagenham,E01000017,3 rooms,246,99,147
E09000002,Barking and Dagenham,E01000017,4 rooms,218,207,11
E09000002,Barking and Dagenham,E01000017,5 rooms,54,199,-145
E09000002,Barking and Dagenham,E01000017,6 rooms,12,56,-44
E09000002,Barking and Dagenham,E01000017,7 rooms,0,16,-16
E09000002,Barking and Dagenham,E01000017,8 rooms,1,11,-10
E09000002,Barking and Dagenham,E01000017,9 or more rooms,2,6,-4
E09000002,Barking and Dagenham,E01000018,1 room,1,0,1
E09000002,Barking and Dagenham,E01000018,2 rooms,16,13,3
E09000002,Barking and Dagenham,E01000018,3 rooms,281,43,238
E09000002,Barking and Dagenham,E01000018,4 rooms,260,233,27
E09000002,Barking and Dagenham,E01000018,5 rooms,77,236,-159
E09000002,Barking and Dagenham,E01000018,6 rooms,4,59,-55
E09000002,Barking and Dagenham,E01000018,7 rooms,2,18,-16
E09000002,Barking and Dagenham,E01000018,8 rooms,1,5,-4
E09000002,Barking and Dagenham,E01000018,9 or more rooms,0,5,-5
E09000002,Barking and Dagenham,E01000019,1 room,1,1,0
E09000002,Barking and Dagenham,E01000019,2 rooms,22,4,18
E09000002,Barking and Dagenham,E01000019,3 rooms,78,26,52
E09000002,Barking and Dagenham,E01000019,4 rooms,261,130,131
E09000002,Barking and Dagenham,E01000019,5 rooms,105,216,-111
E09000002,Barking and Dagenham,E01000019,6 rooms,29,82,-53
E09000002,Barking and Dagenham,E01000019,7 rooms,1,28,-27
E09000002,Barking and Dagenham,E01000019,8 rooms,1,11,-10
E09000002,Barking and Dagenham,E01000019,9 or more rooms,1,6,-5
E09000002,Barking and Dagenham,E01000020,1 room,3,6,-3
E09000002,Barking and Dagenham,E01000020,2 rooms,89,15,74
E09000002,Barking and Dagenham,E01000020,3 rooms,89,95,-6
E09000002,Barking and Dagenham,E01000020,4 rooms,363,162,201
E09000002,Barking and Dagenham,E01000020,5 rooms,97,256,-159
E09000002,Barking and Dagenham,E01000020,6 rooms,11,80,-69
E09000002,Barking and Dagenham,E01000020,7 rooms,6,19,-13
