lad22cd,lad22nm,category,count_21
E09000019,Islington,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),193
E09000019,Islington,Middle East and Asia: Eastern Asia: Japan,450
E09000019,Islington,Middle East and Asia: Eastern Asia: Other Eastern Asia,422
E09000019,Islington,Middle East and Asia: Southern Asia: Afghanistan,36
E09000019,Islington,Middle East and Asia: Southern Asia: Bangladesh,340
E09000019,Islington,Middle East and Asia: Southern Asia: India,1045
E09000019,Islington,Middle East and Asia: Southern Asia: Pakistan,159
E09000019,Islington,Middle East and Asia: Southern Asia: Sri Lanka,34
E09000019,Islington,Middle East and Asia: Southern Asia: Other Southern Asia,33
E09000019,Islington,Middle East and Asia: South-East Asia: Malaysia,453
E09000019,Islington,Middle East and Asia: South-East Asia: Philippines,274
E09000019,Islington,Middle East and Asia: South-East Asia: Singapore,231
E09000019,Islington,Middle East and Asia: South-East Asia: Other South-East Asia,257
E09000019,Islington,Middle East and Asia: Central Asia,72
E09000019,Islington,The Americas and the Caribbean: North America: Canada,950
E09000019,Islington,The Americas and the Caribbean: North America: United States,2820
E09000019,Islington,The Americas and the Caribbean: Central America,167
E09000019,Islington,The Americas and the Caribbean: South America,1518
E09000019,Islington,The Americas and the Caribbean: The Caribbean: Jamaica,219
E09000019,Islington,The Americas and the Caribbean: The Caribbean: Other Caribbean,137
E09000019,Islington,Antarctica and Oceania: Australasia: Australia,2381
E09000019,Islington,Antarctica and Oceania: Australasia: New Zealand,788
E09000019,Islington,Antarctica and Oceania: Other Antarctica and Oceania,2
E09000019,Islington,British Overseas Territories,6
E09000019,Islington,No passport held,10757
E09000020,Kensington and Chelsea,Europe: United Kingdom,92446
E09000020,Kensington and Chelsea,Europe: Ireland,2203
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: France,5632
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Germany,1823
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Italy,5456
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Portugal,1590
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Spain,3246
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Lithuania,304
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Poland,824
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Romania,678
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Other EU countries,6507
E09000020,Kensington and Chelsea,Europe: Other Europe: Rest of Europe: Turkey,636
E09000020,Kensington and Chelsea,Europe: Other Europe: Rest of Europe: Other Europe,2398
E09000020,Kensington and Chelsea,Africa: North Africa,628
E09000020,Kensington and Chelsea,Africa: Central and Western Africa: Ghana,84
E09000020,Kensington and Chelsea,Africa: Central and Western Africa: Nigeria,157
E09000020,Kensington and Chelsea,Africa: Central and Western Africa: Other Central and Western Africa,67
E09000020,Kensington and Chelsea,Africa: South and Eastern Africa: Kenya,34
E09000020,Kensington and Chelsea,Africa: South and Eastern Africa: Somalia,10
E09000020,Kensington and Chelsea,Africa: South and Eastern Africa: South Africa,251
