lad22cd,lad22nm,category,count_21
E09000010,Enfield,Arrived 1951 to 1960,4845
E09000010,Enfield,Arrived 1961 to 1970,9858
E09000010,Enfield,Arrived 1971 to 1980,8724
E09000010,Enfield,Arrived 1981 to 1990,10168
E09000010,Enfield,Arrived 1991 to 2000,22355
E09000010,Enfield,Arrived 2001 to 2010,34694
E09000010,Enfield,Arrived 2011 to 2013,10065
E09000010,Enfield,Arrived 2014 to 2016,13675
E09000010,Enfield,Arrived 2017 to 2019,13530
E09000010,Enfield,Arrived 2020 to 2021,4689
E09000011,Greenwich,Born in the UK,180578
E09000011,Greenwich,Arrived before 1951,237
E09000011,Greenwich,Arrived 1951 to 1960,1181
E09000011,Greenwich,Arrived 1961 to 1970,3211
E09000011,Greenwich,Arrived 1971 to 1980,3757
E09000011,Greenwich,Arrived 1981 to 1990,5911
E09000011,Greenwich,Arrived 1991 to 2000,14364
E09000011,Greenwich,Arrived 2001 to 2010,34536
E09000011,Greenwich,Arrived 2011 to 2013,11024
E09000011,Greenwich,Arrived 2014 to 2016,13816
E09000011,Greenwich,Arrived 2017 to 2019,14729
E09000011,Greenwich,Arrived 2020 to 2021,5724
E09000012,Hackney,Born in the UK,156219
E09000012,Hackney,Arrived before 1951,199
E09000012,Hackney,Arrived 1951 to 1960,1984
E09000012,Hackney,Arrived 1961 to 1970,4521
E09000012,Hackney,Arrived 1971 to 1980,4440
E09000012,Hackney,Arrived 1981 to 1990,9242
E09000012,Hackney,Arrived 1991 to 2000,18128
E09000012,Hackney,Arrived 2001 to 2010,23652
E09000012,Hackney,Arrived 2011 to 2013,8760
E09000012,Hackney,Arrived 2014 to 2016,11892
E09000012,Hackney,Arrived 2017 to 2019,14266
E09000012,Hackney,Arrived 2020 to 2021,5842
E09000013,Hammersmith and Fulham,Born in the UK,99818
E09000013,Hammersmith and Fulham,Arrived before 1951,363
E09000013,Hammersmith and Fulham,Arrived 1951 to 1960,1449
E09000013,Hammersmith and Fulham,Arrived 1961 to 1970,3277
E09000013,Hammersmith and Fulham,Arrived 1971 to 1980,3274
E09000013,Hammersmith and Fulham,Arrived 1981 to 1990,5135
E09000013,Hammersmith and Fulham,Arrived 1991 to 2000,12040
E09000013,Hammersmith and Fulham,Arrived 2001 to 2010,18073
E09000013,Hammersmith and Fulham,Arrived 2011 to 2013,7024
E09000013,Hammersmith and Fulham,Arrived 2014 to 2016,10813
E09000013,Hammersmith and Fulham,Arrived 2017 to 2019,15056
E09000013,Hammersmith and Fulham,Arrived 2020 to 2021,6835
E09000014,Haringey,Born in the UK,143117
E09000014,Haringey,Arrived before 1951,387
E09000014,Haringey,Arrived 1951 to 1960,2911
E09000014,Haringey,Arrived 1961 to 1970,6509
E09000014,Haringey,Arrived 1971 to 1980,5530
E09000014,Haringey,Arrived 1981 to 1990,8840
E09000014,Haringey,Arrived 1991 to 2000,19019
E09000014,Haringey,Arrived 2001 to 2010,28140
E09000014,Haringey,Arrived 2011 to 2013,11064
E09000014,Haringey,Arrived 2014 to 2016,15911
E09000014,Haringey,Arrived 2017 to 2019,16741
E09000014,Haringey,Arrived 2020 to 2021,6072
E09000015,Harrow,Born in the UK,127612
E09000015,Harrow,Arrived before 1951,432
E09000015,Harrow,Arrived 1951 to 1960,1912
E09000015,Harrow,Arrived 1961 to 1970,8931
E09000015,Harrow,Arrived 1971 to 1980,14802
E09000015,Harrow,Arrived 1981 to 1990,10089
E09000015,Harrow,Arrived 1991 to 2000,16070
E09000015,Harrow,Arrived 2001 to 2010,33535
E09000015,Harrow,Arrived 2011 to 2013,10121
E09000015,Harrow,Arrived 2014 to 2016,15336
E09000015,Harrow,Arrived 2017 to 2019,15996
E09000015,Harrow,Arrived 2020 to 2021,6368
E09000016,Havering,Born in the UK,211166
E09000016,Havering,Arrived before 1951,311
E09000016,Havering,Arrived 1951 to 1960,1189
E09000016,Havering,Arrived 1961 to 1970,2478
E09000016,Havering,Arrived 1971 to 1980,2452
E09000016,Havering,Arrived 1981 to 1990,3006
E09000016,Havering,Arrived 1991 to 2000,6347
E09000016,Havering,Arrived 2001 to 2010,16522
E09000016,Havering,Arrived 2011 to 2013,4714
E09000016,Havering,Arrived 2014 to 2016,6271
E09000016,Havering,Arrived 2017 to 2019,5487
E09000016,Havering,Arrived 2020 to 2021,2109
E09000017,Hillingdon,Born in the UK,188260
E09000017,Hillingdon,Arrived before 1951,392
E09000017,Hillingdon,Arrived 1951 to 1960,1728
E09000017,Hillingdon,Arrived 1961 to 1970,6344
E09000017,Hillingdon,Arrived 1971 to 1980,7603
E09000017,Hillingdon,Arrived 1981 to 1990,6842
E09000017,Hillingdon,Arrived 1991 to 2000,15116
E09000017,Hillingdon,Arrived 2001 to 2010,34753
E09000017,Hillingdon,Arrived 2011 to 2013,9655
E09000017,Hillingdon,Arrived 2014 to 2016,13071
E09000017,Hillingdon,Arrived 2017 to 2019,15524
E09000017,Hillingdon,Arrived 2020 to 2021,6622
E09000018,Hounslow,Born in the UK,145556
E09000018,Hounslow,Arrived before 1951,345
E09000018,Hounslow,Arrived 1951 to 1960,1482
E09000018,Hounslow,Arrived 1961 to 1970,7612
E09000018,Hounslow,Arrived 1971 to 1980,8453
E09000018,Hounslow,Arrived 1981 to 1990,7524
