lad22cd,lad22nm,category,count_21
E09000006,Bromley,Aged 23 years,3284
E09000006,Bromley,Aged 24 years,3490
E09000006,Bromley,Aged 25 years,3366
E09000006,Bromley,Aged 26 years,3426
E09000006,Bromley,Aged 27 years,3739
E09000006,Bromley,Aged 28 years,3827
E09000006,Bromley,Aged 29 years,3967
E09000006,Bromley,Aged 30 years,4049
E09000006,Bromley,Aged 31 years,4456
E09000006,Bromley,Aged 32 years,4479
E09000006,Bromley,Aged 33 years,4798
E09000006,Bromley,Aged 34 years,4645
E09000006,Bromley,Aged 35 years,4812
E09000006,Bromley,Aged 36 years,4785
E09000006,Bromley,Aged 37 years,4992
E09000006,Bromley,Aged 38 years,4971
E09000006,Bromley,Aged 39 years,5229
E09000006,Bromley,Aged 40 years,5126
E09000006,Bromley,Aged 41 years,5136
E09000006,Bromley,Aged 42 years,5257
E09000006,Bromley,Aged 43 years,4838
E09000006,Bromley,Aged 44 years,4685
E09000006,Bromley,Aged 45 years,4621
E09000006,Bromley,Aged 46 years,4831
E09000006,Bromley,Aged 47 years,4699
E09000006,Bromley,Aged 48 years,4760
E09000006,Bromley,Aged 49 years,4793
E09000006,Bromley,Aged 50 years,4843
E09000006,Bromley,Aged 51 years,4635
E09000006,Bromley,Aged 52 years,4815
E09000006,Bromley,Aged 53 years,4767
E09000006,Bromley,Aged 54 years,4866
E09000006,Bromley,Aged 55 years,4716
E09000006,Bromley,Aged 56 years,4589
E09000006,Bromley,Aged 57 years,4731
E09000006,Bromley,Aged 58 years,4229
E09000006,Bromley,Aged 59 years,4081
E09000006,Bromley,Aged 60 years,4188
E09000006,Bromley,Aged 61 years,3805
E09000006,Bromley,Aged 62 years,3548
E09000006,Bromley,Aged 63 years,3438
E09000006,Bromley,Aged 64 years,3278
E09000006,Bromley,Aged 65 years,3108
E09000006,Bromley,Aged 66 years,2929
E09000006,Bromley,Aged 67 years,2823
E09000006,Bromley,Aged 68 years,2821
E09000006,Bromley,Aged 69 years,2802
E09000006,Bromley,Aged 70 years,2867
E09000006,Bromley,Aged 71 years,2857
E09000006,Bromley,Aged 72 years,3025
E09000006,Bromley,Aged 73 years,3280
E09000006,Bromley,Aged 74 years,3341
E09000006,Bromley,Aged 75 years,2453
E09000006,Bromley,Aged 76 years,2515
E09000006,Bromley,Aged 77 years,2220
E09000006,Bromley,Aged 78 years,2166
E09000006,Bromley,Aged 79 years,1879
E09000006,Bromley,Aged 80 years,1645
E09000006,Bromley,Aged 81 years,1759
E09000006,Bromley,Aged 82 years,1686
E09000006,Bromley,Aged 83 years,1595
E09000006,Bromley,Aged 84 years,1455
E09000006,Bromley,Aged 85 years,1338
E09000006,Bromley,Aged 86 years,1215
E09000006,Bromley,Aged 87 years,1088
E09000006,Bromley,Aged 88 years,1063
E09000006,Bromley,Aged 89 years,915
E09000006,Bromley,Aged 90 years,766
E09000006,Bromley,Aged 91 years,679
E09000006,Bromley,Aged 92 years,504
E09000006,Bromley,Aged 93 years,397
E09000006,Bromley,Aged 94 years,290
E09000006,Bromley,Aged 95 years,231
E09000006,Bromley,Aged 96 years,164
E09000006,Bromley,Aged 97 years,135
E09000006,Bromley,Aged 98 years,85
E09000006,Bromley,Aged 99 years,56
E09000006,Bromley,Aged 100 years and over,88
E09000007,Camden,Aged under 1 year,2036
E09000007,Camden,Aged 1 year,2026
E09000007,Camden,Aged 2 years,2040
E09000007,Camden,Aged 3 years,1966
E09000007,Camden,Aged 4 years,1964
E09000007,Camden,Aged 5 years,1987
E09000007,Camden,Aged 6 years,1878
E09000007,Camden,Aged 7 years,1948
E09000007,Camden,Aged 8 years,1997
E09000007,Camden,Aged 9 years,2063
E09000007,Camden,Aged 10 years,2072
E09000007,Camden,Aged 11 years,2112
E09000007,Camden,Aged 12 years,2139
E09000007,Camden,Aged 13 years,2021
E09000007,Camden,Aged 14 years,2044
E09000007,Camden,Aged 15 years,1935
E09000007,Camden,Aged 16 years,2195
E09000007,Camden,Aged 17 years,2086
E09000007,Camden,Aged 18 years,3228
E09000007,Camden,Aged 19 years,4299
E09000007,Camden,Aged 20 years,4175
E09000007,Camden,Aged 21 years,3890
E09000007,Camden,Aged 22 years,3801
E09000007,Camden,Aged 23 years,4108
E09000007,Camden,Aged 24 years,4191
E09000007,Camden,Aged 25 years,4301
E09000007,Camden,Aged 26 years,4482
E09000007,Camden,Aged 27 years,4508
E09000007,Camden,Aged 28 years,4366
E09000007,Camden,Aged 29 years,4345
E09000007,Camden,Aged 30 years,4263
E09000007,Camden,Aged 31 years,4396
E09000007,Camden,Aged 32 years,4230
E09000007,Camden,Aged 33 years,3896
E09000007,Camden,Aged 34 years,3756
E09000007,Camden,Aged 35 years,3538
E09000007,Camden,Aged 36 years,3482
E09000007,Camden,Aged 37 years,3274
E09000007,Camden,Aged 38 years,3136
E09000007,Camden,Aged 39 years,3118
E09000007,Camden,Aged 40 years,3066
E09000007,Camden,Aged 41 years,2988
E09000007,Camden,Aged 42 years,2989
E09000007,Camden,Aged 43 years,2733
E09000007,Camden,Aged 44 years,2724
E09000007,Camden,Aged 45 years,2695
E09000007,Camden,Aged 46 years,2806
E09000007,Camden,Aged 47 years,2648
E09000007,Camden,Aged 48 years,2587
E09000007,Camden,Aged 49 years,2624
E09000007,Camden,Aged 50 years,2765
E09000007,Camden,Aged 51 years,2631
E09000007,Camden,Aged 52 years,2690
E09000007,Camden,Aged 53 years,2568
E09000007,Camden,Aged 54 years,2615
E09000007,Camden,Aged 55 years,2623
E09000007,Camden,Aged 56 years,2416
E09000007,Camden,Aged 57 years,2341
E09000007,Camden,Aged 58 years,2211
E09000007,Camden,Aged 59 years,2155
E09000007,Camden,Aged 60 years,2038
E09000007,Camden,Aged 61 years,1904
E09000007,Camden,Aged 62 years,1811
E09000007,Camden,Aged 63 years,1757
E09000007,Camden,Aged 64 years,1632
E09000007,Camden,Aged 65 years,1556
E09000007,Camden,Aged 66 years,1451
E09000007,Camden,Aged 67 years,1391
E09000007,Camden,Aged 68 years,1426
E09000007,Camden,Aged 69 years,1299
E09000007,Camden,Aged 70 years,1325
E09000007,Camden,Aged 71 years,1307
E09000007,Camden,Aged 72 years,1299
E09000007,Camden,Aged 73 years,1298
E09000007,Camden,Aged 74 years,1311
E09000007,Camden,Aged 75 years,1126
E09000007,Camden,Aged 76 years,1076
E09000007,Camden,Aged 77 years,969
E09000007,Camden,Aged 78 years,914
E09000007,Camden,Aged 79 years,744
E09000007,Camden,Aged 80 years,720
E09000007,Camden,Aged 81 years,728
E09000007,Camden,Aged 82 years,684
E09000007,Camden,Aged 83 years,608
E09000007,Camden,Aged 84 years,530
E09000007,Camden,Aged 85 years,482
E09000007,Camden,Aged 86 years,428
E09000007,Camden,Aged 87 years,366
E09000007,Camden,Aged 88 years,320
E09000007,Camden,Aged 89 years,274
E09000007,Camden,Aged 90 years,276
E09000007,Camden,Aged 91 years,226
E09000007,Camden,Aged 92 years,190
E09000007,Camden,Aged 93 years,137
E09000007,Camden,Aged 94 years,91
E09000007,Camden,Aged 95 years,90
E09000007,Camden,Aged 96 years,69
E09000007,Camden,Aged 97 years,43
E09000007,Camden,Aged 98 years,18
E09000007,Camden,Aged 99 years,30
E09000007,Camden,Aged 100 years and over,23
E09000008,Croydon,Aged under 1 year,5085
E09000008,Croydon,Aged 1 year,5055
E09000008,Croydon,Aged 2 years,5007
E09000008,Croydon,Aged 3 years,5010
E09000008,Croydon,Aged 4 years,5014
E09000008,Croydon,Aged 5 years,4970
E09000008,Croydon,Aged 6 years,4956
E09000008,Croydon,Aged 7 years,4908
E09000008,Croydon,Aged 8 years,4958
E09000008,Croydon,Aged 9 years,5200
E09000008,Croydon,Aged 10 years,5082
