lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000003,Barnet,E01000291,Main language is not English (English or Welsh in Wales): Can speak English very well,113,134,-21
E09000003,Barnet,E01000291,Main language is not English (English or Welsh in Wales): Can speak English well,76,133,-57
E09000003,Barnet,E01000291,Main language is not English (English or Welsh in Wales): Cannot speak English,12,12,0
E09000003,Barnet,E01000291,Main language is not English (English or Welsh in Wales): Cannot speak English well,41,40,1
E09000003,Barnet,E01000292,Main language is English (English or Welsh in Wales),1300,1271,29
E09000003,Barnet,E01000292,Main language is not English (English or Welsh in Wales): Can speak English very well,119,67,52
E09000003,Barnet,E01000292,Main language is not English (English or Welsh in Wales): Can speak English well,62,52,10
E09000003,Barnet,E01000292,Main language is not English (English or Welsh in Wales): Cannot speak English,1,4,-3
E09000003,Barnet,E01000292,Main language is not English (English or Welsh in Wales): Cannot speak English well,24,28,-4
E09000003,Barnet,E01000293,Main language is English (English or Welsh in Wales),1491,1475,16
E09000003,Barnet,E01000293,Main language is not English (English or Welsh in Wales): Can speak English very well,119,98,21
E09000003,Barnet,E01000293,Main language is not English (English or Welsh in Wales): Can speak English well,80,67,13
E09000003,Barnet,E01000293,Main language is not English (English or Welsh in Wales): Cannot speak English,7,2,5
E09000003,Barnet,E01000293,Main language is not English (English or Welsh in Wales): Cannot speak English well,24,33,-9
E09000003,Barnet,E01000294,Main language is English (English or Welsh in Wales),1418,1369,49
E09000003,Barnet,E01000294,Main language is not English (English or Welsh in Wales): Can speak English very well,192,84,108
E09000003,Barnet,E01000294,Main language is not English (English or Welsh in Wales): Can speak English well,112,66,46
E09000003,Barnet,E01000294,Main language is not English (English or Welsh in Wales): Cannot speak English,6,4,2
E09000003,Barnet,E01000294,Main language is not English (English or Welsh in Wales): Cannot speak English well,25,12,13
E09000003,Barnet,E01000295,Main language is English (English or Welsh in Wales),1196,1186,10
E09000003,Barnet,E01000295,Main language is not English (English or Welsh in Wales): Can speak English very well,175,203,-28
E09000003,Barnet,E01000295,Main language is not English (English or Welsh in Wales): Can speak English well,127,183,-56
E09000003,Barnet,E01000295,Main language is not English (English or Welsh in Wales): Cannot speak English,5,9,-4
E09000003,Barnet,E01000295,Main language is not English (English or Welsh in Wales): Cannot speak English well,50,61,-11
E09000003,Barnet,E01000296,Main language is English (English or Welsh in Wales),1192,1093,99
E09000003,Barnet,E01000296,Main language is not English (English or Welsh in Wales): Can speak English very well,236,250,-14
E09000003,Barnet,E01000296,Main language is not English (English or Welsh in Wales): Can speak English well,193,200,-7
E09000003,Barnet,E01000296,Main language is not English (English or Welsh in Wales): Cannot speak English,10,16,-6
E09000003,Barnet,E01000296,Main language is not English (English or Welsh in Wales): Cannot speak English well,80,72,8
E09000003,Barnet,E01000297,Main language is English (English or Welsh in Wales),950,973,-23
E09000003,Barnet,E01000297,Main language is not English (English or Welsh in Wales): Can speak English very well,190,146,44
E09000003,Barnet,E01000297,Main language is not English (English or Welsh in Wales): Can speak English well,135,175,-40
E09000003,Barnet,E01000297,Main language is not English (English or Welsh in Wales): Cannot speak English,15,11,4
E09000003,Barnet,E01000297,Main language is not English (English or Welsh in Wales): Cannot speak English well,73,65,8
E09000003,Barnet,E01000298,Main language is English (English or Welsh in Wales),1168,1203,-35
E09000003,Barnet,E01000298,Main language is not English (English or Welsh in Wales): Can speak English very well,216,216,0
E09000003,Barnet,E01000298,Main language is not English (English or Welsh in Wales): Can speak English well,194,210,-16
E09000003,Barnet,E01000298,Main language is not English (English or Welsh in Wales): Cannot speak English,13,11,2
E09000003,Barnet,E01000298,Main language is not English (English or Welsh in Wales): Cannot speak English well,64,79,-15
E09000003,Barnet,E01000299,Main language is English (English or Welsh in Wales),1265,1093,172
E09000003,Barnet,E01000299,Main language is not English (English or Welsh in Wales): Can speak English very well,344,237,107
E09000003,Barnet,E01000299,Main language is not English (English or Welsh in Wales): Can speak English well,294,281,13
E09000003,Barnet,E01000299,Main language is not English (English or Welsh in Wales): Cannot speak English,24,20,4
E09000003,Barnet,E01000299,Main language is not English (English or Welsh in Wales): Cannot speak English well,156,88,68
E09000003,Barnet,E01000300,Main language is English (English or Welsh in Wales),1242,1196,46
E09000003,Barnet,E01000300,Main language is not English (English or Welsh in Wales): Can speak English very well,202,194,8
E09000003,Barnet,E01000300,Main language is not English (English or Welsh in Wales): Can speak English well,100,109,-9
E09000003,Barnet,E01000300,Main language is not English (English or Welsh in Wales): Cannot speak English,9,5,4
E09000003,Barnet,E01000300,Main language is not English (English or Welsh in Wales): Cannot speak English well,50,54,-4
E09000003,Barnet,E01000301,Main language is English (English or Welsh in Wales),1126,1105,21
E09000003,Barnet,E01000301,Main language is not English (English or Welsh in Wales): Can speak English very well,155,145,10
E09000003,Barnet,E01000301,Main language is not English (English or Welsh in Wales): Can speak English well,99,150,-51
E09000003,Barnet,E01000301,Main language is not English (English or Welsh in Wales): Cannot speak English,6,8,-2
E09000003,Barnet,E01000301,Main language is not English (English or Welsh in Wales): Cannot speak English well,57,59,-2
E09000003,Barnet,E01000302,Main language is English (English or Welsh in Wales),1120,1138,-18
E09000003,Barnet,E01000302,Main language is not English (English or Welsh in Wales): Can speak English very well,280,239,41
E09000003,Barnet,E01000302,Main language is not English (English or Welsh in Wales): Can speak English well,209,213,-4
E09000003,Barnet,E01000302,Main language is not English (English or Welsh in Wales): Cannot speak English,21,18,3
E09000003,Barnet,E01000302,Main language is not English (English or Welsh in Wales): Cannot speak English well,97,77,20
E09000003,Barnet,E01000303,Main language is English (English or Welsh in Wales),1120,1079,41
E09000003,Barnet,E01000303,Main language is not English (English or Welsh in Wales): Can speak English very well,166,179,-13
E09000003,Barnet,E01000303,Main language is not English (English or Welsh in Wales): Can speak English well,102,142,-40
E09000003,Barnet,E01000303,Main language is not English (English or Welsh in Wales): Cannot speak English,7,14,-7
E09000003,Barnet,E01000303,Main language is not English (English or Welsh in Wales): Cannot speak English well,45,59,-14
E09000003,Barnet,E01000304,Main language is English (English or Welsh in Wales),1140,1108,32
E09000003,Barnet,E01000304,Main language is not English (English or Welsh in Wales): Can speak English very well,179,185,-6
E09000003,Barnet,E01000304,Main language is not English (English or Welsh in Wales): Can speak English well,123,154,-31
E09000003,Barnet,E01000304,Main language is not English (English or Welsh in Wales): Cannot speak English,7,8,-1
E09000003,Barnet,E01000304,Main language is not English (English or Welsh in Wales): Cannot speak English well,57,43,14
E09000003,Barnet,E01000305,Main language is English (English or Welsh in Wales),933,879,54
E09000003,Barnet,E01000305,Main language is not English (English or Welsh in Wales): Can speak English very well,258,270,-12
E09000003,Barnet,E01000305,Main language is not English (English or Welsh in Wales): Can speak English well,252,293,-41
E09000003,Barnet,E01000305,Main language is not English (English or Welsh in Wales): Cannot speak English,15,25,-10
E09000003,Barnet,E01000305,Main language is not English (English or Welsh in Wales): Cannot speak English well,107,106,1
E09000003,Barnet,E01000306,Main language is English (English or Welsh in Wales),920,792,128
E09000003,Barnet,E01000306,Main language is not English (English or Welsh in Wales): Can speak English very well,321,298,23
E09000003,Barnet,E01000306,Main language is not English (English or Welsh in Wales): Can speak English well,410,340,70
E09000003,Barnet,E01000306,Main language is not English (English or Welsh in Wales): Cannot speak English,22,32,-10
E09000003,Barnet,E01000306,Main language is not English (English or Welsh in Wales): Cannot speak English well,202,162,40
E09000003,Barnet,E01000307,Main language is English (English or Welsh in Wales),1036,973,63
E09000003,Barnet,E01000307,Main language is not English (English or Welsh in Wales): Can speak English very well,211,239,-28
E09000003,Barnet,E01000307,Main language is not English (English or Welsh in Wales): Can speak English well,245,240,5
E09000003,Barnet,E01000307,Main language is not English (English or Welsh in Wales): Cannot speak English,16,32,-16
E09000003,Barnet,E01000307,Main language is not English (English or Welsh in Wales): Cannot speak English well,87,100,-13
E09000003,Barnet,E01000308,Main language is English (English or Welsh in Wales),1477,1022,455
E09000003,Barnet,E01000308,Main language is not English (English or Welsh in Wales): Can speak English very well,256,166,90
E09000003,Barnet,E01000308,Main language is not English (English or Welsh in Wales): Can speak English well,186,165,21
E09000003,Barnet,E01000308,Main language is not English (English or Welsh in Wales): Cannot speak English,7,13,-6
E09000003,Barnet,E01000308,Main language is not English (English or Welsh in Wales): Cannot speak English well,65,72,-7
E09000003,Barnet,E01000309,Main language is English (English or Welsh in Wales),1300,1127,173
E09000003,Barnet,E01000309,Main language is not English (English or Welsh in Wales): Can speak English very well,284,255,29
E09000003,Barnet,E01000309,Main language is not English (English or Welsh in Wales): Can speak English well,289,258,31
E09000003,Barnet,E01000309,Main language is not English (English or Welsh in Wales): Cannot speak English,20,17,3
E09000003,Barnet,E01000309,Main language is not English (English or Welsh in Wales): Cannot speak English well,90,79,11
E09000003,Barnet,E01000310,Main language is English (English or Welsh in Wales),1344,1125,219
E09000003,Barnet,E01000310,Main language is not English (English or Welsh in Wales): Can speak English very well,306,335,-29
E09000003,Barnet,E01000310,Main language is not English (English or Welsh in Wales): Can speak English well,287,349,-62
E09000003,Barnet,E01000310,Main language is not English (English or Welsh in Wales): Cannot speak English,27,23,4
E09000003,Barnet,E01000310,Main language is not English (English or Welsh in Wales): Cannot speak English well,161,123,38
E09000003,Barnet,E01000311,Main language is English (English or Welsh in Wales),1477,1246,231
E09000003,Barnet,E01000311,Main language is not English (English or Welsh in Wales): Can speak English very well,93,116,-23
E09000003,Barnet,E01000311,Main language is not English (English or Welsh in Wales): Can speak English well,79,99,-20
E09000003,Barnet,E01000311,Main language is not English (English or Welsh in Wales): Cannot speak English,3,10,-7
E09000003,Barnet,E01000311,Main language is not English (English or Welsh in Wales): Cannot speak English well,40,37,3
E09000003,Barnet,E01000312,Main language is English (English or Welsh in Wales),1144,994,150
E09000003,Barnet,E01000312,Main language is not English (English or Welsh in Wales): Can speak English very well,217,231,-14
E09000003,Barnet,E01000312,Main language is not English (English or Welsh in Wales): Can speak English well,243,261,-18
E09000003,Barnet,E01000312,Main language is not English (English or Welsh in Wales): Cannot speak English,6,9,-3
E09000003,Barnet,E01000312,Main language is not English (English or Welsh in Wales): Cannot speak English well,93,90,3
E09000003,Barnet,E01000313,Main language is English (English or Welsh in Wales),1091,986,105
E09000003,Barnet,E01000313,Main language is not English (English or Welsh in Wales): Can speak English very well,312,260,52
E09000003,Barnet,E01000313,Main language is not English (English or Welsh in Wales): Can speak English well,300,367,-67
E09000003,Barnet,E01000313,Main language is not English (English or Welsh in Wales): Cannot speak English,20,16,4
E09000003,Barnet,E01000313,Main language is not English (English or Welsh in Wales): Cannot speak English well,117,125,-8
E09000003,Barnet,E01000314,Main language is English (English or Welsh in Wales),1334,1116,218
E09000003,Barnet,E01000314,Main language is not English (English or Welsh in Wales): Can speak English very well,338,268,70
E09000003,Barnet,E01000314,Main language is not English (English or Welsh in Wales): Can speak English well,309,296,13
E09000003,Barnet,E01000314,Main language is not English (English or Welsh in Wales): Cannot speak English,19,18,1
E09000003,Barnet,E01000314,Main language is not English (English or Welsh in Wales): Cannot speak English well,106,88,18
E09000003,Barnet,E01000315,Main language is English (English or Welsh in Wales),1303,1290,13
E09000003,Barnet,E01000315,Main language is not English (English or Welsh in Wales): Can speak English very well,132,140,-8
E09000003,Barnet,E01000315,Main language is not English (English or Welsh in Wales): Can speak English well,144,155,-11
E09000003,Barnet,E01000315,Main language is not English (English or Welsh in Wales): Cannot speak English,16,16,0
E09000003,Barnet,E01000315,Main language is not English (English or Welsh in Wales): Cannot speak English well,75,65,10
E09000003,Barnet,E01000316,Main language is English (English or Welsh in Wales),1547,1536,11
E09000003,Barnet,E01000316,Main language is not English (English or Welsh in Wales): Can speak English very well,288,285,3
E09000003,Barnet,E01000316,Main language is not English (English or Welsh in Wales): Can speak English well,239,258,-19
E09000003,Barnet,E01000316,Main language is not English (English or Welsh in Wales): Cannot speak English,18,25,-7
E09000003,Barnet,E01000316,Main language is not English (English or Welsh in Wales): Cannot speak English well,113,110,3
E09000003,Barnet,E01000317,Main language is English (English or Welsh in Wales),1161,1095,66
E09000003,Barnet,E01000317,Main language is not English (English or Welsh in Wales): Can speak English very well,188,191,-3
E09000003,Barnet,E01000317,Main language is not English (English or Welsh in Wales): Can speak English well,114,172,-58
E09000003,Barnet,E01000317,Main language is not English (English or Welsh in Wales): Cannot speak English,18,16,2
E09000003,Barnet,E01000317,Main language is not English (English or Welsh in Wales): Cannot speak English well,56,68,-12
E09000003,Barnet,E01000318,Main language is English (English or Welsh in Wales),1429,1290,139
E09000003,Barnet,E01000318,Main language is not English (English or Welsh in Wales): Can speak English very well,213,191,22
E09000003,Barnet,E01000318,Main language is not English (English or Welsh in Wales): Can speak English well,170,205,-35
E09000003,Barnet,E01000318,Main language is not English (English or Welsh in Wales): Cannot speak English,13,9,4
E09000003,Barnet,E01000318,Main language is not English (English or Welsh in Wales): Cannot speak English well,82,94,-12
E09000003,Barnet,E01000319,Main language is English (English or Welsh in Wales),1151,1106,45
E09000003,Barnet,E01000319,Main language is not English (English or Welsh in Wales): Can speak English very well,95,146,-51
E09000003,Barnet,E01000319,Main language is not English (English or Welsh in Wales): Can speak English well,72,117,-45
E09000003,Barnet,E01000319,Main language is not English (English or Welsh in Wales): Cannot speak English,8,6,2
E09000003,Barnet,E01000319,Main language is not English (English or Welsh in Wales): Cannot speak English well,29,49,-20
E09000003,Barnet,E01000320,Main language is English (English or Welsh in Wales),1487,1170,317
E09000003,Barnet,E01000320,Main language is not English (English or Welsh in Wales): Can speak English very well,185,117,68
E09000003,Barnet,E01000320,Main language is not English (English or Welsh in Wales): Can speak English well,143,99,44
E09000003,Barnet,E01000320,Main language is not English (English or Welsh in Wales): Cannot speak English,12,5,7
E09000003,Barnet,E01000320,Main language is not English (English or Welsh in Wales): Cannot speak English well,51,38,13
E09000003,Barnet,E01000321,Main language is English (English or Welsh in Wales),1339,1135,204
E09000003,Barnet,E01000321,Main language is not English (English or Welsh in Wales): Can speak English very well,252,192,60
E09000003,Barnet,E01000321,Main language is not English (English or Welsh in Wales): Can speak English well,182,181,1
E09000003,Barnet,E01000321,Main language is not English (English or Welsh in Wales): Cannot speak English,18,5,13
E09000003,Barnet,E01000321,Main language is not English (English or Welsh in Wales): Cannot speak English well,107,64,43
E09000003,Barnet,E01000322,Main language is English (English or Welsh in Wales),1331,1212,119
E09000003,Barnet,E01000322,Main language is not English (English or Welsh in Wales): Can speak English very well,207,181,26
E09000003,Barnet,E01000322,Main language is not English (English or Welsh in Wales): Can speak English well,178,189,-11
E09000003,Barnet,E01000322,Main language is not English (English or Welsh in Wales): Cannot speak English,7,3,4
E09000003,Barnet,E01000322,Main language is not English (English or Welsh in Wales): Cannot speak English well,73,49,24
E09000003,Barnet,E01000323,Main language is English (English or Welsh in Wales),1493,1287,206
E09000003,Barnet,E01000323,Main language is not English (English or Welsh in Wales): Can speak English very well,314,226,88
E09000003,Barnet,E01000323,Main language is not English (English or Welsh in Wales): Can speak English well,345,267,78
E09000003,Barnet,E01000323,Main language is not English (English or Welsh in Wales): Cannot speak English,18,17,1
E09000003,Barnet,E01000323,Main language is not English (English or Welsh in Wales): Cannot speak English well,144,107,37
E09000003,Barnet,E01000324,Main language is English (English or Welsh in Wales),1471,1371,100
E09000003,Barnet,E01000324,Main language is not English (English or Welsh in Wales): Can speak English very well,132,151,-19
E09000003,Barnet,E01000324,Main language is not English (English or Welsh in Wales): Can speak English well,129,128,1
E09000003,Barnet,E01000324,Main language is not English (English or Welsh in Wales): Cannot speak English,6,4,2
E09000003,Barnet,E01000324,Main language is not English (English or Welsh in Wales): Cannot speak English well,47,58,-11
E09000004,Bexley,E01000325,Main language is English (English or Welsh in Wales),1529,1531,-2
E09000004,Bexley,E01000325,Main language is not English (English or Welsh in Wales): Can speak English very well,29,20,9
E09000004,Bexley,E01000325,Main language is not English (English or Welsh in Wales): Can speak English well,15,11,4
E09000004,Bexley,E01000325,Main language is not English (English or Welsh in Wales): Cannot speak English,2,2,0
E09000004,Bexley,E01000325,Main language is not English (English or Welsh in Wales): Cannot speak English well,13,5,8
E09000004,Bexley,E01000326,Main language is English (English or Welsh in Wales),1210,1196,14
E09000004,Bexley,E01000326,Main language is not English (English or Welsh in Wales): Can speak English very well,53,17,36
E09000004,Bexley,E01000326,Main language is not English (English or Welsh in Wales): Can speak English well,38,10,28
E09000004,Bexley,E01000326,Main language is not English (English or Welsh in Wales): Cannot speak English,0,0,0
E09000004,Bexley,E01000326,Main language is not English (English or Welsh in Wales): Cannot speak English well,7,6,1
E09000004,Bexley,E01000327,Main language is English (English or Welsh in Wales),1451,1449,2
E09000004,Bexley,E01000327,Main language is not English (English or Welsh in Wales): Can speak English very well,66,19,47
E09000004,Bexley,E01000327,Main language is not English (English or Welsh in Wales): Can speak English well,54,20,34
E09000004,Bexley,E01000327,Main language is not English (English or Welsh in Wales): Cannot speak English,1,0,1
E09000004,Bexley,E01000327,Main language is not English (English or Welsh in Wales): Cannot speak English well,15,8,7
E09000004,Bexley,E01000328,Main language is English (English or Welsh in Wales),1502,1380,122
E09000004,Bexley,E01000328,Main language is not English (English or Welsh in Wales): Can speak English very well,47,19,28
E09000004,Bexley,E01000328,Main language is not English (English or Welsh in Wales): Can speak English well,27,19,8
E09000004,Bexley,E01000328,Main language is not English (English or Welsh in Wales): Cannot speak English,3,1,2
E09000004,Bexley,E01000328,Main language is not English (English or Welsh in Wales): Cannot speak English well,7,8,-1
E09000004,Bexley,E01000329,Main language is English (English or Welsh in Wales),1457,1245,212
E09000004,Bexley,E01000329,Main language is not English (English or Welsh in Wales): Can speak English very well,93,15,78
E09000004,Bexley,E01000329,Main language is not English (English or Welsh in Wales): Can speak English well,43,14,29
E09000004,Bexley,E01000329,Main language is not English (English or Welsh in Wales): Cannot speak English,5,1,4
E09000004,Bexley,E01000329,Main language is not English (English or Welsh in Wales): Cannot speak English well,25,4,21
E09000004,Bexley,E01000330,Main language is English (English or Welsh in Wales),1419,1432,-13
E09000004,Bexley,E01000330,Main language is not English (English or Welsh in Wales): Can speak English very well,81,27,54
E09000004,Bexley,E01000330,Main language is not English (English or Welsh in Wales): Can speak English well,55,22,33
E09000004,Bexley,E01000330,Main language is not English (English or Welsh in Wales): Cannot speak English,7,2,5
E09000004,Bexley,E01000330,Main language is not English (English or Welsh in Wales): Cannot speak English well,29,10,19
E09000004,Bexley,E01000331,Main language is English (English or Welsh in Wales),1520,1522,-2
E09000004,Bexley,E01000331,Main language is not English (English or Welsh in Wales): Can speak English very well,56,28,28
E09000004,Bexley,E01000331,Main language is not English (English or Welsh in Wales): Can speak English well,37,18,19
E09000004,Bexley,E01000331,Main language is not English (English or Welsh in Wales): Cannot speak English,0,2,-2
E09000004,Bexley,E01000331,Main language is not English (English or Welsh in Wales): Cannot speak English well,10,10,0
E09000004,Bexley,E01000332,Main language is English (English or Welsh in Wales),1370,1391,-21
E09000004,Bexley,E01000332,Main language is not English (English or Welsh in Wales): Can speak English very well,84,32,52
E09000004,Bexley,E01000332,Main language is not English (English or Welsh in Wales): Can speak English well,53,38,15
E09000004,Bexley,E01000332,Main language is not English (English or Welsh in Wales): Cannot speak English,6,2,4
E09000004,Bexley,E01000332,Main language is not English (English or Welsh in Wales): Cannot speak English well,34,16,18
E09000004,Bexley,E01000333,Main language is English (English or Welsh in Wales),1632,1498,134
E09000004,Bexley,E01000333,Main language is not English (English or Welsh in Wales): Can speak English very well,85,23,62
E09000004,Bexley,E01000333,Main language is not English (English or Welsh in Wales): Can speak English well,81,49,32
E09000004,Bexley,E01000333,Main language is not English (English or Welsh in Wales): Cannot speak English,3,5,-2
E09000004,Bexley,E01000333,Main language is not English (English or Welsh in Wales): Cannot speak English well,29,14,15
E09000004,Bexley,E01000334,Main language is English (English or Welsh in Wales),1423,1435,-12
E09000004,Bexley,E01000334,Main language is not English (English or Welsh in Wales): Can speak English very well,86,59,27
E09000004,Bexley,E01000334,Main language is not English (English or Welsh in Wales): Can speak English well,74,31,43
E09000004,Bexley,E01000334,Main language is not English (English or Welsh in Wales): Cannot speak English,3,0,3
E09000004,Bexley,E01000334,Main language is not English (English or Welsh in Wales): Cannot speak English well,29,19,10
E09000004,Bexley,E01000335,Main language is English (English or Welsh in Wales),2030,1475,555
E09000004,Bexley,E01000335,Main language is not English (English or Welsh in Wales): Can speak English very well,211,83,128
E09000004,Bexley,E01000335,Main language is not English (English or Welsh in Wales): Can speak English well,224,95,129
E09000004,Bexley,E01000335,Main language is not English (English or Welsh in Wales): Cannot speak English,20,5,15
E09000004,Bexley,E01000335,Main language is not English (English or Welsh in Wales): Cannot speak English well,115,39,76
E09000004,Bexley,E01000336,Main language is English (English or Welsh in Wales),1542,1495,47
E09000004,Bexley,E01000336,Main language is not English (English or Welsh in Wales): Can speak English very well,155,126,29
E09000004,Bexley,E01000336,Main language is not English (English or Welsh in Wales): Can speak English well,141,83,58
E09000004,Bexley,E01000336,Main language is not English (English or Welsh in Wales): Cannot speak English,15,9,6
E09000004,Bexley,E01000336,Main language is not English (English or Welsh in Wales): Cannot speak English well,61,60,1
E09000004,Bexley,E01000337,Main language is English (English or Welsh in Wales),1436,1424,12
E09000004,Bexley,E01000337,Main language is not English (English or Welsh in Wales): Can speak English very well,98,78,20
E09000004,Bexley,E01000337,Main language is not English (English or Welsh in Wales): Can speak English well,82,48,34
E09000004,Bexley,E01000337,Main language is not English (English or Welsh in Wales): Cannot speak English,2,5,-3
E09000004,Bexley,E01000337,Main language is not English (English or Welsh in Wales): Cannot speak English well,42,30,12
E09000004,Bexley,E01000338,Main language is English (English or Welsh in Wales),1453,1426,27
E09000004,Bexley,E01000338,Main language is not English (English or Welsh in Wales): Can speak English very well,132,95,37
E09000004,Bexley,E01000338,Main language is not English (English or Welsh in Wales): Can speak English well,143,94,49
E09000004,Bexley,E01000338,Main language is not English (English or Welsh in Wales): Cannot speak English,13,6,7
E09000004,Bexley,E01000338,Main language is not English (English or Welsh in Wales): Cannot speak English well,47,35,12
E09000004,Bexley,E01000339,Main language is English (English or Welsh in Wales),1479,1465,14
E09000004,Bexley,E01000339,Main language is not English (English or Welsh in Wales): Can speak English very well,50,12,38
E09000004,Bexley,E01000339,Main language is not English (English or Welsh in Wales): Can speak English well,28,9,19
E09000004,Bexley,E01000339,Main language is not English (English or Welsh in Wales): Cannot speak English,7,0,7
E09000004,Bexley,E01000339,Main language is not English (English or Welsh in Wales): Cannot speak English well,10,1,9
E09000004,Bexley,E01000340,Main language is English (English or Welsh in Wales),1426,1089,337
E09000004,Bexley,E01000340,Main language is not English (English or Welsh in Wales): Can speak English very well,37,19,18
E09000004,Bexley,E01000340,Main language is not English (English or Welsh in Wales): Can speak English well,31,14,17
E09000004,Bexley,E01000340,Main language is not English (English or Welsh in Wales): Cannot speak English,2,0,2
E09000004,Bexley,E01000340,Main language is not English (English or Welsh in Wales): Cannot speak English well,13,2,11
E09000004,Bexley,E01000341,Main language is English (English or Welsh in Wales),1429,1422,7
E09000004,Bexley,E01000341,Main language is not English (English or Welsh in Wales): Can speak English very well,42,11,31
E09000004,Bexley,E01000341,Main language is not English (English or Welsh in Wales): Can speak English well,24,16,8
E09000004,Bexley,E01000341,Main language is not English (English or Welsh in Wales): Cannot speak English,2,0,2
E09000004,Bexley,E01000341,Main language is not English (English or Welsh in Wales): Cannot speak English well,6,2,4
E09000004,Bexley,E01000342,Main language is English (English or Welsh in Wales),1387,1814,-427
E09000004,Bexley,E01000342,Main language is not English (English or Welsh in Wales): Can speak English very well,47,24,23
E09000004,Bexley,E01000342,Main language is not English (English or Welsh in Wales): Can speak English well,24,14,10
E09000004,Bexley,E01000342,Main language is not English (English or Welsh in Wales): Cannot speak English,3,2,1
E09000004,Bexley,E01000342,Main language is not English (English or Welsh in Wales): Cannot speak English well,13,6,7
E09000004,Bexley,E01000343,Main language is English (English or Welsh in Wales),1368,1400,-32
E09000004,Bexley,E01000343,Main language is not English (English or Welsh in Wales): Can speak English very well,53,40,13
E09000004,Bexley,E01000343,Main language is not English (English or Welsh in Wales): Can speak English well,28,26,2
E09000004,Bexley,E01000343,Main language is not English (English or Welsh in Wales): Cannot speak English,0,1,-1
E09000004,Bexley,E01000343,Main language is not English (English or Welsh in Wales): Cannot speak English well,7,9,-2
E09000004,Bexley,E01000344,Main language is English (English or Welsh in Wales),1481,1504,-23
E09000004,Bexley,E01000344,Main language is not English (English or Welsh in Wales): Can speak English very well,35,26,9
E09000004,Bexley,E01000344,Main language is not English (English or Welsh in Wales): Can speak English well,25,14,11
E09000004,Bexley,E01000344,Main language is not English (English or Welsh in Wales): Cannot speak English,0,0,0
E09000004,Bexley,E01000344,Main language is not English (English or Welsh in Wales): Cannot speak English well,7,6,1
E09000004,Bexley,E01000345,Main language is English (English or Welsh in Wales),1276,1266,10
E09000004,Bexley,E01000345,Main language is not English (English or Welsh in Wales): Can speak English very well,21,25,-4
E09000004,Bexley,E01000345,Main language is not English (English or Welsh in Wales): Can speak English well,6,16,-10
E09000004,Bexley,E01000345,Main language is not English (English or Welsh in Wales): Cannot speak English,0,0,0
E09000004,Bexley,E01000345,Main language is not English (English or Welsh in Wales): Cannot speak English well,2,6,-4
E09000004,Bexley,E01000346,Main language is English (English or Welsh in Wales),1459,1489,-30
E09000004,Bexley,E01000346,Main language is not English (English or Welsh in Wales): Can speak English very well,37,32,5
E09000004,Bexley,E01000346,Main language is not English (English or Welsh in Wales): Can speak English well,17,21,-4
E09000004,Bexley,E01000346,Main language is not English (English or Welsh in Wales): Cannot speak English,2,0,2
E09000004,Bexley,E01000346,Main language is not English (English or Welsh in Wales): Cannot speak English well,21,6,15
E09000004,Bexley,E01000347,Main language is English (English or Welsh in Wales),1350,1368,-18
E09000004,Bexley,E01000347,Main language is not English (English or Welsh in Wales): Can speak English very well,59,27,32
E09000004,Bexley,E01000347,Main language is not English (English or Welsh in Wales): Can speak English well,30,29,1
E09000004,Bexley,E01000347,Main language is not English (English or Welsh in Wales): Cannot speak English,1,2,-1
E09000004,Bexley,E01000347,Main language is not English (English or Welsh in Wales): Cannot speak English well,12,13,-1
E09000004,Bexley,E01000348,Main language is English (English or Welsh in Wales),1421,1419,2
E09000004,Bexley,E01000348,Main language is not English (English or Welsh in Wales): Can speak English very well,27,13,14
E09000004,Bexley,E01000348,Main language is not English (English or Welsh in Wales): Can speak English well,10,12,-2
E09000004,Bexley,E01000348,Main language is not English (English or Welsh in Wales): Cannot speak English,1,0,1
E09000004,Bexley,E01000348,Main language is not English (English or Welsh in Wales): Cannot speak English well,6,5,1
E09000004,Bexley,E01000349,Main language is English (English or Welsh in Wales),1587,1555,32
E09000004,Bexley,E01000349,Main language is not English (English or Welsh in Wales): Can speak English very well,45,26,19
E09000004,Bexley,E01000349,Main language is not English (English or Welsh in Wales): Can speak English well,15,11,4
E09000004,Bexley,E01000349,Main language is not English (English or Welsh in Wales): Cannot speak English,1,1,0
E09000004,Bexley,E01000349,Main language is not English (English or Welsh in Wales): Cannot speak English well,13,16,-3
E09000004,Bexley,E01000350,Main language is English (English or Welsh in Wales),1367,1402,-35
E09000004,Bexley,E01000350,Main language is not English (English or Welsh in Wales): Can speak English very well,26,23,3
E09000004,Bexley,E01000350,Main language is not English (English or Welsh in Wales): Can speak English well,18,24,-6
E09000004,Bexley,E01000350,Main language is not English (English or Welsh in Wales): Cannot speak English,5,0,5
E09000004,Bexley,E01000350,Main language is not English (English or Welsh in Wales): Cannot speak English well,18,7,11
E09000004,Bexley,E01000351,Main language is English (English or Welsh in Wales),1474,1503,-29
E09000004,Bexley,E01000351,Main language is not English (English or Welsh in Wales): Can speak English very well,38,10,28
E09000004,Bexley,E01000351,Main language is not English (English or Welsh in Wales): Can speak English well,18,19,-1
E09000004,Bexley,E01000351,Main language is not English (English or Welsh in Wales): Cannot speak English,2,3,-1
E09000004,Bexley,E01000351,Main language is not English (English or Welsh in Wales): Cannot speak English well,9,7,2
