lad22cd,lad22nm,category,count_21,count_11,change
E09000008,Croydon,Antarctica and Oceania: Other Antarctica and Oceania,1,8,-7
E09000008,Croydon,British Overseas Territories,8,13,-5
E09000008,Croydon,Europe: Ireland,3830,3972,-142
E09000008,Croydon,Europe: Other Europe: EU Member countries: France,2368,1987,381
E09000008,Croydon,Europe: Other Europe: EU Member countries: Germany,1546,1531,15
E09000008,Croydon,Europe: Other Europe: EU Member countries: Italy,4968,1784,3184
E09000008,Croydon,Europe: Other Europe: EU Member countries: Lithuania,1174,883,291
E09000008,Croydon,Europe: Other Europe: EU Member countries: Other EU countries,8606,5011,3595
E09000008,Croydon,Europe: Other Europe: EU Member countries: Poland,7845,5174,2671
E09000008,Croydon,Europe: Other Europe: EU Member countries: Portugal,4836,1752,3084
E09000008,Croydon,Europe: Other Europe: EU Member countries: Romania,5115,813,4302
E09000008,Croydon,Europe: Other Europe: EU Member countries: Spain,3618,947,2671
E09000008,Croydon,Europe: Other Europe: Rest of Europe: Other Europe,1351,694,657
E09000008,Croydon,Europe: Other Europe: Rest of Europe: Turkey,298,312,-14
E09000008,Croydon,Europe: United Kingdom,291151,272981,18170
E09000008,Croydon,Middle East and Asia: Central Asia,53,42,11
E09000008,Croydon,Middle East and Asia: Eastern Asia: China,579,604,-25
E09000008,Croydon,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),92,30,62
E09000008,Croydon,Middle East and Asia: Eastern Asia: Japan,264,360,-96
E09000008,Croydon,Middle East and Asia: Eastern Asia: Other Eastern Asia,128,93,35
E09000008,Croydon,Middle East and Asia: Middle East: Iran,107,120,-13
E09000008,Croydon,Middle East and Asia: Middle East: Iraq,77,56,21
E09000008,Croydon,Middle East and Asia: Middle East: Other Middle East,151,51,100
E09000008,Croydon,Middle East and Asia: South-East Asia: Malaysia,301,384,-83
E09000008,Croydon,Middle East and Asia: South-East Asia: Other South-East Asia,254,300,-46
E09000008,Croydon,Middle East and Asia: South-East Asia: Philippines,430,453,-23
E09000008,Croydon,Middle East and Asia: South-East Asia: Singapore,78,86,-8
E09000008,Croydon,Middle East and Asia: Southern Asia: Afghanistan,316,275,41
E09000008,Croydon,Middle East and Asia: Southern Asia: Bangladesh,304,254,50
E09000008,Croydon,Middle East and Asia: Southern Asia: India,5409,6072,-663
E09000008,Croydon,Middle East and Asia: Southern Asia: Other Southern Asia,95,199,-104
E09000008,Croydon,Middle East and Asia: Southern Asia: Pakistan,1810,1995,-185
E09000008,Croydon,Middle East and Asia: Southern Asia: Sri Lanka,1003,1341,-338
E09000008,Croydon,No passport held,28590,37777,-9187
E09000008,Croydon,The Americas and the Caribbean: Central America,96,40,56
E09000008,Croydon,The Americas and the Caribbean: North America: Canada,271,261,10
E09000008,Croydon,The Americas and the Caribbean: North America: United States,614,596,18
E09000008,Croydon,The Americas and the Caribbean: South America,1855,848,1007
E09000008,Croydon,The Americas and the Caribbean: The Caribbean: Jamaica,2155,2556,-401
E09000008,Croydon,The Americas and the Caribbean: The Caribbean: Other Caribbean,471,537,-66
E09000009,Ealing,Africa: Central and Western Africa: Ghana,318,513,-195
E09000009,Ealing,Africa: Central and Western Africa: Nigeria,553,705,-152
E09000009,Ealing,Africa: Central and Western Africa: Other Central and Western Africa,188,253,-65
E09000009,Ealing,Africa: North Africa,1114,701,413
E09000009,Ealing,Africa: South and Eastern Africa: Kenya,133,261,-128
E09000009,Ealing,Africa: South and Eastern Africa: Other South and Eastern Africa,388,603,-215
E09000009,Ealing,Africa: South and Eastern Africa: Somalia,73,53,20
E09000009,Ealing,Africa: South and Eastern Africa: South Africa,358,922,-564
E09000009,Ealing,Africa: South and Eastern Africa: Zimbabwe,62,239,-177
E09000009,Ealing,Antarctica and Oceania: Australasia: Australia,716,1510,-794
E09000009,Ealing,Antarctica and Oceania: Australasia: New Zealand,401,1058,-657
E09000009,Ealing,Antarctica and Oceania: Other Antarctica and Oceania,13,14,-1
E09000009,Ealing,British Overseas Territories,6,10,-4
E09000009,Ealing,Europe: Ireland,6649,8420,-1771
E09000009,Ealing,Europe: Other Europe: EU Member countries: France,3186,3162,24
E09000009,Ealing,Europe: Other Europe: EU Member countries: Germany,1639,1818,-179
E09000009,Ealing,Europe: Other Europe: EU Member countries: Italy,6726,2528,4198
E09000009,Ealing,Europe: Other Europe: EU Member countries: Lithuania,1337,1392,-55
E09000009,Ealing,Europe: Other Europe: EU Member countries: Other EU countries,11968,8905,3063
E09000009,Ealing,Europe: Other Europe: EU Member countries: Poland,18242,20868,-2626
E09000009,Ealing,Europe: Other Europe: EU Member countries: Portugal,9113,2562,6551
E09000009,Ealing,Europe: Other Europe: EU Member countries: Romania,5400,943,4457
E09000009,Ealing,Europe: Other Europe: EU Member countries: Spain,3201,1462,1739
E09000009,Ealing,Europe: Other Europe: Rest of Europe: Other Europe,2739,1674,1065
E09000009,Ealing,Europe: Other Europe: Rest of Europe: Turkey,373,197,176
E09000009,Ealing,Europe: United Kingdom,244675,225561,19114
E09000009,Ealing,Middle East and Asia: Central Asia,51,116,-65
E09000009,Ealing,Middle East and Asia: Eastern Asia: China,857,662,195
E09000009,Ealing,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),179,46,133
E09000009,Ealing,Middle East and Asia: Eastern Asia: Japan,2887,2545,342
E09000009,Ealing,Middle East and Asia: Eastern Asia: Other Eastern Asia,286,191,95
E09000009,Ealing,Middle East and Asia: Middle East: Iran,513,700,-187
E09000009,Ealing,Middle East and Asia: Middle East: Iraq,246,271,-25
E09000009,Ealing,Middle East and Asia: Middle East: Other Middle East,1668,1456,212
E09000009,Ealing,Middle East and Asia: South-East Asia: Malaysia,623,607,16
E09000009,Ealing,Middle East and Asia: South-East Asia: Other South-East Asia,318,524,-206
E09000009,Ealing,Middle East and Asia: South-East Asia: Philippines,686,725,-39
E09000009,Ealing,Middle East and Asia: South-East Asia: Singapore,162,189,-27
E09000009,Ealing,Middle East and Asia: Southern Asia: Afghanistan,656,1202,-546
E09000009,Ealing,Middle East and Asia: Southern Asia: Bangladesh,585,258,327
E09000009,Ealing,Middle East and Asia: Southern Asia: India,12104,11499,605
E09000009,Ealing,Middle East and Asia: Southern Asia: Other Southern Asia,1482,2191,-709
E09000009,Ealing,Middle East and Asia: Southern Asia: Pakistan,2005,2521,-516
E09000009,Ealing,Middle East and Asia: Southern Asia: Sri Lanka,1272,1873,-601
E09000009,Ealing,No passport held,17171,20995,-3824
E09000009,Ealing,The Americas and the Caribbean: Central America,104,66,38
E09000009,Ealing,The Americas and the Caribbean: North America: Canada,444,480,-36
E09000009,Ealing,The Americas and the Caribbean: North America: United States,1157,1067,90
E09000009,Ealing,The Americas and the Caribbean: South America,1395,978,417
E09000009,Ealing,The Americas and the Caribbean: The Caribbean: Jamaica,342,485,-143
E09000009,Ealing,The Americas and the Caribbean: The Caribbean: Other Caribbean,350,468,-118
E09000010,Enfield,Africa: Central and Western Africa: Ghana,1764,2257,-493
E09000010,Enfield,Africa: Central and Western Africa: Nigeria,1185,2059,-874
E09000010,Enfield,Africa: Central and Western Africa: Other Central and Western Africa,586,696,-110
E09000010,Enfield,Africa: North Africa,372,302,70
E09000010,Enfield,Africa: South and Eastern Africa: Kenya,76,232,-156
E09000010,Enfield,Africa: South and Eastern Africa: Other South and Eastern Africa,1080,2034,-954
E09000010,Enfield,Africa: South and Eastern Africa: Somalia,56,28,28
E09000010,Enfield,Africa: South and Eastern Africa: South Africa,141,333,-192
E09000010,Enfield,Africa: South and Eastern Africa: Zimbabwe,131,451,-320
E09000010,Enfield,Antarctica and Oceania: Australasia: Australia,256,279,-23
E09000010,Enfield,Antarctica and Oceania: Australasia: New Zealand,101,131,-30
E09000010,Enfield,Antarctica and Oceania: Other Antarctica and Oceania,9,3,6
E09000010,Enfield,British Overseas Territories,4,14,-10
E09000010,Enfield,Europe: Ireland,4224,4989,-765
E09000010,Enfield,Europe: Other Europe: EU Member countries: France,1167,1349,-182
E09000010,Enfield,Europe: Other Europe: EU Member countries: Germany,728,864,-136
E09000010,Enfield,Europe: Other Europe: EU Member countries: Italy,4249,3119,1130
E09000010,Enfield,Europe: Other Europe: EU Member countries: Lithuania,959,1009,-50
E09000010,Enfield,Europe: Other Europe: EU Member countries: Other EU countries,19284,8170,11114
E09000010,Enfield,Europe: Other Europe: EU Member countries: Poland,5998,6177,-179
E09000010,Enfield,Europe: Other Europe: EU Member countries: Portugal,2124,1041,1083
E09000010,Enfield,Europe: Other Europe: EU Member countries: Romania,6620,1651,4969
E09000010,Enfield,Europe: Other Europe: EU Member countries: Spain,1996,671,1325
E09000010,Enfield,Europe: Other Europe: Rest of Europe: Other Europe,3066,941,2125
E09000010,Enfield,Europe: Other Europe: Rest of Europe: Turkey,3734,2847,887
E09000010,Enfield,Europe: United Kingdom,243478,235819,7659
E09000010,Enfield,Middle East and Asia: Central Asia,56,61,-5
E09000010,Enfield,Middle East and Asia: Eastern Asia: China,377,305,72
E09000010,Enfield,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),44,35,9
E09000010,Enfield,Middle East and Asia: Eastern Asia: Japan,164,176,-12
E09000010,Enfield,Middle East and Asia: Eastern Asia: Other Eastern Asia,51,41,10
E09000010,Enfield,Middle East and Asia: Middle East: Iran,200,246,-46
E09000010,Enfield,Middle East and Asia: Middle East: Iraq,36,50,-14
E09000010,Enfield,Middle East and Asia: Middle East: Other Middle East,169,117,52
E09000010,Enfield,Middle East and Asia: South-East Asia: Malaysia,252,302,-50
E09000010,Enfield,Middle East and Asia: South-East Asia: Other South-East Asia,176,164,12
E09000010,Enfield,Middle East and Asia: South-East Asia: Philippines,388,449,-61
E09000010,Enfield,Middle East and Asia: South-East Asia: Singapore,33,50,-17
E09000010,Enfield,Middle East and Asia: Southern Asia: Afghanistan,108,135,-27
E09000010,Enfield,Middle East and Asia: Southern Asia: Bangladesh,647,793,-146
E09000010,Enfield,Middle East and Asia: Southern Asia: India,791,1261,-470
E09000010,Enfield,Middle East and Asia: Southern Asia: Other Southern Asia,31,76,-45
E09000010,Enfield,Middle East and Asia: Southern Asia: Pakistan,318,337,-19
E09000010,Enfield,Middle East and Asia: Southern Asia: Sri Lanka,429,748,-319
E09000010,Enfield,No passport held,19828,26869,-7041
E09000010,Enfield,The Americas and the Caribbean: Central America,43,17,26
E09000010,Enfield,The Americas and the Caribbean: North America: Canada,135,137,-2
E09000010,Enfield,The Americas and the Caribbean: North America: United States,313,398,-85
E09000010,Enfield,The Americas and the Caribbean: South America,802,601,201
E09000010,Enfield,The Americas and the Caribbean: The Caribbean: Jamaica,897,1253,-356
E09000010,Enfield,The Americas and the Caribbean: The Caribbean: Other Caribbean,308,379,-71
E09000011,Greenwich,Africa: Central and Western Africa: Ghana,944,1245,-301
E09000011,Greenwich,Africa: Central and Western Africa: Nigeria,6158,8622,-2464
E09000011,Greenwich,Africa: Central and Western Africa: Other Central and Western Africa,715,1053,-338
E09000011,Greenwich,Africa: North Africa,344,228,116
E09000011,Greenwich,Africa: South and Eastern Africa: Kenya,149,215,-66
E09000011,Greenwich,Africa: South and Eastern Africa: Other South and Eastern Africa,622,945,-323
E09000011,Greenwich,Africa: South and Eastern Africa: Somalia,30,27,3
E09000011,Greenwich,Africa: South and Eastern Africa: South Africa,412,664,-252
E09000011,Greenwich,Africa: South and Eastern Africa: Zimbabwe,228,500,-272
E09000011,Greenwich,Antarctica and Oceania: Australasia: Australia,553,592,-39
E09000011,Greenwich,Antarctica and Oceania: Australasia: New Zealand,246,299,-53
E09000011,Greenwich,Antarctica and Oceania: Other Antarctica and Oceania,8,53,-45
E09000011,Greenwich,British Overseas Territories,1,7,-6
E09000011,Greenwich,Europe: Ireland,3535,3377,158
E09000011,Greenwich,Europe: Other Europe: EU Member countries: France,2564,1889,675
E09000011,Greenwich,Europe: Other Europe: EU Member countries: Germany,1434,1305,129
E09000011,Greenwich,Europe: Other Europe: EU Member countries: Italy,4096,1425,2671
E09000011,Greenwich,Europe: Other Europe: EU Member countries: Lithuania,3184,2260,924
E09000011,Greenwich,Europe: Other Europe: EU Member countries: Other EU countries,9981,5991,3990
E09000011,Greenwich,Europe: Other Europe: EU Member countries: Poland,3263,2518,745
E09000011,Greenwich,Europe: Other Europe: EU Member countries: Portugal,2560,902,1658
E09000011,Greenwich,Europe: Other Europe: EU Member countries: Romania,5401,944,4457
E09000011,Greenwich,Europe: Other Europe: EU Member countries: Spain,2652,752,1900
E09000011,Greenwich,Europe: Other Europe: Rest of Europe: Other Europe,2069,911,1158
E09000011,Greenwich,Europe: Other Europe: Rest of Europe: Turkey,559,321,238
E09000011,Greenwich,Europe: United Kingdom,196790,172792,23998
E09000011,Greenwich,Middle East and Asia: Central Asia,110,69,41
E09000011,Greenwich,Middle East and Asia: Eastern Asia: China,1561,1268,293
E09000011,Greenwich,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),167,54,113
E09000011,Greenwich,Middle East and Asia: Eastern Asia: Japan,241,225,16
E09000011,Greenwich,Middle East and Asia: Eastern Asia: Other Eastern Asia,193,125,68
E09000011,Greenwich,Middle East and Asia: Middle East: Iran,61,57,4
E09000011,Greenwich,Middle East and Asia: Middle East: Iraq,26,35,-9
E09000011,Greenwich,Middle East and Asia: Middle East: Other Middle East,199,101,98
E09000011,Greenwich,Middle East and Asia: South-East Asia: Malaysia,374,362,12
E09000011,Greenwich,Middle East and Asia: South-East Asia: Other South-East Asia,430,356,74
E09000011,Greenwich,Middle East and Asia: South-East Asia: Philippines,460,221,239
E09000011,Greenwich,Middle East and Asia: South-East Asia: Singapore,125,87,38
E09000011,Greenwich,Middle East and Asia: Southern Asia: Afghanistan,61,126,-65
E09000011,Greenwich,Middle East and Asia: Southern Asia: Bangladesh,290,320,-30
E09000011,Greenwich,Middle East and Asia: Southern Asia: India,2760,2093,667
E09000011,Greenwich,Middle East and Asia: Southern Asia: Other Southern Asia,3955,4747,-792
E09000011,Greenwich,Middle East and Asia: Southern Asia: Pakistan,550,498,52
E09000011,Greenwich,Middle East and Asia: Southern Asia: Sri Lanka,391,496,-105
E09000011,Greenwich,No passport held,24935,30894,-5959
E09000011,Greenwich,The Americas and the Caribbean: Central America,118,31,87
E09000011,Greenwich,The Americas and the Caribbean: North America: Canada,393,292,101
E09000011,Greenwich,The Americas and the Caribbean: North America: United States,1141,822,319
E09000011,Greenwich,The Americas and the Caribbean: South America,1364,623,741
E09000011,Greenwich,The Americas and the Caribbean: The Caribbean: Jamaica,464,561,-97
E09000011,Greenwich,The Americas and the Caribbean: The Caribbean: Other Caribbean,198,257,-59
E09000012,Hackney,Africa: Central and Western Africa: Ghana,1002,1651,-649
E09000012,Hackney,Africa: Central and Western Africa: Nigeria,1593,3079,-1486
E09000012,Hackney,Africa: Central and Western Africa: Other Central and Western Africa,608,1065,-457
E09000012,Hackney,Africa: North Africa,409,379,30
E09000012,Hackney,Africa: South and Eastern Africa: Kenya,43,80,-37
E09000012,Hackney,Africa: South and Eastern Africa: Other South and Eastern Africa,301,462,-161
E09000012,Hackney,Africa: South and Eastern Africa: Somalia,13,17,-4
E09000012,Hackney,Africa: South and Eastern Africa: South Africa,200,318,-118
E09000012,Hackney,Africa: South and Eastern Africa: Zimbabwe,54,190,-136
E09000012,Hackney,Antarctica and Oceania: Australasia: Australia,2050,1739,311
E09000012,Hackney,Antarctica and Oceania: Australasia: New Zealand,857,651,206
E09000012,Hackney,Antarctica and Oceania: Other Antarctica and Oceania,4,3,1
E09000012,Hackney,British Overseas Territories,1,31,-30
E09000012,Hackney,Europe: Ireland,4337,4398,-61
E09000012,Hackney,Europe: Other Europe: EU Member countries: France,4152,3104,1048
E09000012,Hackney,Europe: Other Europe: EU Member countries: Germany,1857,2171,-314
E09000012,Hackney,Europe: Other Europe: EU Member countries: Italy,5175,3033,2142
E09000012,Hackney,Europe: Other Europe: EU Member countries: Lithuania,569,521,48
E09000012,Hackney,Europe: Other Europe: EU Member countries: Other EU countries,7987,6029,1958
E09000012,Hackney,Europe: Other Europe: EU Member countries: Poland,3377,4330,-953
E09000012,Hackney,Europe: Other Europe: EU Member countries: Portugal,2915,1833,1082
E09000012,Hackney,Europe: Other Europe: EU Member countries: Romania,1134,431,703
E09000012,Hackney,Europe: Other Europe: EU Member countries: Spain,4082,1986,2096
E09000012,Hackney,Europe: Other Europe: Rest of Europe: Other Europe,1523,1206,317
E09000012,Hackney,Europe: Other Europe: Rest of Europe: Turkey,1650,1796,-146
E09000012,Hackney,Europe: United Kingdom,190520,177517,13003
E09000012,Hackney,Middle East and Asia: Central Asia,53,120,-67
E09000012,Hackney,Middle East and Asia: Eastern Asia: China,752,575,177
E09000012,Hackney,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),87,54,33
E09000012,Hackney,Middle East and Asia: Eastern Asia: Japan,392,645,-253
E09000012,Hackney,Middle East and Asia: Eastern Asia: Other Eastern Asia,270,287,-17
E09000012,Hackney,Middle East and Asia: Middle East: Iran,50,66,-16
E09000012,Hackney,Middle East and Asia: Middle East: Iraq,30,34,-4
E09000012,Hackney,Middle East and Asia: Middle East: Other Middle East,715,627,88
E09000012,Hackney,Middle East and Asia: South-East Asia: Malaysia,200,291,-91
E09000012,Hackney,Middle East and Asia: South-East Asia: Other South-East Asia,251,337,-86
E09000012,Hackney,Middle East and Asia: South-East Asia: Philippines,171,153,18
E09000012,Hackney,Middle East and Asia: South-East Asia: Singapore,114,67,47
E09000012,Hackney,Middle East and Asia: Southern Asia: Afghanistan,45,86,-41
E09000012,Hackney,Middle East and Asia: Southern Asia: Bangladesh,479,487,-8
E09000012,Hackney,Middle East and Asia: Southern Asia: India,937,880,57
E09000012,Hackney,Middle East and Asia: Southern Asia: Other Southern Asia,13,36,-23
E09000012,Hackney,Middle East and Asia: Southern Asia: Pakistan,242,207,35
E09000012,Hackney,Middle East and Asia: Southern Asia: Sri Lanka,44,43,1
E09000012,Hackney,No passport held,11562,16734,-5172
E09000012,Hackney,The Americas and the Caribbean: Central America,151,122,29
E09000012,Hackney,The Americas and the Caribbean: North America: Canada,936,657,279
E09000012,Hackney,The Americas and the Caribbean: North America: United States,2498,2240,258
E09000012,Hackney,The Americas and the Caribbean: South America,1629,1751,-122
E09000012,Hackney,The Americas and the Caribbean: The Caribbean: Jamaica,782,1239,-457
E09000012,Hackney,The Americas and the Caribbean: The Caribbean: Other Caribbean,332,512,-180
E09000013,Hammersmith and Fulham,Africa: Central and Western Africa: Ghana,151,222,-71
E09000013,Hammersmith and Fulham,Africa: Central and Western Africa: Nigeria,280,370,-90
E09000013,Hammersmith and Fulham,Africa: Central and Western Africa: Other Central and Western Africa,121,172,-51
E09000013,Hammersmith and Fulham,Africa: North Africa,655,649,6
E09000013,Hammersmith and Fulham,Africa: South and Eastern Africa: Kenya,35,44,-9
E09000013,Hammersmith and Fulham,Africa: South and Eastern Africa: Other South and Eastern Africa,206,371,-165
E09000013,Hammersmith and Fulham,Africa: South and Eastern Africa: Somalia,19,24,-5
E09000013,Hammersmith and Fulham,Africa: South and Eastern Africa: South Africa,447,595,-148
E09000013,Hammersmith and Fulham,Africa: South and Eastern Africa: Zimbabwe,53,77,-24
E09000013,Hammersmith and Fulham,Antarctica and Oceania: Australasia: Australia,1501,3768,-2267
E09000013,Hammersmith and Fulham,Antarctica and Oceania: Australasia: New Zealand,538,1749,-1211
E09000013,Hammersmith and Fulham,Antarctica and Oceania: Other Antarctica and Oceania,12,5,7
E09000013,Hammersmith and Fulham,British Overseas Territories,3,9,-6
E09000013,Hammersmith and Fulham,Europe: Ireland,3818,5325,-1507
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU Member countries: France,5387,5978,-591
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU Member countries: Germany,1384,1537,-153
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU Member countries: Italy,5972,3401,2571
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU Member countries: Lithuania,564,373,191
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU Member countries: Other EU countries,7156,5946,1210
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU Member countries: Poland,2106,2782,-676
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU Member countries: Portugal,2043,1621,422
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU Member countries: Romania,1078,339,739
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU Member countries: Spain,3883,2162,1721
E09000013,Hammersmith and Fulham,Europe: Other Europe: Rest of Europe: Other Europe,1916,1247,669
E09000013,Hammersmith and Fulham,Europe: Other Europe: Rest of Europe: Turkey,477,326,151
E09000013,Hammersmith and Fulham,Europe: United Kingdom,124799,122034,2765
E09000013,Hammersmith and Fulham,Middle East and Asia: Central Asia,75,166,-91
E09000013,Hammersmith and Fulham,Middle East and Asia: Eastern Asia: China,1451,724,727
E09000013,Hammersmith and Fulham,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),238,60,178
E09000013,Hammersmith and Fulham,Middle East and Asia: Eastern Asia: Japan,485,518,-33
E09000013,Hammersmith and Fulham,Middle East and Asia: Eastern Asia: Other Eastern Asia,397,327,70
E09000013,Hammersmith and Fulham,Middle East and Asia: Middle East: Iran,222,337,-115
E09000013,Hammersmith and Fulham,Middle East and Asia: Middle East: Iraq,59,113,-54
E09000013,Hammersmith and Fulham,Middle East and Asia: Middle East: Other Middle East,544,551,-7
E09000013,Hammersmith and Fulham,Middle East and Asia: South-East Asia: Malaysia,396,492,-96
E09000013,Hammersmith and Fulham,Middle East and Asia: South-East Asia: Other South-East Asia,304,495,-191
E09000013,Hammersmith and Fulham,Middle East and Asia: South-East Asia: Philippines,1151,1121,30
E09000013,Hammersmith and Fulham,Middle East and Asia: South-East Asia: Singapore,178,189,-11
E09000013,Hammersmith and Fulham,Middle East and Asia: Southern Asia: Afghanistan,73,85,-12
E09000013,Hammersmith and Fulham,Middle East and Asia: Southern Asia: Bangladesh,122,86,36
E09000013,Hammersmith and Fulham,Middle East and Asia: Southern Asia: India,841,713,128
E09000013,Hammersmith and Fulham,Middle East and Asia: Southern Asia: Other Southern Asia,26,65,-39
E09000013,Hammersmith and Fulham,Middle East and Asia: Southern Asia: Pakistan,217,211,6
E09000013,Hammersmith and Fulham,Middle East and Asia: Southern Asia: Sri Lanka,49,82,-33
E09000013,Hammersmith and Fulham,No passport held,7088,10093,-3005
E09000013,Hammersmith and Fulham,The Americas and the Caribbean: Central America,167,206,-39
E09000013,Hammersmith and Fulham,The Americas and the Caribbean: North America: Canada,686,739,-53
E09000013,Hammersmith and Fulham,The Americas and the Caribbean: North America: United States,2037,2037,0
E09000013,Hammersmith and Fulham,The Americas and the Caribbean: South America,1397,1420,-23
E09000013,Hammersmith and Fulham,The Americas and the Caribbean: The Caribbean: Jamaica,142,211,-69
E09000013,Hammersmith and Fulham,The Americas and the Caribbean: The Caribbean: Other Caribbean,208,326,-118
E09000014,Haringey,Africa: Central and Western Africa: Ghana,1026,1606,-580
E09000014,Haringey,Africa: Central and Western Africa: Nigeria,767,1330,-563
E09000014,Haringey,Africa: Central and Western Africa: Other Central and Western Africa,423,611,-188
E09000014,Haringey,Africa: North Africa,466,462,4
E09000014,Haringey,Africa: South and Eastern Africa: Kenya,59,76,-17
E09000014,Haringey,Africa: South and Eastern Africa: Other South and Eastern Africa,543,1102,-559
E09000014,Haringey,Africa: South and Eastern Africa: Somalia,50,39,11
E09000014,Haringey,Africa: South and Eastern Africa: South Africa,186,431,-245
E09000014,Haringey,Africa: South and Eastern Africa: Zimbabwe,74,156,-82
E09000014,Haringey,Antarctica and Oceania: Australasia: Australia,743,1099,-356
E09000014,Haringey,Antarctica and Oceania: Australasia: New Zealand,253,468,-215
E09000014,Haringey,Antarctica and Oceania: Other Antarctica and Oceania,6,7,-1
E09000014,Haringey,British Overseas Territories,5,11,-6
E09000014,Haringey,Europe: Ireland,4206,5464,-1258
E09000014,Haringey,Europe: Other Europe: EU Member countries: France,2435,2559,-124
E09000014,Haringey,Europe: Other Europe: EU Member countries: Germany,1273,1805,-532
E09000014,Haringey,Europe: Other Europe: EU Member countries: Italy,6542,3506,3036
E09000014,Haringey,Europe: Other Europe: EU Member countries: Lithuania,1059,1065,-6
E09000014,Haringey,Europe: Other Europe: EU Member countries: Other EU countries,15687,10487,5200
E09000014,Haringey,Europe: Other Europe: EU Member countries: Poland,7496,10995,-3499
E09000014,Haringey,Europe: Other Europe: EU Member countries: Portugal,2804,2059,745
E09000014,Haringey,Europe: Other Europe: EU Member countries: Romania,6286,2264,4022
E09000014,Haringey,Europe: Other Europe: EU Member countries: Spain,6360,2136,4224
E09000014,Haringey,Europe: Other Europe: Rest of Europe: Other Europe,2370,1325,1045
E09000014,Haringey,Europe: Other Europe: Rest of Europe: Turkey,1806,1868,-62
E09000014,Haringey,Europe: United Kingdom,180026,174726,5300
E09000014,Haringey,Middle East and Asia: Central Asia,70,160,-90
E09000014,Haringey,Middle East and Asia: Eastern Asia: China,700,845,-145
E09000014,Haringey,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),60,36,24
E09000014,Haringey,Middle East and Asia: Eastern Asia: Japan,336,623,-287
E09000014,Haringey,Middle East and Asia: Eastern Asia: Other Eastern Asia,157,133,24
E09000014,Haringey,Middle East and Asia: Middle East: Iran,117,222,-105
E09000014,Haringey,Middle East and Asia: Middle East: Iraq,24,43,-19
E09000014,Haringey,Middle East and Asia: Middle East: Other Middle East,416,336,80
E09000014,Haringey,Middle East and Asia: South-East Asia: Malaysia,234,365,-131
E09000014,Haringey,Middle East and Asia: South-East Asia: Other South-East Asia,181,262,-81
E09000014,Haringey,Middle East and Asia: South-East Asia: Philippines,343,448,-105
E09000014,Haringey,Middle East and Asia: South-East Asia: Singapore,69,64,5
E09000014,Haringey,Middle East and Asia: Southern Asia: Afghanistan,62,102,-40
E09000014,Haringey,Middle East and Asia: Southern Asia: Bangladesh,312,547,-235
E09000014,Haringey,Middle East and Asia: Southern Asia: India,721,942,-221
E09000014,Haringey,Middle East and Asia: Southern Asia: Other Southern Asia,71,95,-24
E09000014,Haringey,Middle East and Asia: Southern Asia: Pakistan,229,312,-83
E09000014,Haringey,Middle East and Asia: Southern Asia: Sri Lanka,106,146,-40
E09000014,Haringey,No passport held,11334,15775,-4441
E09000014,Haringey,The Americas and the Caribbean: Central America,184,113,71
E09000014,Haringey,The Americas and the Caribbean: North America: Canada,425,437,-12
E09000014,Haringey,The Americas and the Caribbean: North America: United States,1257,1400,-143
E09000014,Haringey,The Americas and the Caribbean: South America,2758,2056,702
E09000014,Haringey,The Americas and the Caribbean: The Caribbean: Jamaica,776,1458,-682
E09000014,Haringey,The Americas and the Caribbean: The Caribbean: Other Caribbean,347,349,-2
E09000015,Harrow,Africa: Central and Western Africa: Ghana,285,401,-116
E09000015,Harrow,Africa: Central and Western Africa: Nigeria,405,555,-150
E09000015,Harrow,Africa: Central and Western Africa: Other Central and Western Africa,96,150,-54
E09000015,Harrow,Africa: North Africa,373,205,168
E09000015,Harrow,Africa: South and Eastern Africa: Kenya,311,839,-528
E09000015,Harrow,Africa: South and Eastern Africa: Other South and Eastern Africa,278,508,-230
E09000015,Harrow,Africa: South and Eastern Africa: Somalia,23,32,-9
E09000015,Harrow,Africa: South and Eastern Africa: South Africa,106,309,-203
E09000015,Harrow,Africa: South and Eastern Africa: Zimbabwe,53,173,-120
E09000015,Harrow,Antarctica and Oceania: Australasia: Australia,177,224,-47
E09000015,Harrow,Antarctica and Oceania: Australasia: New Zealand,66,142,-76
E09000015,Harrow,Antarctica and Oceania: Other Antarctica and Oceania,17,16,1
E09000015,Harrow,British Overseas Territories,8,10,-2
E09000015,Harrow,Europe: Ireland,4126,5949,-1823
