lad22cd,lad22nm,category,count_21,count_11,change
E09000013,Hammersmith and Fulham,"Separated, but still married or in a civil partnership",3102,3698,-596
E09000014,Haringey,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",3600,3853,-253
E09000014,Haringey,Living in an opposite-sex couple: Cohabiting,26925,22419,4506
E09000014,Haringey,Living in an opposite-sex couple: Married or in a civil partnership,64292,60585,3707
E09000014,Haringey,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,14907,13878,1029
E09000014,Haringey,Not living in a couple: Married or in a registered civil partnership,6161,6165,-4
E09000014,Haringey,Not living in a couple: Single (never married and never registered a same-sex civil partnership),85106,80180,4926
E09000014,Haringey,Not living in a couple: Widowed or surviving partner from a civil partnership,7361,7405,-44
E09000014,Haringey,"Separated, but still married or in a civil partnership",5491,6686,-1195
E09000015,Harrow,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",901,1101,-200
E09000015,Harrow,Living in an opposite-sex couple: Cohabiting,12424,9818,2606
E09000015,Harrow,Living in an opposite-sex couple: Married or in a civil partnership,103328,95703,7625
E09000015,Harrow,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,9917,8585,1332
E09000015,Harrow,Not living in a couple: Married or in a registered civil partnership,8061,6110,1951
E09000015,Harrow,Not living in a couple: Single (never married and never registered a same-sex civil partnership),58717,53266,5451
E09000015,Harrow,Not living in a couple: Widowed or surviving partner from a civil partnership,10881,11063,-182
E09000015,Harrow,"Separated, but still married or in a civil partnership",3521,3612,-91
E09000016,Havering,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",1292,986,306
E09000016,Havering,Living in an opposite-sex couple: Cohabiting,24302,18569,5733
E09000016,Havering,Living in an opposite-sex couple: Married or in a civil partnership,93658,90792,2866
E09000016,Havering,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,12164,11399,765
E09000016,Havering,Not living in a couple: Married or in a registered civil partnership,3370,2232,1138
E09000016,Havering,Not living in a couple: Single (never married and never registered a same-sex civil partnership),57548,49603,7945
E09000016,Havering,Not living in a couple: Widowed or surviving partner from a civil partnership,12355,13913,-1558
E09000016,Havering,"Separated, but still married or in a civil partnership",3545,3811,-266
E09000017,Hillingdon,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",1493,1656,-163
E09000017,Hillingdon,Living in an opposite-sex couple: Cohabiting,20852,17762,3090
E09000017,Hillingdon,Living in an opposite-sex couple: Married or in a civil partnership,108441,95841,12600
E09000017,Hillingdon,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,13641,12375,1266
E09000017,Hillingdon,Not living in a couple: Married or in a registered civil partnership,7293,5705,1588
E09000017,Hillingdon,Not living in a couple: Single (never married and never registered a same-sex civil partnership),68684,60518,8166
E09000017,Hillingdon,Not living in a couple: Widowed or surviving partner from a civil partnership,11540,11908,-368
E09000017,Hillingdon,"Separated, but still married or in a civil partnership",4456,4591,-135
E09000018,Hounslow,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",2265,2165,100
E09000018,Hounslow,Living in an opposite-sex couple: Cohabiting,20112,17354,2758
E09000018,Hounslow,Living in an opposite-sex couple: Married or in a civil partnership,96190,84108,12082
E09000018,Hounslow,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,13744,12081,1663
E09000018,Hounslow,Not living in a couple: Married or in a registered civil partnership,9817,7259,2558
E09000018,Hounslow,Not living in a couple: Single (never married and never registered a same-sex civil partnership),70020,62839,7181
E09000018,Hounslow,Not living in a couple: Widowed or surviving partner from a civil partnership,9796,9662,134
E09000018,Hounslow,"Separated, but still married or in a civil partnership",5013,4976,37
E09000019,Islington,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",4456,4073,383
E09000019,Islington,Living in an opposite-sex couple: Cohabiting,28673,22573,6100
