lad22cd,lad22nm,category,count_21,count_11,change
E09000019,Islington,Aged 67 years,1271,1130,141
E09000019,Islington,Aged 68 years,1210,1077,133
E09000019,Islington,Aged 69 years,1173,910,263
E09000019,Islington,Aged 7 years,1953,1899,54
E09000019,Islington,Aged 70 years,1054,906,148
E09000019,Islington,Aged 71 years,1075,939,136
E09000019,Islington,Aged 72 years,1112,944,168
E09000019,Islington,Aged 73 years,1127,862,265
E09000019,Islington,Aged 74 years,1027,839,188
E09000019,Islington,Aged 75 years,783,745,38
E09000019,Islington,Aged 76 years,794,716,78
E09000019,Islington,Aged 77 years,747,720,27
E09000019,Islington,Aged 78 years,688,686,2
E09000019,Islington,Aged 79 years,582,611,-29
E09000019,Islington,Aged 8 years,2045,1866,179
E09000019,Islington,Aged 80 years,577,629,-52
E09000019,Islington,Aged 81 years,566,571,-5
E09000019,Islington,Aged 82 years,533,497,36
E09000019,Islington,Aged 83 years,458,444,14
E09000019,Islington,Aged 84 years,420,401,19
E09000019,Islington,Aged 85 and over,2346,2131,215
E09000019,Islington,Aged 9 years,2032,1817,215
E09000019,Islington,Aged under 1 year,2456,2676,-220
E09000020,Kensington and Chelsea,Aged 1 year,1158,1886,-728
E09000020,Kensington and Chelsea,Aged 10 years,1312,1413,-101
E09000020,Kensington and Chelsea,Aged 11 years,1279,1360,-81
E09000020,Kensington and Chelsea,Aged 12 years,1347,1282,65
E09000020,Kensington and Chelsea,Aged 13 years,1290,1224,66
E09000020,Kensington and Chelsea,Aged 14 years,1256,1163,93
E09000020,Kensington and Chelsea,Aged 15 years,1267,1137,130
E09000020,Kensington and Chelsea,Aged 16 years,1177,1090,87
E09000020,Kensington and Chelsea,Aged 17 years,1527,1218,309
E09000020,Kensington and Chelsea,Aged 18 years,1320,1380,-60
E09000020,Kensington and Chelsea,Aged 19 years,1416,1650,-234
E09000020,Kensington and Chelsea,Aged 2 years,1299,1802,-503
E09000020,Kensington and Chelsea,Aged 20 years,2126,1846,280
E09000020,Kensington and Chelsea,Aged 21 years,1991,2025,-34
E09000020,Kensington and Chelsea,Aged 22 years,2605,2272,333
E09000020,Kensington and Chelsea,Aged 23 years,2691,2631,60
E09000020,Kensington and Chelsea,Aged 24 years,2789,2548,241
E09000020,Kensington and Chelsea,Aged 25 years,2748,2999,-251
E09000020,Kensington and Chelsea,Aged 26 years,2605,3071,-466
E09000020,Kensington and Chelsea,Aged 27 years,2590,3418,-828
E09000020,Kensington and Chelsea,Aged 28 years,2580,3590,-1010
E09000020,Kensington and Chelsea,Aged 29 years,2542,3524,-982
E09000020,Kensington and Chelsea,Aged 3 years,1099,1742,-643
E09000020,Kensington and Chelsea,Aged 30 years,2375,3925,-1550
E09000020,Kensington and Chelsea,Aged 31 years,2529,3855,-1326
E09000020,Kensington and Chelsea,Aged 32 years,2404,3740,-1336
E09000020,Kensington and Chelsea,Aged 33 years,2505,3485,-980
E09000020,Kensington and Chelsea,Aged 34 years,2264,3340,-1076
E09000020,Kensington and Chelsea,Aged 35 years,2351,3025,-674
E09000020,Kensington and Chelsea,Aged 36 years,2107,2903,-796
E09000020,Kensington and Chelsea,Aged 37 years,2030,2877,-847
E09000020,Kensington and Chelsea,Aged 38 years,2057,2767,-710
E09000020,Kensington and Chelsea,Aged 39 years,2023,2828,-805
E09000020,Kensington and Chelsea,Aged 4 years,1345,1813,-468
E09000020,Kensington and Chelsea,Aged 40 years,2031,2544,-513
E09000020,Kensington and Chelsea,Aged 41 years,2035,2501,-466
E09000020,Kensington and Chelsea,Aged 42 years,1843,2557,-714
E09000020,Kensington and Chelsea,Aged 43 years,1895,2430,-535
E09000020,Kensington and Chelsea,Aged 44 years,1785,2400,-615
E09000020,Kensington and Chelsea,Aged 45 years,2047,2417,-370
E09000020,Kensington and Chelsea,Aged 46 years,1940,2345,-405
E09000020,Kensington and Chelsea,Aged 47 years,2071,2323,-252
E09000020,Kensington and Chelsea,Aged 48 years,2053,2197,-144
E09000020,Kensington and Chelsea,Aged 49 years,2088,2094,-6
E09000020,Kensington and Chelsea,Aged 5 years,1184,1638,-454
E09000020,Kensington and Chelsea,Aged 50 years,2281,2069,212
E09000020,Kensington and Chelsea,Aged 51 years,2067,1980,87
E09000020,Kensington and Chelsea,Aged 52 years,2329,1900,429
E09000020,Kensington and Chelsea,Aged 53 years,2198,1791,407
E09000020,Kensington and Chelsea,Aged 54 years,2207,1735,472
E09000020,Kensington and Chelsea,Aged 55 years,2172,1579,593
E09000020,Kensington and Chelsea,Aged 56 years,2137,1585,552
E09000020,Kensington and Chelsea,Aged 57 years,2135,1516,619
E09000020,Kensington and Chelsea,Aged 58 years,2094,1540,554
E09000020,Kensington and Chelsea,Aged 59 years,1902,1466,436
E09000020,Kensington and Chelsea,Aged 6 years,1255,1550,-295
E09000020,Kensington and Chelsea,Aged 60 years,1779,1658,121
E09000020,Kensington and Chelsea,Aged 61 years,1618,1624,-6
E09000020,Kensington and Chelsea,Aged 62 years,1561,1630,-69
E09000020,Kensington and Chelsea,Aged 63 years,1453,1607,-154
E09000020,Kensington and Chelsea,Aged 64 years,1418,1657,-239
E09000020,Kensington and Chelsea,Aged 65 years,1277,1331,-54
E09000020,Kensington and Chelsea,Aged 66 years,1246,1397,-151
E09000020,Kensington and Chelsea,Aged 67 years,1222,1269,-47
E09000020,Kensington and Chelsea,Aged 68 years,1110,1222,-112
E09000020,Kensington and Chelsea,Aged 69 years,999,1052,-53
E09000020,Kensington and Chelsea,Aged 7 years,1320,1577,-257
E09000020,Kensington and Chelsea,Aged 70 years,1147,943,204
E09000020,Kensington and Chelsea,Aged 71 years,1044,1021,23
E09000020,Kensington and Chelsea,Aged 72 years,1146,965,181
E09000020,Kensington and Chelsea,Aged 73 years,1083,863,220
E09000020,Kensington and Chelsea,Aged 74 years,1050,865,185
E09000020,Kensington and Chelsea,Aged 75 years,864,733,131
E09000020,Kensington and Chelsea,Aged 76 years,934,746,188
E09000020,Kensington and Chelsea,Aged 77 years,789,624,165
E09000020,Kensington and Chelsea,Aged 78 years,809,576,233
