lad22cd,lad22nm,category,count_21,count_11,change
E09000006,Bromley,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Other EU countries,3823,2368,1455
E09000006,Bromley,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Poland,2826,1903,923
E09000006,Bromley,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Romania,2426,452,1974
E09000006,Bromley,Europe: Other Europe: EU countries: Member countries in March 2001: France,1403,957,446
E09000006,Bromley,Europe: Other Europe: EU countries: Member countries in March 2001: Germany,1285,1268,17
E09000006,Bromley,Europe: Other Europe: EU countries: Member countries in March 2001: Ireland,2942,3256,-314
E09000006,Bromley,Europe: Other Europe: EU countries: Member countries in March 2001: Italy,1872,971,901
E09000006,Bromley,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001,1921,1397,524
E09000006,Bromley,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores),994,422,572
E09000006,Bromley,Europe: Other Europe: EU countries: Member countries in March 2001: Spain (including Canary Islands),1064,500,564
E09000006,Bromley,Europe: Other Europe: Rest of Europe: Other Europe,3799,1923,1876
E09000006,Bromley,Europe: Other Europe: Rest of Europe: Turkey,1073,570,503
E09000006,Bromley,Europe: United Kingdom: England,256209,257039,-830
E09000006,Bromley,Europe: United Kingdom: Great Britain not otherwise specified,1,10,-9
E09000006,Bromley,Europe: United Kingdom: Northern Ireland,1102,1112,-10
E09000006,Bromley,Europe: United Kingdom: Scotland,3572,4070,-498
E09000006,Bromley,Europe: United Kingdom: United Kingdom not otherwise specified,8,26,-18
E09000006,Bromley,Europe: United Kingdom: Wales,2160,2391,-231
E09000006,Bromley,Middle East and Asia: Central Asia,149,81,68
E09000006,Bromley,Middle East and Asia: Eastern Asia: China,1738,736,1002
E09000006,Bromley,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),1007,722,285
E09000006,Bromley,Middle East and Asia: Eastern Asia: Other Eastern Asia,602,437,165
E09000006,Bromley,Middle East and Asia: Middle East: Iran,604,478,126
E09000006,Bromley,Middle East and Asia: Middle East: Other Middle East,982,801,181
E09000006,Bromley,Middle East and Asia: South-East Asia: Other South-East Asia,1910,1392,518
E09000006,Bromley,Middle East and Asia: South-East Asia: Philippines,1324,721,603
E09000006,Bromley,Middle East and Asia: Southern Asia: Bangladesh,713,618,95
E09000006,Bromley,Middle East and Asia: Southern Asia: India,6842,3474,3368
E09000006,Bromley,Middle East and Asia: Southern Asia: Other Southern Asia,422,241,181
E09000006,Bromley,Middle East and Asia: Southern Asia: Pakistan,822,541,281
