lad22cd,lad22nm,lsoa21cd,category,count_21
E09000002,Barking and Dagenham,E01000022,Main language is English (English or Welsh in Wales),1098
E09000002,Barking and Dagenham,E01000022,Main language is not English (English or Welsh in Wales): Can speak English very well,112
E09000002,Barking and Dagenham,E01000022,Main language is not English (English or Welsh in Wales): Can speak English well,140
E09000002,Barking and Dagenham,E01000022,Main language is not English (English or Welsh in Wales): Cannot speak English well,64
E09000002,Barking and Dagenham,E01000022,Main language is not English (English or Welsh in Wales): Cannot speak English,9
E09000002,Barking and Dagenham,E01000024,Main language is English (English or Welsh in Wales),1080
E09000002,Barking and Dagenham,E01000024,Main language is not English (English or Welsh in Wales): Can speak English very well,137
E09000002,Barking and Dagenham,E01000024,Main language is not English (English or Welsh in Wales): Can speak English well,141
E09000002,Barking and Dagenham,E01000024,Main language is not English (English or Welsh in Wales): Cannot speak English well,69
E09000002,Barking and Dagenham,E01000024,Main language is not English (English or Welsh in Wales): Cannot speak English,10
E09000002,Barking and Dagenham,E01000025,Main language is English (English or Welsh in Wales),1429
E09000002,Barking and Dagenham,E01000025,Main language is not English (English or Welsh in Wales): Can speak English very well,174
E09000002,Barking and Dagenham,E01000025,Main language is not English (English or Welsh in Wales): Can speak English well,162
E09000002,Barking and Dagenham,E01000025,Main language is not English (English or Welsh in Wales): Cannot speak English well,54
E09000002,Barking and Dagenham,E01000025,Main language is not English (English or Welsh in Wales): Cannot speak English,13
E09000002,Barking and Dagenham,E01000027,Main language is English (English or Welsh in Wales),1645
E09000002,Barking and Dagenham,E01000027,Main language is not English (English or Welsh in Wales): Can speak English very well,141
E09000002,Barking and Dagenham,E01000027,Main language is not English (English or Welsh in Wales): Can speak English well,135
E09000002,Barking and Dagenham,E01000027,Main language is not English (English or Welsh in Wales): Cannot speak English well,66
E09000002,Barking and Dagenham,E01000027,Main language is not English (English or Welsh in Wales): Cannot speak English,5
E09000002,Barking and Dagenham,E01000028,Main language is English (English or Welsh in Wales),1352
E09000002,Barking and Dagenham,E01000028,Main language is not English (English or Welsh in Wales): Can speak English very well,147
E09000002,Barking and Dagenham,E01000028,Main language is not English (English or Welsh in Wales): Can speak English well,158
E09000002,Barking and Dagenham,E01000028,Main language is not English (English or Welsh in Wales): Cannot speak English well,79
E09000002,Barking and Dagenham,E01000028,Main language is not English (English or Welsh in Wales): Cannot speak English,8
E09000002,Barking and Dagenham,E01000029,Main language is English (English or Welsh in Wales),1384
E09000002,Barking and Dagenham,E01000029,Main language is not English (English or Welsh in Wales): Can speak English very well,160
E09000002,Barking and Dagenham,E01000029,Main language is not English (English or Welsh in Wales): Can speak English well,152
E09000002,Barking and Dagenham,E01000029,Main language is not English (English or Welsh in Wales): Cannot speak English well,53
E09000002,Barking and Dagenham,E01000029,Main language is not English (English or Welsh in Wales): Cannot speak English,8
E09000002,Barking and Dagenham,E01000030,Main language is English (English or Welsh in Wales),2079
E09000002,Barking and Dagenham,E01000030,Main language is not English (English or Welsh in Wales): Can speak English very well,143
E09000002,Barking and Dagenham,E01000030,Main language is not English (English or Welsh in Wales): Can speak English well,152
E09000002,Barking and Dagenham,E01000030,Main language is not English (English or Welsh in Wales): Cannot speak English well,57
E09000002,Barking and Dagenham,E01000030,Main language is not English (English or Welsh in Wales): Cannot speak English,12
E09000002,Barking and Dagenham,E01000031,Main language is English (English or Welsh in Wales),1333
E09000002,Barking and Dagenham,E01000031,Main language is not English (English or Welsh in Wales): Can speak English very well,170
E09000002,Barking and Dagenham,E01000031,Main language is not English (English or Welsh in Wales): Can speak English well,128
E09000002,Barking and Dagenham,E01000031,Main language is not English (English or Welsh in Wales): Cannot speak English well,62
E09000002,Barking and Dagenham,E01000031,Main language is not English (English or Welsh in Wales): Cannot speak English,6
E09000002,Barking and Dagenham,E01000032,Main language is English (English or Welsh in Wales),1428
E09000002,Barking and Dagenham,E01000032,Main language is not English (English or Welsh in Wales): Can speak English very well,229
E09000002,Barking and Dagenham,E01000032,Main language is not English (English or Welsh in Wales): Can speak English well,204
E09000002,Barking and Dagenham,E01000032,Main language is not English (English or Welsh in Wales): Cannot speak English well,103
E09000002,Barking and Dagenham,E01000032,Main language is not English (English or Welsh in Wales): Cannot speak English,14
E09000002,Barking and Dagenham,E01000033,Main language is English (English or Welsh in Wales),1285
E09000002,Barking and Dagenham,E01000033,Main language is not English (English or Welsh in Wales): Can speak English very well,62
E09000002,Barking and Dagenham,E01000033,Main language is not English (English or Welsh in Wales): Can speak English well,89
E09000002,Barking and Dagenham,E01000033,Main language is not English (English or Welsh in Wales): Cannot speak English well,45
E09000002,Barking and Dagenham,E01000033,Main language is not English (English or Welsh in Wales): Cannot speak English,5
E09000002,Barking and Dagenham,E01000034,Main language is English (English or Welsh in Wales),1293
E09000002,Barking and Dagenham,E01000034,Main language is not English (English or Welsh in Wales): Can speak English very well,112
E09000002,Barking and Dagenham,E01000034,Main language is not English (English or Welsh in Wales): Can speak English well,92
E09000002,Barking and Dagenham,E01000034,Main language is not English (English or Welsh in Wales): Cannot speak English well,29
E09000002,Barking and Dagenham,E01000034,Main language is not English (English or Welsh in Wales): Cannot speak English,9
E09000002,Barking and Dagenham,E01000035,Main language is English (English or Welsh in Wales),1346
E09000002,Barking and Dagenham,E01000035,Main language is not English (English or Welsh in Wales): Can speak English very well,167
E09000002,Barking and Dagenham,E01000035,Main language is not English (English or Welsh in Wales): Can speak English well,168
E09000002,Barking and Dagenham,E01000035,Main language is not English (English or Welsh in Wales): Cannot speak English well,99
E09000002,Barking and Dagenham,E01000035,Main language is not English (English or Welsh in Wales): Cannot speak English,15
E09000002,Barking and Dagenham,E01000036,Main language is English (English or Welsh in Wales),1041
E09000002,Barking and Dagenham,E01000036,Main language is not English (English or Welsh in Wales): Can speak English very well,125
E09000002,Barking and Dagenham,E01000036,Main language is not English (English or Welsh in Wales): Can speak English well,160
E09000002,Barking and Dagenham,E01000036,Main language is not English (English or Welsh in Wales): Cannot speak English well,80
E09000002,Barking and Dagenham,E01000036,Main language is not English (English or Welsh in Wales): Cannot speak English,8
E09000002,Barking and Dagenham,E01000037,Main language is English (English or Welsh in Wales),1412
E09000002,Barking and Dagenham,E01000037,Main language is not English (English or Welsh in Wales): Can speak English very well,86
E09000002,Barking and Dagenham,E01000037,Main language is not English (English or Welsh in Wales): Can speak English well,107
E09000002,Barking and Dagenham,E01000037,Main language is not English (English or Welsh in Wales): Cannot speak English well,36
E09000002,Barking and Dagenham,E01000037,Main language is not English (English or Welsh in Wales): Cannot speak English,4
E09000002,Barking and Dagenham,E01000038,Main language is English (English or Welsh in Wales),1297
E09000002,Barking and Dagenham,E01000038,Main language is not English (English or Welsh in Wales): Can speak English very well,120
E09000002,Barking and Dagenham,E01000038,Main language is not English (English or Welsh in Wales): Can speak English well,111
E09000002,Barking and Dagenham,E01000038,Main language is not English (English or Welsh in Wales): Cannot speak English well,41
E09000002,Barking and Dagenham,E01000038,Main language is not English (English or Welsh in Wales): Cannot speak English,5
E09000002,Barking and Dagenham,E01000039,Main language is English (English or Welsh in Wales),1422
E09000002,Barking and Dagenham,E01000039,Main language is not English (English or Welsh in Wales): Can speak English very well,107
E09000002,Barking and Dagenham,E01000039,Main language is not English (English or Welsh in Wales): Can speak English well,97
E09000002,Barking and Dagenham,E01000039,Main language is not English (English or Welsh in Wales): Cannot speak English well,42
E09000002,Barking and Dagenham,E01000039,Main language is not English (English or Welsh in Wales): Cannot speak English,5
E09000002,Barking and Dagenham,E01000040,Main language is English (English or Welsh in Wales),1247
E09000002,Barking and Dagenham,E01000040,Main language is not English (English or Welsh in Wales): Can speak English very well,147
E09000002,Barking and Dagenham,E01000040,Main language is not English (English or Welsh in Wales): Can speak English well,271
E09000002,Barking and Dagenham,E01000040,Main language is not English (English or Welsh in Wales): Cannot speak English well,119
E09000002,Barking and Dagenham,E01000040,Main language is not English (English or Welsh in Wales): Cannot speak English,5
E09000002,Barking and Dagenham,E01000041,Main language is English (English or Welsh in Wales),1357
E09000002,Barking and Dagenham,E01000041,Main language is not English (English or Welsh in Wales): Can speak English very well,134
E09000002,Barking and Dagenham,E01000041,Main language is not English (English or Welsh in Wales): Can speak English well,188
E09000002,Barking and Dagenham,E01000041,Main language is not English (English or Welsh in Wales): Cannot speak English well,75
E09000002,Barking and Dagenham,E01000041,Main language is not English (English or Welsh in Wales): Cannot speak English,13
E09000002,Barking and Dagenham,E01000042,Main language is English (English or Welsh in Wales),1387
E09000002,Barking and Dagenham,E01000042,Main language is not English (English or Welsh in Wales): Can speak English very well,149
E09000002,Barking and Dagenham,E01000042,Main language is not English (English or Welsh in Wales): Can speak English well,139
E09000002,Barking and Dagenham,E01000042,Main language is not English (English or Welsh in Wales): Cannot speak English well,95
E09000002,Barking and Dagenham,E01000042,Main language is not English (English or Welsh in Wales): Cannot speak English,8
E09000002,Barking and Dagenham,E01000043,Main language is English (English or Welsh in Wales),1097
E09000002,Barking and Dagenham,E01000043,Main language is not English (English or Welsh in Wales): Can speak English very well,132
E09000002,Barking and Dagenham,E01000043,Main language is not English (English or Welsh in Wales): Can speak English well,154
E09000002,Barking and Dagenham,E01000043,Main language is not English (English or Welsh in Wales): Cannot speak English well,95
E09000002,Barking and Dagenham,E01000043,Main language is not English (English or Welsh in Wales): Cannot speak English,8
E09000002,Barking and Dagenham,E01000044,Main language is English (English or Welsh in Wales),1219
E09000002,Barking and Dagenham,E01000044,Main language is not English (English or Welsh in Wales): Can speak English very well,242
E09000002,Barking and Dagenham,E01000044,Main language is not English (English or Welsh in Wales): Can speak English well,271
E09000002,Barking and Dagenham,E01000044,Main language is not English (English or Welsh in Wales): Cannot speak English well,148
E09000002,Barking and Dagenham,E01000044,Main language is not English (English or Welsh in Wales): Cannot speak English,17
E09000002,Barking and Dagenham,E01000045,Main language is English (English or Welsh in Wales),1269
E09000002,Barking and Dagenham,E01000045,Main language is not English (English or Welsh in Wales): Can speak English very well,123
E09000002,Barking and Dagenham,E01000045,Main language is not English (English or Welsh in Wales): Can speak English well,164
E09000002,Barking and Dagenham,E01000045,Main language is not English (English or Welsh in Wales): Cannot speak English well,75
E09000002,Barking and Dagenham,E01000045,Main language is not English (English or Welsh in Wales): Cannot speak English,11
E09000002,Barking and Dagenham,E01000046,Main language is English (English or Welsh in Wales),1460
E09000002,Barking and Dagenham,E01000046,Main language is not English (English or Welsh in Wales): Can speak English very well,157
E09000002,Barking and Dagenham,E01000046,Main language is not English (English or Welsh in Wales): Can speak English well,189
E09000002,Barking and Dagenham,E01000046,Main language is not English (English or Welsh in Wales): Cannot speak English well,65
E09000002,Barking and Dagenham,E01000046,Main language is not English (English or Welsh in Wales): Cannot speak English,9
E09000002,Barking and Dagenham,E01000049,Main language is English (English or Welsh in Wales),1361
E09000002,Barking and Dagenham,E01000049,Main language is not English (English or Welsh in Wales): Can speak English very well,224
E09000002,Barking and Dagenham,E01000049,Main language is not English (English or Welsh in Wales): Can speak English well,172
E09000002,Barking and Dagenham,E01000049,Main language is not English (English or Welsh in Wales): Cannot speak English well,104
E09000002,Barking and Dagenham,E01000049,Main language is not English (English or Welsh in Wales): Cannot speak English,12
E09000002,Barking and Dagenham,E01000050,Main language is English (English or Welsh in Wales),1076
E09000002,Barking and Dagenham,E01000050,Main language is not English (English or Welsh in Wales): Can speak English very well,238
E09000002,Barking and Dagenham,E01000050,Main language is not English (English or Welsh in Wales): Can speak English well,288
E09000002,Barking and Dagenham,E01000050,Main language is not English (English or Welsh in Wales): Cannot speak English well,123
E09000002,Barking and Dagenham,E01000050,Main language is not English (English or Welsh in Wales): Cannot speak English,19
E09000002,Barking and Dagenham,E01000051,Main language is English (English or Welsh in Wales),679
E09000002,Barking and Dagenham,E01000051,Main language is not English (English or Welsh in Wales): Can speak English very well,171
E09000002,Barking and Dagenham,E01000051,Main language is not English (English or Welsh in Wales): Can speak English well,126
E09000002,Barking and Dagenham,E01000051,Main language is not English (English or Welsh in Wales): Cannot speak English well,28
E09000002,Barking and Dagenham,E01000051,Main language is not English (English or Welsh in Wales): Cannot speak English,9
E09000002,Barking and Dagenham,E01000052,Main language is English (English or Welsh in Wales),1447
E09000002,Barking and Dagenham,E01000052,Main language is not English (English or Welsh in Wales): Can speak English very well,282
E09000002,Barking and Dagenham,E01000052,Main language is not English (English or Welsh in Wales): Can speak English well,315
E09000002,Barking and Dagenham,E01000052,Main language is not English (English or Welsh in Wales): Cannot speak English well,169
E09000002,Barking and Dagenham,E01000052,Main language is not English (English or Welsh in Wales): Cannot speak English,15
E09000002,Barking and Dagenham,E01000053,Main language is English (English or Welsh in Wales),1223
E09000002,Barking and Dagenham,E01000053,Main language is not English (English or Welsh in Wales): Can speak English very well,112
E09000002,Barking and Dagenham,E01000053,Main language is not English (English or Welsh in Wales): Can speak English well,137
E09000002,Barking and Dagenham,E01000053,Main language is not English (English or Welsh in Wales): Cannot speak English well,60
E09000002,Barking and Dagenham,E01000053,Main language is not English (English or Welsh in Wales): Cannot speak English,6
E09000002,Barking and Dagenham,E01000054,Main language is English (English or Welsh in Wales),1432
E09000002,Barking and Dagenham,E01000054,Main language is not English (English or Welsh in Wales): Can speak English very well,153
E09000002,Barking and Dagenham,E01000054,Main language is not English (English or Welsh in Wales): Can speak English well,143
E09000002,Barking and Dagenham,E01000054,Main language is not English (English or Welsh in Wales): Cannot speak English well,45
E09000002,Barking and Dagenham,E01000054,Main language is not English (English or Welsh in Wales): Cannot speak English,11
E09000002,Barking and Dagenham,E01000055,Main language is English (English or Welsh in Wales),1316
E09000002,Barking and Dagenham,E01000055,Main language is not English (English or Welsh in Wales): Can speak English very well,118
E09000002,Barking and Dagenham,E01000055,Main language is not English (English or Welsh in Wales): Can speak English well,143
E09000002,Barking and Dagenham,E01000055,Main language is not English (English or Welsh in Wales): Cannot speak English well,58
E09000002,Barking and Dagenham,E01000055,Main language is not English (English or Welsh in Wales): Cannot speak English,6
E09000002,Barking and Dagenham,E01000056,Main language is English (English or Welsh in Wales),1350
E09000002,Barking and Dagenham,E01000056,Main language is not English (English or Welsh in Wales): Can speak English very well,111
E09000002,Barking and Dagenham,E01000056,Main language is not English (English or Welsh in Wales): Can speak English well,116
E09000002,Barking and Dagenham,E01000056,Main language is not English (English or Welsh in Wales): Cannot speak English well,54
E09000002,Barking and Dagenham,E01000056,Main language is not English (English or Welsh in Wales): Cannot speak English,9
E09000002,Barking and Dagenham,E01000057,Main language is English (English or Welsh in Wales),1158
E09000002,Barking and Dagenham,E01000057,Main language is not English (English or Welsh in Wales): Can speak English very well,128
E09000002,Barking and Dagenham,E01000057,Main language is not English (English or Welsh in Wales): Can speak English well,125
E09000002,Barking and Dagenham,E01000057,Main language is not English (English or Welsh in Wales): Cannot speak English well,76
E09000002,Barking and Dagenham,E01000057,Main language is not English (English or Welsh in Wales): Cannot speak English,9
E09000002,Barking and Dagenham,E01000058,Main language is English (English or Welsh in Wales),1506
E09000002,Barking and Dagenham,E01000058,Main language is not English (English or Welsh in Wales): Can speak English very well,188
E09000002,Barking and Dagenham,E01000058,Main language is not English (English or Welsh in Wales): Can speak English well,247
E09000002,Barking and Dagenham,E01000058,Main language is not English (English or Welsh in Wales): Cannot speak English well,103
E09000002,Barking and Dagenham,E01000058,Main language is not English (English or Welsh in Wales): Cannot speak English,9
E09000002,Barking and Dagenham,E01000059,Main language is English (English or Welsh in Wales),1308
E09000002,Barking and Dagenham,E01000059,Main language is not English (English or Welsh in Wales): Can speak English very well,124
E09000002,Barking and Dagenham,E01000059,Main language is not English (English or Welsh in Wales): Can speak English well,139
E09000002,Barking and Dagenham,E01000059,Main language is not English (English or Welsh in Wales): Cannot speak English well,64
E09000002,Barking and Dagenham,E01000059,Main language is not English (English or Welsh in Wales): Cannot speak English,15
E09000002,Barking and Dagenham,E01000060,Main language is English (English or Welsh in Wales),1733
E09000002,Barking and Dagenham,E01000060,Main language is not English (English or Welsh in Wales): Can speak English very well,154
E09000002,Barking and Dagenham,E01000060,Main language is not English (English or Welsh in Wales): Can speak English well,132
E09000002,Barking and Dagenham,E01000060,Main language is not English (English or Welsh in Wales): Cannot speak English well,53
E09000002,Barking and Dagenham,E01000060,Main language is not English (English or Welsh in Wales): Cannot speak English,13
E09000002,Barking and Dagenham,E01000061,Main language is English (English or Welsh in Wales),1552
E09000002,Barking and Dagenham,E01000061,Main language is not English (English or Welsh in Wales): Can speak English very well,114
E09000002,Barking and Dagenham,E01000061,Main language is not English (English or Welsh in Wales): Can speak English well,116
E09000002,Barking and Dagenham,E01000061,Main language is not English (English or Welsh in Wales): Cannot speak English well,38
E09000002,Barking and Dagenham,E01000061,Main language is not English (English or Welsh in Wales): Cannot speak English,8
E09000002,Barking and Dagenham,E01000062,Main language is English (English or Welsh in Wales),1716
E09000002,Barking and Dagenham,E01000062,Main language is not English (English or Welsh in Wales): Can speak English very well,171
E09000002,Barking and Dagenham,E01000062,Main language is not English (English or Welsh in Wales): Can speak English well,152
E09000002,Barking and Dagenham,E01000062,Main language is not English (English or Welsh in Wales): Cannot speak English well,81
E09000002,Barking and Dagenham,E01000062,Main language is not English (English or Welsh in Wales): Cannot speak English,11
E09000002,Barking and Dagenham,E01000063,Main language is English (English or Welsh in Wales),1362
E09000002,Barking and Dagenham,E01000063,Main language is not English (English or Welsh in Wales): Can speak English very well,147
E09000002,Barking and Dagenham,E01000063,Main language is not English (English or Welsh in Wales): Can speak English well,147
E09000002,Barking and Dagenham,E01000063,Main language is not English (English or Welsh in Wales): Cannot speak English well,52
E09000002,Barking and Dagenham,E01000063,Main language is not English (English or Welsh in Wales): Cannot speak English,7
E09000002,Barking and Dagenham,E01000064,Main language is English (English or Welsh in Wales),1697
E09000002,Barking and Dagenham,E01000064,Main language is not English (English or Welsh in Wales): Can speak English very well,191
E09000002,Barking and Dagenham,E01000064,Main language is not English (English or Welsh in Wales): Can speak English well,200
E09000002,Barking and Dagenham,E01000064,Main language is not English (English or Welsh in Wales): Cannot speak English well,87
E09000002,Barking and Dagenham,E01000064,Main language is not English (English or Welsh in Wales): Cannot speak English,17
E09000002,Barking and Dagenham,E01000065,Main language is English (English or Welsh in Wales),1502
E09000002,Barking and Dagenham,E01000065,Main language is not English (English or Welsh in Wales): Can speak English very well,160
E09000002,Barking and Dagenham,E01000065,Main language is not English (English or Welsh in Wales): Can speak English well,167
E09000002,Barking and Dagenham,E01000065,Main language is not English (English or Welsh in Wales): Cannot speak English well,74
E09000002,Barking and Dagenham,E01000065,Main language is not English (English or Welsh in Wales): Cannot speak English,8
E09000002,Barking and Dagenham,E01000066,Main language is English (English or Welsh in Wales),1761
E09000002,Barking and Dagenham,E01000066,Main language is not English (English or Welsh in Wales): Can speak English very well,292
E09000002,Barking and Dagenham,E01000066,Main language is not English (English or Welsh in Wales): Can speak English well,207
E09000002,Barking and Dagenham,E01000066,Main language is not English (English or Welsh in Wales): Cannot speak English well,139
E09000002,Barking and Dagenham,E01000066,Main language is not English (English or Welsh in Wales): Cannot speak English,25
E09000002,Barking and Dagenham,E01000067,Main language is English (English or Welsh in Wales),1663
E09000002,Barking and Dagenham,E01000067,Main language is not English (English or Welsh in Wales): Can speak English very well,187
