lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Occupancy rating of bedrooms: 0,2927
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Occupancy rating of bedrooms: -1,328
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Occupancy rating of bedrooms: -2 or less,76
E09000030,Tower Hamlets,E05009331,St Peter's,Occupancy rating of bedrooms: +2 or more,540
E09000030,Tower Hamlets,E05009331,St Peter's,Occupancy rating of bedrooms: +1,1626
E09000030,Tower Hamlets,E05009331,St Peter's,Occupancy rating of bedrooms: 0,4128
E09000030,Tower Hamlets,E05009331,St Peter's,Occupancy rating of bedrooms: -1,902
E09000030,Tower Hamlets,E05009331,St Peter's,Occupancy rating of bedrooms: -2 or less,298
E09000030,Tower Hamlets,E05009332,Shadwell,Occupancy rating of bedrooms: +2 or more,312
E09000030,Tower Hamlets,E05009332,Shadwell,Occupancy rating of bedrooms: +1,879
E09000030,Tower Hamlets,E05009332,Shadwell,Occupancy rating of bedrooms: 0,2163
E09000030,Tower Hamlets,E05009332,Shadwell,Occupancy rating of bedrooms: -1,744
E09000030,Tower Hamlets,E05009332,Shadwell,Occupancy rating of bedrooms: -2 or less,292
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Occupancy rating of bedrooms: +2 or more,369
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Occupancy rating of bedrooms: +1,1154
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Occupancy rating of bedrooms: 0,2674
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Occupancy rating of bedrooms: -1,583
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Occupancy rating of bedrooms: -2 or less,224
E09000030,Tower Hamlets,E05009334,Stepney Green,Occupancy rating of bedrooms: +2 or more,382
E09000030,Tower Hamlets,E05009334,Stepney Green,Occupancy rating of bedrooms: +1,919
E09000030,Tower Hamlets,E05009334,Stepney Green,Occupancy rating of bedrooms: 0,2065
E09000030,Tower Hamlets,E05009334,Stepney Green,Occupancy rating of bedrooms: -1,760
E09000030,Tower Hamlets,E05009334,Stepney Green,Occupancy rating of bedrooms: -2 or less,241
E09000030,Tower Hamlets,E05009335,Weavers,Occupancy rating of bedrooms: +2 or more,392
E09000030,Tower Hamlets,E05009335,Weavers,Occupancy rating of bedrooms: +1,1327
E09000030,Tower Hamlets,E05009335,Weavers,Occupancy rating of bedrooms: 0,2921
E09000030,Tower Hamlets,E05009335,Weavers,Occupancy rating of bedrooms: -1,619
E09000030,Tower Hamlets,E05009335,Weavers,Occupancy rating of bedrooms: -2 or less,163
E09000030,Tower Hamlets,E05009336,Whitechapel,Occupancy rating of bedrooms: +2 or more,404
E09000030,Tower Hamlets,E05009336,Whitechapel,Occupancy rating of bedrooms: +1,1569
E09000030,Tower Hamlets,E05009336,Whitechapel,Occupancy rating of bedrooms: 0,4204
E09000030,Tower Hamlets,E05009336,Whitechapel,Occupancy rating of bedrooms: -1,943
E09000030,Tower Hamlets,E05009336,Whitechapel,Occupancy rating of bedrooms: -2 or less,235
E09000012,Hackney,E05009367,Brownswood,Occupancy rating of bedrooms: +2 or more,413
E09000012,Hackney,E05009367,Brownswood,Occupancy rating of bedrooms: +1,1046
E09000012,Hackney,E05009367,Brownswood,Occupancy rating of bedrooms: 0,2225
E09000012,Hackney,E05009367,Brownswood,Occupancy rating of bedrooms: -1,348
E09000012,Hackney,E05009367,Brownswood,Occupancy rating of bedrooms: -2 or less,56
E09000012,Hackney,E05009368,Cazenove,Occupancy rating of bedrooms: +2 or more,676
E09000012,Hackney,E05009368,Cazenove,Occupancy rating of bedrooms: +1,1091
E09000012,Hackney,E05009368,Cazenove,Occupancy rating of bedrooms: 0,2520
E09000012,Hackney,E05009368,Cazenove,Occupancy rating of bedrooms: -1,704
E09000012,Hackney,E05009368,Cazenove,Occupancy rating of bedrooms: -2 or less,175
E09000012,Hackney,E05009369,Clissold,Occupancy rating of bedrooms: +2 or more,844
E09000012,Hackney,E05009369,Clissold,Occupancy rating of bedrooms: +1,1476
E09000012,Hackney,E05009369,Clissold,Occupancy rating of bedrooms: 0,2613
E09000012,Hackney,E05009369,Clissold,Occupancy rating of bedrooms: -1,427
E09000012,Hackney,E05009369,Clissold,Occupancy rating of bedrooms: -2 or less,69
E09000012,Hackney,E05009370,Dalston,Occupancy rating of bedrooms: +2 or more,431
