lad22cd,lad22nm,ward22cd,ward22nm,category,count_21,count_11,change
E09000030,Tower Hamlets,E05009329,St Dunstan's,Occupancy rating of bedrooms: +2 or more,358,290,68
E09000030,Tower Hamlets,E05009329,St Dunstan's,Occupancy rating of bedrooms: -1,761,878,-117
E09000030,Tower Hamlets,E05009329,St Dunstan's,Occupancy rating of bedrooms: -2 or less,282,232,50
E09000030,Tower Hamlets,E05009329,St Dunstan's,Occupancy rating of bedrooms: 0,2249,1874,375
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Occupancy rating of bedrooms: +1,1939,371,1568
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Occupancy rating of bedrooms: +2 or more,531,472,59
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Occupancy rating of bedrooms: -1,328,1872,-1544
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Occupancy rating of bedrooms: -2 or less,76,73,3
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Occupancy rating of bedrooms: 0,2927,2579,348
E09000030,Tower Hamlets,E05009331,St Peter's,Occupancy rating of bedrooms: +1,1626,948,678
E09000030,Tower Hamlets,E05009331,St Peter's,Occupancy rating of bedrooms: +2 or more,540,567,-27
E09000030,Tower Hamlets,E05009331,St Peter's,Occupancy rating of bedrooms: -1,902,1493,-591
E09000030,Tower Hamlets,E05009331,St Peter's,Occupancy rating of bedrooms: -2 or less,298,263,35
E09000030,Tower Hamlets,E05009331,St Peter's,Occupancy rating of bedrooms: 0,4128,3965,163
E09000030,Tower Hamlets,E05009332,Shadwell,Occupancy rating of bedrooms: +1,879,709,170
E09000030,Tower Hamlets,E05009332,Shadwell,Occupancy rating of bedrooms: +2 or more,312,263,49
E09000030,Tower Hamlets,E05009332,Shadwell,Occupancy rating of bedrooms: -1,744,867,-123
E09000030,Tower Hamlets,E05009332,Shadwell,Occupancy rating of bedrooms: -2 or less,292,260,32
E09000030,Tower Hamlets,E05009332,Shadwell,Occupancy rating of bedrooms: 0,2163,2267,-104
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Occupancy rating of bedrooms: +1,1154,641,513
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Occupancy rating of bedrooms: +2 or more,369,305,64
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Occupancy rating of bedrooms: -1,583,1042,-459
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Occupancy rating of bedrooms: -2 or less,224,245,-21
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Occupancy rating of bedrooms: 0,2674,2541,133
E09000030,Tower Hamlets,E05009334,Stepney Green,Occupancy rating of bedrooms: +1,919,705,214
E09000030,Tower Hamlets,E05009334,Stepney Green,Occupancy rating of bedrooms: +2 or more,382,362,20
E09000030,Tower Hamlets,E05009334,Stepney Green,Occupancy rating of bedrooms: -1,760,911,-151
E09000030,Tower Hamlets,E05009334,Stepney Green,Occupancy rating of bedrooms: -2 or less,241,238,3
E09000030,Tower Hamlets,E05009334,Stepney Green,Occupancy rating of bedrooms: 0,2065,1933,132
E09000030,Tower Hamlets,E05009335,Weavers,Occupancy rating of bedrooms: +1,1327,703,624
E09000030,Tower Hamlets,E05009335,Weavers,Occupancy rating of bedrooms: +2 or more,392,398,-6
E09000030,Tower Hamlets,E05009335,Weavers,Occupancy rating of bedrooms: -1,619,1230,-611
E09000030,Tower Hamlets,E05009335,Weavers,Occupancy rating of bedrooms: -2 or less,163,196,-33
E09000030,Tower Hamlets,E05009335,Weavers,Occupancy rating of bedrooms: 0,2921,2826,95
E09000030,Tower Hamlets,E05009336,Whitechapel,Occupancy rating of bedrooms: +1,1569,774,795
E09000030,Tower Hamlets,E05009336,Whitechapel,Occupancy rating of bedrooms: +2 or more,404,303,101
E09000030,Tower Hamlets,E05009336,Whitechapel,Occupancy rating of bedrooms: -1,943,1207,-264
E09000030,Tower Hamlets,E05009336,Whitechapel,Occupancy rating of bedrooms: -2 or less,235,228,7
E09000030,Tower Hamlets,E05009336,Whitechapel,Occupancy rating of bedrooms: 0,4204,3104,1100
E09000012,Hackney,E05009367,Brownswood,Occupancy rating of bedrooms: +1,1046,381,665
E09000012,Hackney,E05009367,Brownswood,Occupancy rating of bedrooms: +2 or more,413,369,44
E09000012,Hackney,E05009367,Brownswood,Occupancy rating of bedrooms: -1,348,874,-526
E09000012,Hackney,E05009367,Brownswood,Occupancy rating of bedrooms: -2 or less,56,69,-13
E09000012,Hackney,E05009367,Brownswood,Occupancy rating of bedrooms: 0,2225,1955,270
E09000012,Hackney,E05009368,Cazenove,Occupancy rating of bedrooms: +1,1091,708,383
E09000012,Hackney,E05009368,Cazenove,Occupancy rating of bedrooms: +2 or more,676,569,107
E09000012,Hackney,E05009368,Cazenove,Occupancy rating of bedrooms: -1,704,1164,-460
E09000012,Hackney,E05009368,Cazenove,Occupancy rating of bedrooms: -2 or less,175,186,-11
E09000012,Hackney,E05009368,Cazenove,Occupancy rating of bedrooms: 0,2520,2465,55
E09000012,Hackney,E05009369,Clissold,Occupancy rating of bedrooms: +1,1476,587,889
E09000012,Hackney,E05009369,Clissold,Occupancy rating of bedrooms: +2 or more,844,666,178
E09000012,Hackney,E05009369,Clissold,Occupancy rating of bedrooms: -1,427,1462,-1035
E09000012,Hackney,E05009369,Clissold,Occupancy rating of bedrooms: -2 or less,69,118,-49
E09000012,Hackney,E05009369,Clissold,Occupancy rating of bedrooms: 0,2613,2742,-129
E09000012,Hackney,E05009370,Dalston,Occupancy rating of bedrooms: +1,959,386,573
E09000012,Hackney,E05009370,Dalston,Occupancy rating of bedrooms: +2 or more,431,366,65
E09000012,Hackney,E05009370,Dalston,Occupancy rating of bedrooms: -1,286,748,-462
E09000012,Hackney,E05009370,Dalston,Occupancy rating of bedrooms: -2 or less,61,61,0
E09000012,Hackney,E05009370,Dalston,Occupancy rating of bedrooms: 0,2309,1893,416
E09000012,Hackney,E05009371,De Beauvoir,Occupancy rating of bedrooms: +1,1148,411,737
E09000012,Hackney,E05009371,De Beauvoir,Occupancy rating of bedrooms: +2 or more,540,487,53
E09000012,Hackney,E05009371,De Beauvoir,Occupancy rating of bedrooms: -1,343,1030,-687
E09000012,Hackney,E05009371,De Beauvoir,Occupancy rating of bedrooms: -2 or less,61,72,-11
E09000012,Hackney,E05009371,De Beauvoir,Occupancy rating of bedrooms: 0,1912,1693,219
E09000012,Hackney,E05009372,Hackney Central,Occupancy rating of bedrooms: +1,1305,742,563
E09000012,Hackney,E05009372,Hackney Central,Occupancy rating of bedrooms: +2 or more,450,438,12
E09000012,Hackney,E05009372,Hackney Central,Occupancy rating of bedrooms: -1,577,1161,-584
E09000012,Hackney,E05009372,Hackney Central,Occupancy rating of bedrooms: -2 or less,101,159,-58
E09000012,Hackney,E05009372,Hackney Central,Occupancy rating of bedrooms: 0,3338,2919,419
E09000012,Hackney,E05009373,Hackney Downs,Occupancy rating of bedrooms: +1,1214,670,544
E09000012,Hackney,E05009373,Hackney Downs,Occupancy rating of bedrooms: +2 or more,660,557,103
E09000012,Hackney,E05009373,Hackney Downs,Occupancy rating of bedrooms: -1,576,1111,-535
E09000012,Hackney,E05009373,Hackney Downs,Occupancy rating of bedrooms: -2 or less,171,168,3
E09000012,Hackney,E05009373,Hackney Downs,Occupancy rating of bedrooms: 0,2755,2931,-176
E09000012,Hackney,E05009374,Hackney Wick,Occupancy rating of bedrooms: +1,1222,600,622
E09000012,Hackney,E05009374,Hackney Wick,Occupancy rating of bedrooms: +2 or more,618,550,68
E09000012,Hackney,E05009374,Hackney Wick,Occupancy rating of bedrooms: -1,561,1185,-624
E09000012,Hackney,E05009374,Hackney Wick,Occupancy rating of bedrooms: -2 or less,117,124,-7
E09000012,Hackney,E05009374,Hackney Wick,Occupancy rating of bedrooms: 0,2442,2367,75
E09000012,Hackney,E05009375,Haggerston,Occupancy rating of bedrooms: +1,1606,762,844
E09000012,Hackney,E05009375,Haggerston,Occupancy rating of bedrooms: +2 or more,535,470,65
E09000012,Hackney,E05009375,Haggerston,Occupancy rating of bedrooms: -1,645,1233,-588
E09000012,Hackney,E05009375,Haggerston,Occupancy rating of bedrooms: -2 or less,120,137,-17
E09000012,Hackney,E05009375,Haggerston,Occupancy rating of bedrooms: 0,3360,2987,373
E09000012,Hackney,E05009376,Homerton,Occupancy rating of bedrooms: +1,1168,714,454
E09000012,Hackney,E05009376,Homerton,Occupancy rating of bedrooms: +2 or more,446,470,-24
E09000012,Hackney,E05009376,Homerton,Occupancy rating of bedrooms: -1,674,1045,-371
E09000012,Hackney,E05009376,Homerton,Occupancy rating of bedrooms: -2 or less,140,157,-17
E09000012,Hackney,E05009376,Homerton,Occupancy rating of bedrooms: 0,2800,2652,148
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Occupancy rating of bedrooms: +1,1478,688,790
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Occupancy rating of bedrooms: +2 or more,344,302,42
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Occupancy rating of bedrooms: -1,557,1259,-702
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Occupancy rating of bedrooms: -2 or less,86,121,-35
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Occupancy rating of bedrooms: 0,3075,2956,119
E09000012,Hackney,E05009378,Hoxton West,Occupancy rating of bedrooms: +1,1594,724,870
E09000012,Hackney,E05009378,Hoxton West,Occupancy rating of bedrooms: +2 or more,482,394,88
E09000012,Hackney,E05009378,Hoxton West,Occupancy rating of bedrooms: -1,605,1295,-690
E09000012,Hackney,E05009378,Hoxton West,Occupancy rating of bedrooms: -2 or less,96,114,-18
E09000012,Hackney,E05009378,Hoxton West,Occupancy rating of bedrooms: 0,3547,3154,393
E09000012,Hackney,E05009379,King's Park,Occupancy rating of bedrooms: +1,1194,632,562
E09000012,Hackney,E05009379,King's Park,Occupancy rating of bedrooms: +2 or more,811,774,37
E09000012,Hackney,E05009379,King's Park,Occupancy rating of bedrooms: -1,551,1140,-589
E09000012,Hackney,E05009379,King's Park,Occupancy rating of bedrooms: -2 or less,169,152,17
E09000012,Hackney,E05009379,King's Park,Occupancy rating of bedrooms: 0,2310,2135,175
E09000012,Hackney,E05009380,Lea Bridge,Occupancy rating of bedrooms: +1,1275,654,621
E09000012,Hackney,E05009380,Lea Bridge,Occupancy rating of bedrooms: +2 or more,896,848,48
E09000012,Hackney,E05009380,Lea Bridge,Occupancy rating of bedrooms: -1,566,1184,-618
E09000012,Hackney,E05009380,Lea Bridge,Occupancy rating of bedrooms: -2 or less,142,141,1
E09000012,Hackney,E05009380,Lea Bridge,Occupancy rating of bedrooms: 0,2614,2715,-101
E09000012,Hackney,E05009381,London Fields,Occupancy rating of bedrooms: +1,1420,656,764
E09000012,Hackney,E05009381,London Fields,Occupancy rating of bedrooms: +2 or more,712,582,130
E09000012,Hackney,E05009381,London Fields,Occupancy rating of bedrooms: -1,449,1155,-706
E09000012,Hackney,E05009381,London Fields,Occupancy rating of bedrooms: -2 or less,84,112,-28
E09000012,Hackney,E05009381,London Fields,Occupancy rating of bedrooms: 0,2762,2763,-1
E09000012,Hackney,E05009382,Shacklewell,Occupancy rating of bedrooms: +1,956,504,452
E09000012,Hackney,E05009382,Shacklewell,Occupancy rating of bedrooms: +2 or more,358,320,38
E09000012,Hackney,E05009382,Shacklewell,Occupancy rating of bedrooms: -1,392,842,-450
E09000012,Hackney,E05009382,Shacklewell,Occupancy rating of bedrooms: -2 or less,103,108,-5
E09000012,Hackney,E05009382,Shacklewell,Occupancy rating of bedrooms: 0,1831,1836,-5
E09000012,Hackney,E05009383,Springfield,Occupancy rating of bedrooms: +1,967,811,156
E09000012,Hackney,E05009383,Springfield,Occupancy rating of bedrooms: +2 or more,820,785,35
E09000012,Hackney,E05009383,Springfield,Occupancy rating of bedrooms: -1,781,1049,-268
E09000012,Hackney,E05009383,Springfield,Occupancy rating of bedrooms: -2 or less,215,195,20
E09000012,Hackney,E05009383,Springfield,Occupancy rating of bedrooms: 0,2450,2647,-197
E09000012,Hackney,E05009384,Stamford Hill West,Occupancy rating of bedrooms: +1,636,450,186
E09000012,Hackney,E05009384,Stamford Hill West,Occupancy rating of bedrooms: +2 or more,527,502,25
E09000012,Hackney,E05009384,Stamford Hill West,Occupancy rating of bedrooms: -1,495,689,-194
E09000012,Hackney,E05009384,Stamford Hill West,Occupancy rating of bedrooms: -2 or less,119,98,21
E09000012,Hackney,E05009384,Stamford Hill West,Occupancy rating of bedrooms: 0,1478,1676,-198
E09000012,Hackney,E05009385,Stoke Newington,Occupancy rating of bedrooms: +1,1440,623,817
E09000012,Hackney,E05009385,Stoke Newington,Occupancy rating of bedrooms: +2 or more,1026,837,189
E09000012,Hackney,E05009385,Stoke Newington,Occupancy rating of bedrooms: -1,444,1441,-997
E09000012,Hackney,E05009385,Stoke Newington,Occupancy rating of bedrooms: -2 or less,81,115,-34
E09000012,Hackney,E05009385,Stoke Newington,Occupancy rating of bedrooms: 0,2665,2796,-131
E09000012,Hackney,E05009386,Victoria,Occupancy rating of bedrooms: +1,1425,639,786
E09000012,Hackney,E05009386,Victoria,Occupancy rating of bedrooms: +2 or more,599,594,5
E09000012,Hackney,E05009386,Victoria,Occupancy rating of bedrooms: -1,518,1340,-822
E09000012,Hackney,E05009386,Victoria,Occupancy rating of bedrooms: -2 or less,106,100,6
E09000012,Hackney,E05009386,Victoria,Occupancy rating of bedrooms: 0,2583,2594,-11
E09000012,Hackney,E05009387,Woodberry Down,Occupancy rating of bedrooms: +1,1202,541,661
E09000012,Hackney,E05009387,Woodberry Down,Occupancy rating of bedrooms: +2 or more,423,464,-41
E09000012,Hackney,E05009387,Woodberry Down,Occupancy rating of bedrooms: -1,587,865,-278
E09000012,Hackney,E05009387,Woodberry Down,Occupancy rating of bedrooms: -2 or less,155,116,39
E09000012,Hackney,E05009387,Woodberry Down,Occupancy rating of bedrooms: 0,2633,1695,938
E09000020,Kensington and Chelsea,E05009388,Abingdon,Occupancy rating of bedrooms: +1,1275,285,990
E09000020,Kensington and Chelsea,E05009388,Abingdon,Occupancy rating of bedrooms: +2 or more,781,864,-83
E09000020,Kensington and Chelsea,E05009388,Abingdon,Occupancy rating of bedrooms: -1,190,1439,-1249
E09000020,Kensington and Chelsea,E05009388,Abingdon,Occupancy rating of bedrooms: -2 or less,64,39,25
E09000020,Kensington and Chelsea,E05009388,Abingdon,Occupancy rating of bedrooms: 0,1586,2042,-456
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Occupancy rating of bedrooms: +1,1337,273,1064
