gss_code_ward,ward_name,la_gss_code,la_name,category,count_21,count_11,change
E05009317,Bethnal Green,E09000030,Tower Hamlets,1 bedroom,1818,1827,-9
E05009317,Bethnal Green,E09000030,Tower Hamlets,2 bedrooms,3168,2967,201
E05009317,Bethnal Green,E09000030,Tower Hamlets,3 bedrooms,1689,1707,-18
E05009317,Bethnal Green,E09000030,Tower Hamlets,4 or more bedrooms,697,574,123
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,1 bedroom,3699,1949,1750
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,2 bedrooms,4013,3186,827
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,3 bedrooms,1424,902,522
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,4 or more bedrooms,542,347,195
E05009319,Bow East,E09000030,Tower Hamlets,1 bedroom,2664,2044,620
E05009319,Bow East,E09000030,Tower Hamlets,2 bedrooms,3668,2941,727
E05009319,Bow East,E09000030,Tower Hamlets,3 bedrooms,1526,1150,376
E05009319,Bow East,E09000030,Tower Hamlets,4 or more bedrooms,551,435,116
E05009320,Bow West,E09000030,Tower Hamlets,1 bedroom,1310,1222,88
E05009320,Bow West,E09000030,Tower Hamlets,2 bedrooms,1625,1562,63
E05009320,Bow West,E09000030,Tower Hamlets,3 bedrooms,1572,1581,-9
E05009320,Bow West,E09000030,Tower Hamlets,4 or more bedrooms,782,629,153
E05009321,Bromley North,E09000030,Tower Hamlets,1 bedroom,1515,1170,345
E05009321,Bromley North,E09000030,Tower Hamlets,2 bedrooms,1779,1357,422
E05009321,Bromley North,E09000030,Tower Hamlets,3 bedrooms,784,677,107
E05009321,Bromley North,E09000030,Tower Hamlets,4 or more bedrooms,356,283,73
E05009322,Bromley South,E09000030,Tower Hamlets,1 bedroom,1554,749,805
E05009322,Bromley South,E09000030,Tower Hamlets,2 bedrooms,2000,1321,679
E05009322,Bromley South,E09000030,Tower Hamlets,3 bedrooms,1219,752,467
E05009322,Bromley South,E09000030,Tower Hamlets,4 or more bedrooms,374,208,166
E05009323,Canary Wharf,E09000030,Tower Hamlets,1 bedroom,3691,2486,1205
E05009323,Canary Wharf,E09000030,Tower Hamlets,2 bedrooms,3287,2674,613
E05009323,Canary Wharf,E09000030,Tower Hamlets,3 bedrooms,1194,855,339
E05009323,Canary Wharf,E09000030,Tower Hamlets,4 or more bedrooms,349,252,97
E05009324,Island Gardens,E09000030,Tower Hamlets,1 bedroom,1533,1553,-20
E05009324,Island Gardens,E09000030,Tower Hamlets,2 bedrooms,2522,2630,-108
E05009324,Island Gardens,E09000030,Tower Hamlets,3 bedrooms,1238,1161,77
E05009324,Island Gardens,E09000030,Tower Hamlets,4 or more bedrooms,683,506,177
E05009325,Lansbury,E09000030,Tower Hamlets,1 bedroom,1949,1137,812
E05009325,Lansbury,E09000030,Tower Hamlets,2 bedrooms,2953,2066,887
E05009325,Lansbury,E09000030,Tower Hamlets,3 bedrooms,1873,1593,280
E05009325,Lansbury,E09000030,Tower Hamlets,4 or more bedrooms,764,479,285
E05009326,Limehouse,E09000030,Tower Hamlets,1 bedroom,843,824,19
E05009326,Limehouse,E09000030,Tower Hamlets,2 bedrooms,1428,1536,-108
E05009326,Limehouse,E09000030,Tower Hamlets,3 bedrooms,536,502,34
E05009326,Limehouse,E09000030,Tower Hamlets,4 or more bedrooms,184,117,67
E05009327,Mile End,E09000030,Tower Hamlets,1 bedroom,2126,1368,758
E05009327,Mile End,E09000030,Tower Hamlets,2 bedrooms,3174,2403,771
E05009327,Mile End,E09000030,Tower Hamlets,3 bedrooms,1782,1419,363
E05009327,Mile End,E09000030,Tower Hamlets,4 or more bedrooms,772,568,204
E05009328,Poplar,E09000030,Tower Hamlets,1 bedroom,780,649,131
E05009328,Poplar,E09000030,Tower Hamlets,2 bedrooms,1113,1070,43
E05009328,Poplar,E09000030,Tower Hamlets,3 bedrooms,675,605,70
E05009328,Poplar,E09000030,Tower Hamlets,4 or more bedrooms,263,213,50
E05009329,St Dunstan's,E09000030,Tower Hamlets,1 bedroom,1196,1042,154
E05009329,St Dunstan's,E09000030,Tower Hamlets,2 bedrooms,1799,1499,300
E05009329,St Dunstan's,E09000030,Tower Hamlets,3 bedrooms,1022,860,162
E05009329,St Dunstan's,E09000030,Tower Hamlets,4 or more bedrooms,622,465,157
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,1 bedroom,1951,1742,209
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,2 bedrooms,2574,2502,72
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,3 bedrooms,930,813,117
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,4 or more bedrooms,343,277,66
E05009331,St Peter's,E09000030,Tower Hamlets,1 bedroom,2610,2509,101
E05009331,St Peter's,E09000030,Tower Hamlets,2 bedrooms,2623,2606,17
E05009331,St Peter's,E09000030,Tower Hamlets,3 bedrooms,1602,1404,198
E05009331,St Peter's,E09000030,Tower Hamlets,4 or more bedrooms,678,668,10
E05009332,Shadwell,E09000030,Tower Hamlets,1 bedroom,1294,1284,10
E05009332,Shadwell,E09000030,Tower Hamlets,2 bedrooms,1734,1790,-56
E05009332,Shadwell,E09000030,Tower Hamlets,3 bedrooms,931,875,56
E05009332,Shadwell,E09000030,Tower Hamlets,4 or more bedrooms,432,387,45
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,1 bedroom,1763,1788,-25
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,2 bedrooms,1879,1704,175
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,3 bedrooms,830,729,101
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,4 or more bedrooms,537,516,21
E05009334,Stepney Green,E09000030,Tower Hamlets,1 bedroom,1178,1144,34
E05009334,Stepney Green,E09000030,Tower Hamlets,2 bedrooms,1643,1571,72
E05009334,Stepney Green,E09000030,Tower Hamlets,3 bedrooms,1046,1011,35
E05009334,Stepney Green,E09000030,Tower Hamlets,4 or more bedrooms,486,399,87
E05009335,Weavers,E09000030,Tower Hamlets,1 bedroom,1638,1679,-41
E05009335,Weavers,E09000030,Tower Hamlets,2 bedrooms,2275,2196,79
E05009335,Weavers,E09000030,Tower Hamlets,3 bedrooms,1082,1061,21
E05009335,Weavers,E09000030,Tower Hamlets,4 or more bedrooms,431,375,56
E05009336,Whitechapel,E09000030,Tower Hamlets,1 bedroom,2829,2003,826
E05009336,Whitechapel,E09000030,Tower Hamlets,2 bedrooms,2794,2217,577
E05009336,Whitechapel,E09000030,Tower Hamlets,3 bedrooms,1166,931,235
E05009336,Whitechapel,E09000030,Tower Hamlets,4 or more bedrooms,578,433,145
E05009367,Brownswood,E09000012,Hackney,1 bedroom,1387,1250,137
E05009367,Brownswood,E09000012,Hackney,2 bedrooms,1532,1366,166
E05009367,Brownswood,E09000012,Hackney,3 bedrooms,784,636,148
E05009367,Brownswood,E09000012,Hackney,4 or more bedrooms,390,372,18
E05009368,Cazenove,E09000012,Hackney,1 bedroom,1332,1444,-112
E05009368,Cazenove,E09000012,Hackney,2 bedrooms,1870,1889,-19
E05009368,Cazenove,E09000012,Hackney,3 bedrooms,985,857,128
E05009368,Cazenove,E09000012,Hackney,4 or more bedrooms,970,877,93
E05009369,Clissold,E09000012,Hackney,1 bedroom,1521,1686,-165
E05009369,Clissold,E09000012,Hackney,2 bedrooms,1925,2011,-86
E05009369,Clissold,E09000012,Hackney,3 bedrooms,1230,1260,-30
E05009369,Clissold,E09000012,Hackney,4 or more bedrooms,747,605,142
E05009370,Dalston,E09000012,Hackney,1 bedroom,1425,1359,66
E05009370,Dalston,E09000012,Hackney,2 bedrooms,1285,957,328
E05009370,Dalston,E09000012,Hackney,3 bedrooms,956,775,181
E05009370,Dalston,E09000012,Hackney,4 or more bedrooms,383,346,37
E05009371,De Beauvoir,E09000012,Hackney,1 bedroom,1068,1002,66
E05009371,De Beauvoir,E09000012,Hackney,2 bedrooms,1543,1380,163
E05009371,De Beauvoir,E09000012,Hackney,3 bedrooms,944,912,32
E05009371,De Beauvoir,E09000012,Hackney,4 or more bedrooms,434,386,48
E05009372,Hackney Central,E09000012,Hackney,1 bedroom,2030,1880,150
E05009372,Hackney Central,E09000012,Hackney,2 bedrooms,2083,1974,109
E05009372,Hackney Central,E09000012,Hackney,3 bedrooms,1226,1156,70
E05009372,Hackney Central,E09000012,Hackney,4 or more bedrooms,441,390,51
E05009373,Hackney Downs,E09000012,Hackney,1 bedroom,1775,2043,-268
E05009373,Hackney Downs,E09000012,Hackney,2 bedrooms,1657,1563,94
E05009373,Hackney Downs,E09000012,Hackney,3 bedrooms,1174,1108,66
E05009373,Hackney Downs,E09000012,Hackney,4 or more bedrooms,757,676,81
E05009374,Hackney Wick,E09000012,Hackney,1 bedroom,1294,1385,-91
E05009374,Hackney Wick,E09000012,Hackney,2 bedrooms,1701,1635,66
E05009374,Hackney Wick,E09000012,Hackney,3 bedrooms,1391,1301,90
E05009374,Hackney Wick,E09000012,Hackney,4 or more bedrooms,586,475,111
E05009375,Haggerston,E09000012,Hackney,1 bedroom,1941,1871,70
E05009375,Haggerston,E09000012,Hackney,2 bedrooms,2328,1984,344
E05009375,Haggerston,E09000012,Hackney,3 bedrooms,1506,1277,229
E05009375,Haggerston,E09000012,Hackney,4 or more bedrooms,479,428,51
E05009376,Homerton,E09000012,Hackney,1 bedroom,1577,1601,-24
E05009376,Homerton,E09000012,Hackney,2 bedrooms,2021,2038,-17
E05009376,Homerton,E09000012,Hackney,3 bedrooms,1171,1038,133
E05009376,Homerton,E09000012,Hackney,4 or more bedrooms,451,338,113
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,1 bedroom,1799,1817,-18
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,2 bedrooms,2521,2304,217
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,3 bedrooms,1004,975,29
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,4 or more bedrooms,218,203,15
E05009378,Hoxton West,E09000012,Hackney,1 bedroom,2250,2101,149
E05009378,Hoxton West,E09000012,Hackney,2 bedrooms,2460,2152,308
E05009378,Hoxton West,E09000012,Hackney,3 bedrooms,1240,1121,119
E05009378,Hoxton West,E09000012,Hackney,4 or more bedrooms,368,268,100
E05009379,King's Park,E09000012,Hackney,1 bedroom,1112,1065,47
E05009379,King's Park,E09000012,Hackney,2 bedrooms,1307,1297,10
E05009379,King's Park,E09000012,Hackney,3 bedrooms,1936,1951,-15
E05009379,King's Park,E09000012,Hackney,4 or more bedrooms,692,506,186
E05009380,Lea Bridge,E09000012,Hackney,1 bedroom,1585,1779,-194
E05009380,Lea Bridge,E09000012,Hackney,2 bedrooms,1385,1380,5
E05009380,Lea Bridge,E09000012,Hackney,3 bedrooms,1475,1400,75
E05009380,Lea Bridge,E09000012,Hackney,4 or more bedrooms,1045,948,97
E05009381,London Fields,E09000012,Hackney,1 bedroom,1647,1871,-224
E05009381,London Fields,E09000012,Hackney,2 bedrooms,1828,1666,162
E05009381,London Fields,E09000012,Hackney,3 bedrooms,1286,1121,165
E05009381,London Fields,E09000012,Hackney,4 or more bedrooms,653,576,77
E05009382,Shacklewell,E09000012,Hackney,1 bedroom,945,1003,-58
E05009382,Shacklewell,E09000012,Hackney,2 bedrooms,1504,1480,24
E05009382,Shacklewell,E09000012,Hackney,3 bedrooms,827,819,8
E05009382,Shacklewell,E09000012,Hackney,4 or more bedrooms,366,293,73
E05009383,Springfield,E09000012,Hackney,1 bedroom,1529,1663,-134
E05009383,Springfield,E09000012,Hackney,2 bedrooms,1550,1648,-98
E05009383,Springfield,E09000012,Hackney,3 bedrooms,1112,1167,-55
E05009383,Springfield,E09000012,Hackney,4 or more bedrooms,1030,977,53
E05009384,Stamford Hill West,E09000012,Hackney,1 bedroom,830,994,-164
E05009384,Stamford Hill West,E09000012,Hackney,2 bedrooms,1128,1129,-1
E05009384,Stamford Hill West,E09000012,Hackney,3 bedrooms,555,529,26
E05009384,Stamford Hill West,E09000012,Hackney,4 or more bedrooms,748,738,10
E05009385,Stoke Newington,E09000012,Hackney,1 bedroom,1621,1878,-257
E05009385,Stoke Newington,E09000012,Hackney,2 bedrooms,1600,1654,-54
E05009385,Stoke Newington,E09000012,Hackney,3 bedrooms,1406,1516,-110
E05009385,Stoke Newington,E09000012,Hackney,4 or more bedrooms,1033,738,295
E05009386,Victoria,E09000012,Hackney,1 bedroom,1426,1456,-30
E05009386,Victoria,E09000012,Hackney,2 bedrooms,2020,2048,-28
E05009386,Victoria,E09000012,Hackney,3 bedrooms,1267,1235,32
E05009386,Victoria,E09000012,Hackney,4 or more bedrooms,518,497,21
E05009387,Woodberry Down,E09000012,Hackney,1 bedroom,1587,960,627
E05009387,Woodberry Down,E09000012,Hackney,2 bedrooms,1920,1434,486
E05009387,Woodberry Down,E09000012,Hackney,3 bedrooms,1084,910,174
E05009387,Woodberry Down,E09000012,Hackney,4 or more bedrooms,396,341,55
E05009388,Abingdon,E09000020,Kensington and Chelsea,1 bedroom,1181,1487,-306
E05009388,Abingdon,E09000020,Kensington and Chelsea,2 bedrooms,1358,1661,-303
E05009388,Abingdon,E09000020,Kensington and Chelsea,3 bedrooms,710,792,-82
E05009388,Abingdon,E09000020,Kensington and Chelsea,4 or more bedrooms,639,675,-36
E05009389,Brompton & Hans Town,E09000020,Kensington and Chelsea,1 bedroom,1308,2103,-795
E05009389,Brompton & Hans Town,E09000020,Kensington and Chelsea,2 bedrooms,1402,1998,-596
E05009389,Brompton & Hans Town,E09000020,Kensington and Chelsea,3 bedrooms,844,977,-133
E05009389,Brompton & Hans Town,E09000020,Kensington and Chelsea,4 or more bedrooms,604,642,-38
E05009390,Campden,E09000020,Kensington and Chelsea,1 bedroom,993,1252,-259
E05009390,Campden,E09000020,Kensington and Chelsea,2 bedrooms,1213,1387,-174
E05009390,Campden,E09000020,Kensington and Chelsea,3 bedrooms,788,932,-144
E05009390,Campden,E09000020,Kensington and Chelsea,4 or more bedrooms,821,819,2
E05009391,Chelsea Riverside,E09000020,Kensington and Chelsea,1 bedroom,1190,1540,-350
E05009391,Chelsea Riverside,E09000020,Kensington and Chelsea,2 bedrooms,1374,1583,-209
E05009391,Chelsea Riverside,E09000020,Kensington and Chelsea,3 bedrooms,730,752,-22
E05009391,Chelsea Riverside,E09000020,Kensington and Chelsea,4 or more bedrooms,377,416,-39
E05009392,Colville,E09000020,Kensington and Chelsea,1 bedroom,1749,2176,-427
E05009392,Colville,E09000020,Kensington and Chelsea,2 bedrooms,1628,1787,-159
E05009392,Colville,E09000020,Kensington and Chelsea,3 bedrooms,633,678,-45
E05009392,Colville,E09000020,Kensington and Chelsea,4 or more bedrooms,331,280,51
E05009393,Courtfield,E09000020,Kensington and Chelsea,1 bedroom,1425,1952,-527
E05009393,Courtfield,E09000020,Kensington and Chelsea,2 bedrooms,1524,1880,-356
E05009393,Courtfield,E09000020,Kensington and Chelsea,3 bedrooms,730,810,-80
E05009393,Courtfield,E09000020,Kensington and Chelsea,4 or more bedrooms,451,439,12
E05009394,Dalgarno,E09000020,Kensington and Chelsea,1 bedroom,711,898,-187
E05009394,Dalgarno,E09000020,Kensington and Chelsea,2 bedrooms,998,1075,-77
E05009394,Dalgarno,E09000020,Kensington and Chelsea,3 bedrooms,640,630,10
E05009394,Dalgarno,E09000020,Kensington and Chelsea,4 or more bedrooms,352,271,81
E05009395,Earl's Court,E09000020,Kensington and Chelsea,1 bedroom,1989,2412,-423
E05009395,Earl's Court,E09000020,Kensington and Chelsea,2 bedrooms,1790,2060,-270
E05009395,Earl's Court,E09000020,Kensington and Chelsea,3 bedrooms,589,541,48
E05009395,Earl's Court,E09000020,Kensington and Chelsea,4 or more bedrooms,289,235,54
E05009396,Golborne,E09000020,Kensington and Chelsea,1 bedroom,1573,1804,-231
E05009396,Golborne,E09000020,Kensington and Chelsea,2 bedrooms,1233,1172,61
E05009396,Golborne,E09000020,Kensington and Chelsea,3 bedrooms,762,721,41
E05009396,Golborne,E09000020,Kensington and Chelsea,4 or more bedrooms,266,214,52
E05009397,Holland,E09000020,Kensington and Chelsea,1 bedroom,955,1161,-206
E05009397,Holland,E09000020,Kensington and Chelsea,2 bedrooms,1596,1708,-112
E05009397,Holland,E09000020,Kensington and Chelsea,3 bedrooms,690,629,61
E05009397,Holland,E09000020,Kensington and Chelsea,4 or more bedrooms,670,656,14
E05009398,Norland,E09000020,Kensington and Chelsea,1 bedroom,821,986,-165
E05009398,Norland,E09000020,Kensington and Chelsea,2 bedrooms,720,773,-53
E05009398,Norland,E09000020,Kensington and Chelsea,3 bedrooms,500,494,6
E05009398,Norland,E09000020,Kensington and Chelsea,4 or more bedrooms,545,576,-31
E05009399,Notting Dale,E09000020,Kensington and Chelsea,1 bedroom,1182,1396,-214
E05009399,Notting Dale,E09000020,Kensington and Chelsea,2 bedrooms,1180,1283,-103
E05009399,Notting Dale,E09000020,Kensington and Chelsea,3 bedrooms,1065,958,107
E05009399,Notting Dale,E09000020,Kensington and Chelsea,4 or more bedrooms,328,216,112
E05009400,Pembridge,E09000020,Kensington and Chelsea,1 bedroom,1128,1348,-220
E05009400,Pembridge,E09000020,Kensington and Chelsea,2 bedrooms,906,1125,-219
E05009400,Pembridge,E09000020,Kensington and Chelsea,3 bedrooms,330,338,-8
E05009400,Pembridge,E09000020,Kensington and Chelsea,4 or more bedrooms,300,326,-26
E05009401,Queen's Gate,E09000020,Kensington and Chelsea,1 bedroom,952,1482,-530
E05009401,Queen's Gate,E09000020,Kensington and Chelsea,2 bedrooms,1286,1736,-450
E05009401,Queen's Gate,E09000020,Kensington and Chelsea,3 bedrooms,794,913,-119
E05009401,Queen's Gate,E09000020,Kensington and Chelsea,4 or more bedrooms,554,616,-62
E05009402,Redcliffe,E09000020,Kensington and Chelsea,1 bedroom,1408,1621,-213
E05009402,Redcliffe,E09000020,Kensington and Chelsea,2 bedrooms,1658,2002,-344
E05009402,Redcliffe,E09000020,Kensington and Chelsea,3 bedrooms,673,756,-83
E05009402,Redcliffe,E09000020,Kensington and Chelsea,4 or more bedrooms,654,534,120
E05009403,Royal Hospital,E09000020,Kensington and Chelsea,1 bedroom,1244,1886,-642
E05009403,Royal Hospital,E09000020,Kensington and Chelsea,2 bedrooms,1272,1590,-318
E05009403,Royal Hospital,E09000020,Kensington and Chelsea,3 bedrooms,738,879,-141
E05009403,Royal Hospital,E09000020,Kensington and Chelsea,4 or more bedrooms,652,632,20
E05009404,St. Helen's,E09000020,Kensington and Chelsea,1 bedroom,962,1153,-191
E05009404,St. Helen's,E09000020,Kensington and Chelsea,2 bedrooms,915,1037,-122
E05009404,St. Helen's,E09000020,Kensington and Chelsea,3 bedrooms,527,530,-3
E05009404,St. Helen's,E09000020,Kensington and Chelsea,4 or more bedrooms,400,326,74
E05009405,Stanley,E09000020,Kensington and Chelsea,1 bedroom,1229,1696,-467
E05009405,Stanley,E09000020,Kensington and Chelsea,2 bedrooms,1399,1788,-389
E05009405,Stanley,E09000020,Kensington and Chelsea,3 bedrooms,745,781,-36
E05009405,Stanley,E09000020,Kensington and Chelsea,4 or more bedrooms,676,736,-60
E05011095,Borough & Bankside,E09000028,Southwark,1 bedroom,1606,1495,111
E05011095,Borough & Bankside,E09000028,Southwark,2 bedrooms,1857,1633,224
E05011095,Borough & Bankside,E09000028,Southwark,3 bedrooms,594,485,109
E05011095,Borough & Bankside,E09000028,Southwark,4 or more bedrooms,190,160,30
E05011096,Camberwell Green,E09000028,Southwark,1 bedroom,2158,1837,321
E05011096,Camberwell Green,E09000028,Southwark,2 bedrooms,2718,2209,509
E05011096,Camberwell Green,E09000028,Southwark,3 bedrooms,1281,1087,194
E05011096,Camberwell Green,E09000028,Southwark,4 or more bedrooms,530,481,49
E05011097,Champion Hill,E09000028,Southwark,1 bedroom,855,803,52
E05011097,Champion Hill,E09000028,Southwark,2 bedrooms,1556,1534,22
E05011097,Champion Hill,E09000028,Southwark,3 bedrooms,950,1019,-69
E05011097,Champion Hill,E09000028,Southwark,4 or more bedrooms,572,492,80
E05011098,Chaucer,E09000028,Southwark,1 bedroom,1774,1705,69
E05011098,Chaucer,E09000028,Southwark,2 bedrooms,2802,2768,34
E05011098,Chaucer,E09000028,Southwark,3 bedrooms,1264,1121,143
E05011098,Chaucer,E09000028,Southwark,4 or more bedrooms,392,361,31
E05011099,Dulwich Hill,E09000028,Southwark,1 bedroom,728,812,-84
E05011099,Dulwich Hill,E09000028,Southwark,2 bedrooms,1281,1362,-81
E05011099,Dulwich Hill,E09000028,Southwark,3 bedrooms,877,895,-18
E05011099,Dulwich Hill,E09000028,Southwark,4 or more bedrooms,1039,808,231
E05011100,Dulwich Village,E09000028,Southwark,1 bedroom,319,401,-82
E05011100,Dulwich Village,E09000028,Southwark,2 bedrooms,645,669,-24
E05011100,Dulwich Village,E09000028,Southwark,3 bedrooms,879,953,-74
E05011100,Dulwich Village,E09000028,Southwark,4 or more bedrooms,1875,1841,34
E05011101,Dulwich Wood,E09000028,Southwark,1 bedroom,675,655,20
E05011101,Dulwich Wood,E09000028,Southwark,2 bedrooms,1483,1470,13
E05011101,Dulwich Wood,E09000028,Southwark,3 bedrooms,1147,1118,29
E05011101,Dulwich Wood,E09000028,Southwark,4 or more bedrooms,904,879,25
E05011102,Faraday,E09000028,Southwark,1 bedroom,1304,1568,-264
E05011102,Faraday,E09000028,Southwark,2 bedrooms,1837,1872,-35
E05011102,Faraday,E09000028,Southwark,3 bedrooms,1120,1311,-191
E05011102,Faraday,E09000028,Southwark,4 or more bedrooms,534,490,44
E05011103,Goose Green,E09000028,Southwark,1 bedroom,1557,1802,-245
E05011103,Goose Green,E09000028,Southwark,2 bedrooms,1798,1769,29
E05011103,Goose Green,E09000028,Southwark,3 bedrooms,1304,1500,-196
E05011103,Goose Green,E09000028,Southwark,4 or more bedrooms,1294,960,334
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,1 bedroom,2469,2051,418
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,2 bedrooms,3279,2709,570
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,3 bedrooms,1126,895,231
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,4 or more bedrooms,278,207,71
E05011105,Newington,E09000028,Southwark,1 bedroom,1734,1733,1
E05011105,Newington,E09000028,Southwark,2 bedrooms,2157,2002,155
E05011105,Newington,E09000028,Southwark,3 bedrooms,1581,1476,105
E05011105,Newington,E09000028,Southwark,4 or more bedrooms,528,489,39
E05011106,North Bermondsey,E09000028,Southwark,1 bedroom,2448,2381,67
E05011106,North Bermondsey,E09000028,Southwark,2 bedrooms,3090,3035,55
E05011106,North Bermondsey,E09000028,Southwark,3 bedrooms,1298,1206,92
E05011106,North Bermondsey,E09000028,Southwark,4 or more bedrooms,417,328,89
E05011107,North Walworth,E09000028,Southwark,1 bedroom,2549,1658,891
E05011107,North Walworth,E09000028,Southwark,2 bedrooms,2958,1846,1112
E05011107,North Walworth,E09000028,Southwark,3 bedrooms,1158,896,262
E05011107,North Walworth,E09000028,Southwark,4 or more bedrooms,417,369,48
E05011108,Nunhead & Queen's Road,E09000028,Southwark,1 bedroom,2315,2170,145
E05011108,Nunhead & Queen's Road,E09000028,Southwark,2 bedrooms,1923,1644,279
E05011108,Nunhead & Queen's Road,E09000028,Southwark,3 bedrooms,1688,1622,66
E05011108,Nunhead & Queen's Road,E09000028,Southwark,4 or more bedrooms,757,582,175
E05011109,Old Kent Road,E09000028,Southwark,1 bedroom,2040,1874,166
E05011109,Old Kent Road,E09000028,Southwark,2 bedrooms,2817,2437,380
E05011109,Old Kent Road,E09000028,Southwark,3 bedrooms,1766,1597,169
E05011109,Old Kent Road,E09000028,Southwark,4 or more bedrooms,614,536,78
E05011110,Peckham,E09000028,Southwark,1 bedroom,1587,1466,121
E05011110,Peckham,E09000028,Southwark,2 bedrooms,2041,1921,120
E05011110,Peckham,E09000028,Southwark,3 bedrooms,1579,1495,84
E05011110,Peckham,E09000028,Southwark,4 or more bedrooms,579,449,130
E05011111,Peckham Rye,E09000028,Southwark,1 bedroom,751,785,-34
E05011111,Peckham Rye,E09000028,Southwark,2 bedrooms,1284,1395,-111
E05011111,Peckham Rye,E09000028,Southwark,3 bedrooms,1229,1331,-102
E05011111,Peckham Rye,E09000028,Southwark,4 or more bedrooms,742,471,271
E05011112,Rotherhithe,E09000028,Southwark,1 bedroom,2055,1681,374
E05011112,Rotherhithe,E09000028,Southwark,2 bedrooms,2791,2427,364
E05011112,Rotherhithe,E09000028,Southwark,3 bedrooms,1463,1324,139
E05011112,Rotherhithe,E09000028,Southwark,4 or more bedrooms,528,462,66
E05011113,Rye Lane,E09000028,Southwark,1 bedroom,1710,1771,-61
E05011113,Rye Lane,E09000028,Southwark,2 bedrooms,2065,1905,160
E05011113,Rye Lane,E09000028,Southwark,3 bedrooms,1498,1598,-100
E05011113,Rye Lane,E09000028,Southwark,4 or more bedrooms,870,657,213
E05011114,St George's,E09000028,Southwark,1 bedroom,1182,779,403
E05011114,St George's,E09000028,Southwark,2 bedrooms,1427,857,570
E05011114,St George's,E09000028,Southwark,3 bedrooms,650,508,142
E05011114,St George's,E09000028,Southwark,4 or more bedrooms,251,244,7
E05011115,St Giles,E09000028,Southwark,1 bedroom,1972,1986,-14
E05011115,St Giles,E09000028,Southwark,2 bedrooms,2283,2096,187
E05011115,St Giles,E09000028,Southwark,3 bedrooms,1458,1383,75
E05011115,St Giles,E09000028,Southwark,4 or more bedrooms,922,832,90
E05011116,South Bermondsey,E09000028,Southwark,1 bedroom,2331,2353,-22
E05011116,South Bermondsey,E09000028,Southwark,2 bedrooms,2488,2425,63
E05011116,South Bermondsey,E09000028,Southwark,3 bedrooms,1479,1431,48
E05011116,South Bermondsey,E09000028,Southwark,4 or more bedrooms,576,475,101
E05011117,Surrey Docks,E09000028,Southwark,1 bedroom,1599,1316,283
E05011117,Surrey Docks,E09000028,Southwark,2 bedrooms,2520,2377,143
E05011117,Surrey Docks,E09000028,Southwark,3 bedrooms,1187,1046,141
E05011117,Surrey Docks,E09000028,Southwark,4 or more bedrooms,642,492,150
E05011217,Barnehurst,E09000004,Bexley,1 bedroom,251,277,-26
E05011217,Barnehurst,E09000004,Bexley,2 bedrooms,1264,1380,-116
E05011217,Barnehurst,E09000004,Bexley,3 bedrooms,1997,2038,-41
E05011217,Barnehurst,E09000004,Bexley,4 or more bedrooms,892,721,171
E05011218,Belvedere,E09000004,Bexley,1 bedroom,990,900,90
E05011218,Belvedere,E09000004,Bexley,2 bedrooms,2334,2154,180
E05011218,Belvedere,E09000004,Bexley,3 bedrooms,2661,2683,-22
E05011218,Belvedere,E09000004,Bexley,4 or more bedrooms,780,626,154
E05011219,Bexleyheath,E09000004,Bexley,1 bedroom,558,454,104
E05011219,Bexleyheath,E09000004,Bexley,2 bedrooms,1684,1616,68
E05011219,Bexleyheath,E09000004,Bexley,3 bedrooms,2547,2685,-138
E05011219,Bexleyheath,E09000004,Bexley,4 or more bedrooms,1624,1276,348
E05011220,Blackfen & Lamorbey,E09000004,Bexley,1 bedroom,313,261,52
E05011220,Blackfen & Lamorbey,E09000004,Bexley,2 bedrooms,1189,1353,-164
E05011220,Blackfen & Lamorbey,E09000004,Bexley,3 bedrooms,3127,3219,-92
E05011220,Blackfen & Lamorbey,E09000004,Bexley,4 or more bedrooms,1595,1336,259
E05011221,Blendon & Penhill,E09000004,Bexley,1 bedroom,211,224,-13
E05011221,Blendon & Penhill,E09000004,Bexley,2 bedrooms,1488,1613,-125
E05011221,Blendon & Penhill,E09000004,Bexley,3 bedrooms,2525,2689,-164
E05011221,Blendon & Penhill,E09000004,Bexley,4 or more bedrooms,1747,1452,295
