lad22cd,lad22nm,category,count_21
E09000009,Ealing,Other European language (non EU): Ukrainian,582
E09000009,Ealing,Other European language (non EU): Any other Eastern European language (non EU),11
E09000009,Ealing,Other European language (non EU): Northern European language (non EU),121
E09000009,Ealing,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",952
E09000009,Ealing,Other European language (non-national): Any Romani language,0
E09000009,Ealing,Other European language (non-national): Yiddish,0
E09000009,Ealing,Russian,1154
E09000009,Ealing,Turkish,582
E09000009,Ealing,Arabic,8775
E09000009,Ealing,West or Central Asian language: Hebrew,35
E09000009,Ealing,West or Central Asian language: Kurdish,1064
E09000009,Ealing,West or Central Asian language: Persian or Farsi,3807
E09000009,Ealing,West or Central Asian language: Pashto,1670
E09000009,Ealing,West or Central Asian language: Any other West or Central Asian language,1074
E09000009,Ealing,South Asian language: Urdu,3773
E09000009,Ealing,South Asian language: Hindi,1670
E09000009,Ealing,South Asian language: Panjabi,17286
E09000009,Ealing,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),20
E09000009,Ealing,South Asian language: Bengali (with Sylheti and Chatgaya),1740
E09000009,Ealing,South Asian language: Gujarati,4896
E09000009,Ealing,South Asian language: Marathi,99
E09000009,Ealing,South Asian language: Telugu,171
E09000009,Ealing,South Asian language: Tamil,5552
E09000009,Ealing,South Asian language: Malayalam,542
E09000009,Ealing,South Asian language: Sinhala,285
E09000009,Ealing,South Asian language: Nepalese,2442
E09000009,Ealing,South Asian language: Any other South Asian language,1141
E09000009,Ealing,East Asian language: Mandarin Chinese,312
E09000009,Ealing,East Asian language: Cantonese Chinese,527
E09000009,Ealing,East Asian language: All other Chinese,896
E09000009,Ealing,East Asian language: Japanese,2755
E09000009,Ealing,East Asian language: Korean,100
E09000009,Ealing,East Asian language: Vietnamese,84
E09000009,Ealing,East Asian language: Thai,228
E09000009,Ealing,East Asian language: Malay,104
E09000009,Ealing,East Asian language: Tagalog or Filipino,828
E09000009,Ealing,East Asian language: Any other East Asian language,163
E09000009,Ealing,Oceanic or Australian language,7
E09000009,Ealing,North or South American language,0
E09000009,Ealing,Caribbean Creole: English-based Caribbean Creole,0
E09000009,Ealing,Caribbean Creole: Any other Caribbean Creole,16
E09000009,Ealing,African language: Amharic,301
E09000009,Ealing,African language: Tigrinya,296
E09000009,Ealing,African language: Somali,3391
E09000009,Ealing,African language: Krio,5
E09000009,Ealing,African language: Akan,74
E09000009,Ealing,African language: Yoruba,46
E09000009,Ealing,African language: Igbo,41
E09000009,Ealing,African language: Swahili or Kiswahili,122
E09000009,Ealing,African language: Luganda,13
E09000009,Ealing,African language: Lingala,41
E09000009,Ealing,African language: Shona,27
E09000009,Ealing,African language: Afrikaans,68
E09000009,Ealing,African language: Any other Nigerian language,23
E09000009,Ealing,African language: Any other West African language,47
E09000009,Ealing,African language: Any other African language,136
E09000009,Ealing,Sign language: British Sign Language,157
E09000009,Ealing,Sign language: Any other sign language,5
E09000009,Ealing,Sign language: Any sign communication system,15
E09000009,Ealing,Other language,88
E09000010,Enfield,English (English or Welsh in Wales),242839
E09000010,Enfield,Welsh or Cymraeg (in England only),18
E09000010,Enfield,Other UK language: Gaelic (Irish),8
E09000010,Enfield,Other UK language: Gaelic (Scottish),1
E09000010,Enfield,Other UK language: Manx Gaelic,0
E09000010,Enfield,Other UK language: Gaelic (Not otherwise specified),2
E09000010,Enfield,Other UK language: Cornish,2
E09000010,Enfield,Other UK language: Scots,2
E09000010,Enfield,Other UK language: Ulster Scots,0
E09000010,Enfield,Other UK language: Romany English,61
E09000010,Enfield,Other UK language: Irish Traveller Cant,0
E09000010,Enfield,French,1133
E09000010,Enfield,Portuguese,2056
E09000010,Enfield,Spanish,2108
E09000010,Enfield,Other European language (EU): Italian,1914
E09000010,Enfield,Other European language (EU): German,156
E09000010,Enfield,Other European language (EU): Polish,4804
E09000010,Enfield,Other European language (EU): Slovak,206
E09000010,Enfield,Other European language (EU): Czech,252
E09000010,Enfield,Other European language (EU): Romanian,5734
E09000010,Enfield,Other European language (EU): Lithuanian,466
E09000010,Enfield,Other European language (EU): Latvian,64
E09000010,Enfield,Other European language (EU): Hungarian,872
E09000010,Enfield,Other European language (EU): Bulgarian,5569
E09000010,Enfield,Other European language (EU): Greek,5116
E09000010,Enfield,Other European language (EU): Dutch,111
E09000010,Enfield,Other European language (EU): Swedish,63
E09000010,Enfield,Other European language (EU): Danish,25
E09000010,Enfield,Other European language (EU): Finnish,29
E09000010,Enfield,Other European language (EU): Estonian,7
E09000010,Enfield,Other European language (EU): Slovenian,5
E09000010,Enfield,Other European language (EU): Maltese,5
E09000010,Enfield,Other European language (EU): Any other European language (EU),24
E09000010,Enfield,Other European language (non EU): Albanian,3508
E09000010,Enfield,Other European language (non EU): Ukrainian,266
E09000010,Enfield,Other European language (non EU): Any other Eastern European language (non EU),2
E09000010,Enfield,Other European language (non EU): Northern European language (non EU),27
E09000010,Enfield,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",184
E09000010,Enfield,Other European language (non-national): Any Romani language,0
E09000010,Enfield,Other European language (non-national): Yiddish,2
E09000010,Enfield,Russian,515
E09000010,Enfield,Turkish,18765
E09000010,Enfield,Arabic,1242
E09000010,Enfield,West or Central Asian language: Hebrew,43
E09000010,Enfield,West or Central Asian language: Kurdish,2133
E09000010,Enfield,West or Central Asian language: Persian or Farsi,1527
E09000010,Enfield,West or Central Asian language: Pashto,258
E09000010,Enfield,West or Central Asian language: Any other West or Central Asian language,227
E09000010,Enfield,South Asian language: Urdu,640
E09000010,Enfield,South Asian language: Hindi,146
E09000010,Enfield,South Asian language: Panjabi,436
E09000010,Enfield,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),0
E09000010,Enfield,South Asian language: Bengali (with Sylheti and Chatgaya),2258
E09000010,Enfield,South Asian language: Gujarati,1636
E09000010,Enfield,South Asian language: Marathi,26
E09000010,Enfield,South Asian language: Telugu,40
E09000010,Enfield,South Asian language: Tamil,1221
E09000010,Enfield,South Asian language: Malayalam,191
E09000010,Enfield,South Asian language: Sinhala,237
E09000010,Enfield,South Asian language: Nepalese,61
E09000010,Enfield,South Asian language: Any other South Asian language,143
E09000010,Enfield,East Asian language: Mandarin Chinese,179
E09000010,Enfield,East Asian language: Cantonese Chinese,318
E09000010,Enfield,East Asian language: All other Chinese,582
E09000010,Enfield,East Asian language: Japanese,126
E09000010,Enfield,East Asian language: Korean,20
E09000010,Enfield,East Asian language: Vietnamese,261
E09000010,Enfield,East Asian language: Thai,89
E09000010,Enfield,East Asian language: Malay,16
E09000010,Enfield,East Asian language: Tagalog or Filipino,462
E09000010,Enfield,East Asian language: Any other East Asian language,69
E09000010,Enfield,Oceanic or Australian language,2
E09000010,Enfield,North or South American language,0
E09000010,Enfield,Caribbean Creole: English-based Caribbean Creole,3
E09000010,Enfield,Caribbean Creole: Any other Caribbean Creole,120
E09000010,Enfield,African language: Amharic,262
E09000010,Enfield,African language: Tigrinya,328
E09000010,Enfield,African language: Somali,2511
E09000010,Enfield,African language: Krio,18
E09000010,Enfield,African language: Akan,853
E09000010,Enfield,African language: Yoruba,105
E09000010,Enfield,African language: Igbo,389
E09000010,Enfield,African language: Swahili or Kiswahili,113
E09000010,Enfield,African language: Luganda,91
E09000010,Enfield,African language: Lingala,542
E09000010,Enfield,African language: Shona,46
E09000010,Enfield,African language: Afrikaans,7
E09000010,Enfield,African language: Any other Nigerian language,91
E09000010,Enfield,African language: Any other West African language,115
E09000010,Enfield,African language: Any other African language,136
E09000010,Enfield,Sign language: British Sign Language,193
E09000010,Enfield,Sign language: Any other sign language,11
E09000010,Enfield,Sign language: Any sign communication system,13
E09000010,Enfield,Other language,189
E09000011,Greenwich,English (English or Welsh in Wales),227031
E09000011,Greenwich,Welsh or Cymraeg (in England only),28
E09000011,Greenwich,Other UK language: Gaelic (Irish),6
E09000011,Greenwich,Other UK language: Gaelic (Scottish),1
E09000011,Greenwich,Other UK language: Manx Gaelic,0
E09000011,Greenwich,Other UK language: Gaelic (Not otherwise specified),2
E09000011,Greenwich,Other UK language: Cornish,0
E09000011,Greenwich,Other UK language: Scots,0
E09000011,Greenwich,Other UK language: Ulster Scots,0
E09000011,Greenwich,Other UK language: Romany English,23
E09000011,Greenwich,Other UK language: Irish Traveller Cant,2
E09000011,Greenwich,French,1887
E09000011,Greenwich,Portuguese,2540
E09000011,Greenwich,Spanish,2990
E09000011,Greenwich,Other European language (EU): Italian,2013
E09000011,Greenwich,Other European language (EU): German,442
E09000011,Greenwich,Other European language (EU): Polish,2245
E09000011,Greenwich,Other European language (EU): Slovak,204
E09000011,Greenwich,Other European language (EU): Czech,154
E09000011,Greenwich,Other European language (EU): Romanian,4629
E09000011,Greenwich,Other European language (EU): Lithuanian,1938
E09000011,Greenwich,Other European language (EU): Latvian,262
E09000011,Greenwich,Other European language (EU): Hungarian,694
E09000011,Greenwich,Other European language (EU): Bulgarian,1687
E09000011,Greenwich,Other European language (EU): Greek,806
E09000011,Greenwich,Other European language (EU): Dutch,189
E09000011,Greenwich,Other European language (EU): Swedish,158
E09000011,Greenwich,Other European language (EU): Danish,84
E09000011,Greenwich,Other European language (EU): Finnish,74
E09000011,Greenwich,Other European language (EU): Estonian,29
E09000011,Greenwich,Other European language (EU): Slovenian,30
E09000011,Greenwich,Other European language (EU): Maltese,13
E09000011,Greenwich,Other European language (EU): Any other European language (EU),74
E09000011,Greenwich,Other European language (non EU): Albanian,795
E09000011,Greenwich,Other European language (non EU): Ukrainian,427
E09000011,Greenwich,Other European language (non EU): Any other Eastern European language (non EU),7
E09000011,Greenwich,Other European language (non EU): Northern European language (non EU),60
E09000011,Greenwich,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",175
E09000011,Greenwich,Other European language (non-national): Any Romani language,1
E09000011,Greenwich,Other European language (non-national): Yiddish,0
E09000011,Greenwich,Russian,1724
E09000011,Greenwich,Turkish,1454
E09000011,Greenwich,Arabic,797
E09000011,Greenwich,West or Central Asian language: Hebrew,25
E09000011,Greenwich,West or Central Asian language: Kurdish,416
E09000011,Greenwich,West or Central Asian language: Persian or Farsi,342
E09000011,Greenwich,West or Central Asian language: Pashto,247
E09000011,Greenwich,West or Central Asian language: Any other West or Central Asian language,115
E09000011,Greenwich,South Asian language: Urdu,746
E09000011,Greenwich,South Asian language: Hindi,441
E09000011,Greenwich,South Asian language: Panjabi,1471
E09000011,Greenwich,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),10
E09000011,Greenwich,South Asian language: Bengali (with Sylheti and Chatgaya),713
E09000011,Greenwich,South Asian language: Gujarati,814
E09000011,Greenwich,South Asian language: Marathi,66
E09000011,Greenwich,South Asian language: Telugu,118
E09000011,Greenwich,South Asian language: Tamil,1305
E09000011,Greenwich,South Asian language: Malayalam,141
E09000011,Greenwich,South Asian language: Sinhala,84
E09000011,Greenwich,South Asian language: Nepalese,5854
E09000011,Greenwich,South Asian language: Any other South Asian language,142
E09000011,Greenwich,East Asian language: Mandarin Chinese,436
E09000011,Greenwich,East Asian language: Cantonese Chinese,793
E09000011,Greenwich,East Asian language: All other Chinese,1547
E09000011,Greenwich,East Asian language: Japanese,178
E09000011,Greenwich,East Asian language: Korean,103
E09000011,Greenwich,East Asian language: Vietnamese,976
E09000011,Greenwich,East Asian language: Thai,106
E09000011,Greenwich,East Asian language: Malay,75
E09000011,Greenwich,East Asian language: Tagalog or Filipino,346
E09000011,Greenwich,East Asian language: Any other East Asian language,133
E09000011,Greenwich,Oceanic or Australian language,10
E09000011,Greenwich,North or South American language,2
E09000011,Greenwich,Caribbean Creole: English-based Caribbean Creole,0
E09000011,Greenwich,Caribbean Creole: Any other Caribbean Creole,8
E09000011,Greenwich,African language: Amharic,122
E09000011,Greenwich,African language: Tigrinya,220
E09000011,Greenwich,African language: Somali,1063
E09000011,Greenwich,African language: Krio,37
E09000011,Greenwich,African language: Akan,252
E09000011,Greenwich,African language: Yoruba,703
E09000011,Greenwich,African language: Igbo,636
E09000011,Greenwich,African language: Swahili or Kiswahili,88
E09000011,Greenwich,African language: Luganda,72
E09000011,Greenwich,African language: Lingala,107
E09000011,Greenwich,African language: Shona,70
E09000011,Greenwich,African language: Afrikaans,72
E09000011,Greenwich,African language: Any other Nigerian language,153
E09000011,Greenwich,African language: Any other West African language,213
E09000011,Greenwich,African language: Any other African language,153
E09000011,Greenwich,Sign language: British Sign Language,127
E09000011,Greenwich,Sign language: Any other sign language,7
E09000011,Greenwich,Sign language: Any sign communication system,5
E09000011,Greenwich,Other language,59
E09000012,Hackney,English (English or Welsh in Wales),199667
E09000012,Hackney,Welsh or Cymraeg (in England only),39
E09000012,Hackney,Other UK language: Gaelic (Irish),23
E09000012,Hackney,Other UK language: Gaelic (Scottish),1
E09000012,Hackney,Other UK language: Manx Gaelic,0
E09000012,Hackney,Other UK language: Gaelic (Not otherwise specified),5
E09000012,Hackney,Other UK language: Cornish,0
E09000012,Hackney,Other UK language: Scots,2
E09000012,Hackney,Other UK language: Ulster Scots,0
E09000012,Hackney,Other UK language: Romany English,12
E09000012,Hackney,Other UK language: Irish Traveller Cant,0
E09000012,Hackney,French,3315
E09000012,Hackney,Portuguese,3185
E09000012,Hackney,Spanish,4984
E09000012,Hackney,Other European language (EU): Italian,2961
E09000012,Hackney,Other European language (EU): German,1125
E09000012,Hackney,Other European language (EU): Polish,2276
E09000012,Hackney,Other European language (EU): Slovak,103
E09000012,Hackney,Other European language (EU): Czech,188
E09000012,Hackney,Other European language (EU): Romanian,779
E09000012,Hackney,Other European language (EU): Lithuanian,262
E09000012,Hackney,Other European language (EU): Latvian,73
E09000012,Hackney,Other European language (EU): Hungarian,309
E09000012,Hackney,Other European language (EU): Bulgarian,395
E09000012,Hackney,Other European language (EU): Greek,882
E09000012,Hackney,Other European language (EU): Dutch,369
E09000012,Hackney,Other European language (EU): Swedish,389
E09000012,Hackney,Other European language (EU): Danish,209
E09000012,Hackney,Other European language (EU): Finnish,98
E09000012,Hackney,Other European language (EU): Estonian,32
E09000012,Hackney,Other European language (EU): Slovenian,38
E09000012,Hackney,Other European language (EU): Maltese,22
E09000012,Hackney,Other European language (EU): Any other European language (EU),167
E09000012,Hackney,Other European language (non EU): Albanian,330
E09000012,Hackney,Other European language (non EU): Ukrainian,67
E09000012,Hackney,Other European language (non EU): Any other Eastern European language (non EU),7
E09000012,Hackney,Other European language (non EU): Northern European language (non EU),109
E09000012,Hackney,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",172
E09000012,Hackney,Other European language (non-national): Any Romani language,4
E09000012,Hackney,Other European language (non-national): Yiddish,3174
E09000012,Hackney,Russian,566
E09000012,Hackney,Turkish,8008
E09000012,Hackney,Arabic,1107
E09000012,Hackney,West or Central Asian language: Hebrew,791
E09000012,Hackney,West or Central Asian language: Kurdish,860
E09000012,Hackney,West or Central Asian language: Persian or Farsi,290
E09000012,Hackney,West or Central Asian language: Pashto,182
E09000012,Hackney,West or Central Asian language: Any other West or Central Asian language,112
E09000012,Hackney,South Asian language: Urdu,562
E09000012,Hackney,South Asian language: Hindi,140
E09000012,Hackney,South Asian language: Panjabi,545
E09000012,Hackney,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),3
E09000012,Hackney,South Asian language: Bengali (with Sylheti and Chatgaya),1935
E09000012,Hackney,South Asian language: Gujarati,1376
E09000012,Hackney,South Asian language: Marathi,15
E09000012,Hackney,South Asian language: Telugu,9
E09000012,Hackney,South Asian language: Tamil,80
E09000012,Hackney,South Asian language: Malayalam,27
E09000012,Hackney,South Asian language: Sinhala,10
E09000012,Hackney,South Asian language: Nepalese,18
E09000012,Hackney,South Asian language: Any other South Asian language,37
E09000012,Hackney,East Asian language: Mandarin Chinese,236
E09000012,Hackney,East Asian language: Cantonese Chinese,345
E09000012,Hackney,East Asian language: All other Chinese,730
E09000012,Hackney,East Asian language: Japanese,244
E09000012,Hackney,East Asian language: Korean,119
E09000012,Hackney,East Asian language: Vietnamese,833
E09000012,Hackney,East Asian language: Thai,67
E09000012,Hackney,East Asian language: Malay,26
E09000012,Hackney,East Asian language: Tagalog or Filipino,196
E09000012,Hackney,East Asian language: Any other East Asian language,77
E09000012,Hackney,Oceanic or Australian language,1
E09000012,Hackney,North or South American language,0
E09000012,Hackney,Caribbean Creole: English-based Caribbean Creole,2
E09000012,Hackney,Caribbean Creole: Any other Caribbean Creole,14
E09000012,Hackney,African language: Amharic,331
E09000012,Hackney,African language: Tigrinya,385
E09000012,Hackney,African language: Somali,774
E09000012,Hackney,African language: Krio,33
E09000012,Hackney,African language: Akan,543
E09000012,Hackney,African language: Yoruba,382
E09000012,Hackney,African language: Igbo,202
E09000012,Hackney,African language: Swahili or Kiswahili,133
E09000012,Hackney,African language: Luganda,45
E09000012,Hackney,African language: Lingala,311
E09000012,Hackney,African language: Shona,15
E09000012,Hackney,African language: Afrikaans,19
E09000012,Hackney,African language: Any other Nigerian language,81
E09000012,Hackney,African language: Any other West African language,241
E09000012,Hackney,African language: Any other African language,92
E09000012,Hackney,Sign language: British Sign Language,109
E09000012,Hackney,Sign language: Any other sign language,4
E09000012,Hackney,Sign language: Any sign communication system,15
E09000012,Hackney,Other language,140
E09000013,Hammersmith and Fulham,English (English or Welsh in Wales),139670
E09000013,Hammersmith and Fulham,Welsh or Cymraeg (in England only),48
E09000013,Hammersmith and Fulham,Other UK language: Gaelic (Irish),3
E09000013,Hammersmith and Fulham,Other UK language: Gaelic (Scottish),3
E09000013,Hammersmith and Fulham,Other UK language: Manx Gaelic,0
E09000013,Hammersmith and Fulham,Other UK language: Gaelic (Not otherwise specified),1
E09000013,Hammersmith and Fulham,Other UK language: Cornish,0
E09000013,Hammersmith and Fulham,Other UK language: Scots,3
E09000013,Hammersmith and Fulham,Other UK language: Ulster Scots,0
E09000013,Hammersmith and Fulham,Other UK language: Romany English,7
E09000013,Hammersmith and Fulham,Other UK language: Irish Traveller Cant,0
E09000013,Hammersmith and Fulham,French,4462
E09000013,Hammersmith and Fulham,Portuguese,2375
E09000013,Hammersmith and Fulham,Spanish,4389
E09000013,Hammersmith and Fulham,Other European language (EU): Italian,4003
E09000013,Hammersmith and Fulham,Other European language (EU): German,779
E09000013,Hammersmith and Fulham,Other European language (EU): Polish,1558
E09000013,Hammersmith and Fulham,Other European language (EU): Slovak,110
E09000013,Hammersmith and Fulham,Other European language (EU): Czech,125
E09000013,Hammersmith and Fulham,Other European language (EU): Romanian,719
E09000013,Hammersmith and Fulham,Other European language (EU): Lithuanian,307
E09000013,Hammersmith and Fulham,Other European language (EU): Latvian,64
E09000013,Hammersmith and Fulham,Other European language (EU): Hungarian,421
E09000013,Hammersmith and Fulham,Other European language (EU): Bulgarian,412
E09000013,Hammersmith and Fulham,Other European language (EU): Greek,1081
E09000013,Hammersmith and Fulham,Other European language (EU): Dutch,280
E09000013,Hammersmith and Fulham,Other European language (EU): Swedish,360
E09000013,Hammersmith and Fulham,Other European language (EU): Danish,121
E09000013,Hammersmith and Fulham,Other European language (EU): Finnish,76
E09000013,Hammersmith and Fulham,Other European language (EU): Estonian,47
E09000013,Hammersmith and Fulham,Other European language (EU): Slovenian,38
E09000013,Hammersmith and Fulham,Other European language (EU): Maltese,5
E09000013,Hammersmith and Fulham,Other European language (EU): Any other European language (EU),122
E09000013,Hammersmith and Fulham,Other European language (non EU): Albanian,623
E09000013,Hammersmith and Fulham,Other European language (non EU): Ukrainian,142
E09000013,Hammersmith and Fulham,Other European language (non EU): Any other Eastern European language (non EU),9
E09000013,Hammersmith and Fulham,Other European language (non EU): Northern European language (non EU),109
E09000013,Hammersmith and Fulham,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",448
E09000013,Hammersmith and Fulham,Other European language (non-national): Any Romani language,2
E09000013,Hammersmith and Fulham,Other European language (non-national): Yiddish,0
E09000013,Hammersmith and Fulham,Russian,976
E09000013,Hammersmith and Fulham,Turkish,655
E09000013,Hammersmith and Fulham,Arabic,2809
E09000013,Hammersmith and Fulham,West or Central Asian language: Hebrew,51
E09000013,Hammersmith and Fulham,West or Central Asian language: Kurdish,286
E09000013,Hammersmith and Fulham,West or Central Asian language: Persian or Farsi,1121
E09000013,Hammersmith and Fulham,West or Central Asian language: Pashto,184
E09000013,Hammersmith and Fulham,West or Central Asian language: Any other West or Central Asian language,199
E09000013,Hammersmith and Fulham,South Asian language: Urdu,335
E09000013,Hammersmith and Fulham,South Asian language: Hindi,92
E09000013,Hammersmith and Fulham,South Asian language: Panjabi,81
E09000013,Hammersmith and Fulham,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),1
E09000013,Hammersmith and Fulham,South Asian language: Bengali (with Sylheti and Chatgaya),380
E09000013,Hammersmith and Fulham,South Asian language: Gujarati,143
E09000013,Hammersmith and Fulham,South Asian language: Marathi,17
E09000013,Hammersmith and Fulham,South Asian language: Telugu,9
E09000013,Hammersmith and Fulham,South Asian language: Tamil,73
E09000013,Hammersmith and Fulham,South Asian language: Malayalam,66
E09000013,Hammersmith and Fulham,South Asian language: Sinhala,34
E09000013,Hammersmith and Fulham,South Asian language: Nepalese,36
E09000013,Hammersmith and Fulham,South Asian language: Any other South Asian language,45
E09000013,Hammersmith and Fulham,East Asian language: Mandarin Chinese,309
E09000013,Hammersmith and Fulham,East Asian language: Cantonese Chinese,311
E09000013,Hammersmith and Fulham,East Asian language: All other Chinese,1211
E09000013,Hammersmith and Fulham,East Asian language: Japanese,374
E09000013,Hammersmith and Fulham,East Asian language: Korean,148
E09000013,Hammersmith and Fulham,East Asian language: Vietnamese,77
E09000013,Hammersmith and Fulham,East Asian language: Thai,252
E09000013,Hammersmith and Fulham,East Asian language: Malay,88
E09000013,Hammersmith and Fulham,East Asian language: Tagalog or Filipino,1428
E09000013,Hammersmith and Fulham,East Asian language: Any other East Asian language,174
E09000013,Hammersmith and Fulham,Oceanic or Australian language,0
E09000013,Hammersmith and Fulham,North or South American language,1
E09000013,Hammersmith and Fulham,Caribbean Creole: English-based Caribbean Creole,0
E09000013,Hammersmith and Fulham,Caribbean Creole: Any other Caribbean Creole,3
E09000013,Hammersmith and Fulham,African language: Amharic,509
E09000013,Hammersmith and Fulham,African language: Tigrinya,456
E09000013,Hammersmith and Fulham,African language: Somali,1327
E09000013,Hammersmith and Fulham,African language: Krio,8
E09000013,Hammersmith and Fulham,African language: Akan,49
E09000013,Hammersmith and Fulham,African language: Yoruba,39
E09000013,Hammersmith and Fulham,African language: Igbo,29
E09000013,Hammersmith and Fulham,African language: Swahili or Kiswahili,31
E09000013,Hammersmith and Fulham,African language: Luganda,12
E09000013,Hammersmith and Fulham,African language: Lingala,26
E09000013,Hammersmith and Fulham,African language: Shona,5
E09000013,Hammersmith and Fulham,African language: Afrikaans,26
E09000013,Hammersmith and Fulham,African language: Any other Nigerian language,6
E09000013,Hammersmith and Fulham,African language: Any other West African language,36
E09000013,Hammersmith and Fulham,African language: Any other African language,81
E09000013,Hammersmith and Fulham,Sign language: British Sign Language,51
E09000013,Hammersmith and Fulham,Sign language: Any other sign language,7
E09000013,Hammersmith and Fulham,Sign language: Any sign communication system,9
E09000013,Hammersmith and Fulham,Other language,37
E09000014,Haringey,English (English or Welsh in Wales),185666
E09000014,Haringey,Welsh or Cymraeg (in England only),44
E09000014,Haringey,Other UK language: Gaelic (Irish),10
E09000014,Haringey,Other UK language: Gaelic (Scottish),1
E09000014,Haringey,Other UK language: Manx Gaelic,1
E09000014,Haringey,Other UK language: Gaelic (Not otherwise specified),6
E09000014,Haringey,Other UK language: Cornish,1
E09000014,Haringey,Other UK language: Scots,0
E09000014,Haringey,Other UK language: Ulster Scots,0
E09000014,Haringey,Other UK language: Romany English,29
E09000014,Haringey,Other UK language: Irish Traveller Cant,0
E09000014,Haringey,French,1927
E09000014,Haringey,Portuguese,4204
E09000014,Haringey,Spanish,8011
E09000014,Haringey,Other European language (EU): Italian,3886
E09000014,Haringey,Other European language (EU): German,638
E09000014,Haringey,Other European language (EU): Polish,5921
E09000014,Haringey,Other European language (EU): Slovak,211
E09000014,Haringey,Other European language (EU): Czech,184
E09000014,Haringey,Other European language (EU): Romanian,5369
E09000014,Haringey,Other European language (EU): Lithuanian,552
E09000014,Haringey,Other European language (EU): Latvian,111
E09000014,Haringey,Other European language (EU): Hungarian,1669
E09000014,Haringey,Other European language (EU): Bulgarian,4000
E09000014,Haringey,Other European language (EU): Greek,3098
E09000014,Haringey,Other European language (EU): Dutch,212
E09000014,Haringey,Other European language (EU): Swedish,238
E09000014,Haringey,Other European language (EU): Danish,81
E09000014,Haringey,Other European language (EU): Finnish,82
E09000014,Haringey,Other European language (EU): Estonian,20
E09000014,Haringey,Other European language (EU): Slovenian,22
E09000014,Haringey,Other European language (EU): Maltese,5
E09000014,Haringey,Other European language (EU): Any other European language (EU),105
E09000014,Haringey,Other European language (non EU): Albanian,1983
E09000014,Haringey,Other European language (non EU): Ukrainian,230
E09000014,Haringey,Other European language (non EU): Any other Eastern European language (non EU),2
E09000014,Haringey,Other European language (non EU): Northern European language (non EU),126
E09000014,Haringey,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",203
E09000014,Haringey,Other European language (non-national): Any Romani language,0
E09000014,Haringey,Other European language (non-national): Yiddish,797
E09000014,Haringey,Russian,809
E09000014,Haringey,Turkish,9581
E09000014,Haringey,Arabic,1457
E09000014,Haringey,West or Central Asian language: Hebrew,249
E09000014,Haringey,West or Central Asian language: Kurdish,1286
E09000014,Haringey,West or Central Asian language: Persian or Farsi,611
E09000014,Haringey,West or Central Asian language: Pashto,182
E09000014,Haringey,West or Central Asian language: Any other West or Central Asian language,215
E09000014,Haringey,South Asian language: Urdu,467
E09000014,Haringey,South Asian language: Hindi,131
E09000014,Haringey,South Asian language: Panjabi,239
E09000014,Haringey,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),6
E09000014,Haringey,South Asian language: Bengali (with Sylheti and Chatgaya),1441
E09000014,Haringey,South Asian language: Gujarati,656
E09000014,Haringey,South Asian language: Marathi,12
E09000014,Haringey,South Asian language: Telugu,4
E09000014,Haringey,South Asian language: Tamil,186
E09000014,Haringey,South Asian language: Malayalam,71
E09000014,Haringey,South Asian language: Sinhala,49
E09000014,Haringey,South Asian language: Nepalese,120
E09000014,Haringey,South Asian language: Any other South Asian language,76
E09000014,Haringey,East Asian language: Mandarin Chinese,384
E09000014,Haringey,East Asian language: Cantonese Chinese,408
E09000014,Haringey,East Asian language: All other Chinese,869
E09000014,Haringey,East Asian language: Japanese,267
E09000014,Haringey,East Asian language: Korean,68
E09000014,Haringey,East Asian language: Vietnamese,395
E09000014,Haringey,East Asian language: Thai,98
E09000014,Haringey,East Asian language: Malay,33
E09000014,Haringey,East Asian language: Tagalog or Filipino,439
E09000014,Haringey,East Asian language: Any other East Asian language,71
E09000014,Haringey,Oceanic or Australian language,0
E09000014,Haringey,North or South American language,4
E09000014,Haringey,Caribbean Creole: English-based Caribbean Creole,1
E09000014,Haringey,Caribbean Creole: Any other Caribbean Creole,32
E09000014,Haringey,African language: Amharic,394
E09000014,Haringey,African language: Tigrinya,457
E09000014,Haringey,African language: Somali,1712
E09000014,Haringey,African language: Krio,11
E09000014,Haringey,African language: Akan,592
E09000014,Haringey,African language: Yoruba,98
E09000014,Haringey,African language: Igbo,177
E09000014,Haringey,African language: Swahili or Kiswahili,112
E09000014,Haringey,African language: Luganda,87
E09000014,Haringey,African language: Lingala,290
E09000014,Haringey,African language: Shona,15
E09000014,Haringey,African language: Afrikaans,23
E09000014,Haringey,African language: Any other Nigerian language,55
E09000014,Haringey,African language: Any other West African language,105
E09000014,Haringey,African language: Any other African language,186
E09000014,Haringey,Sign language: British Sign Language,136
