lad22cd,lad22nm,category,count_21
E09000020,Kensington and Chelsea,Christian,69335
E09000020,Kensington and Chelsea,Buddhist,1606
E09000020,Kensington and Chelsea,Hindu,1584
E09000020,Kensington and Chelsea,Jewish,2681
E09000020,Kensington and Chelsea,Muslim,16865
E09000020,Kensington and Chelsea,Sikh,319
E09000020,Kensington and Chelsea,Other religion,1064
E09000020,Kensington and Chelsea,Not answered,14311
E09000021,Kingston upon Thames,No religion,57641
E09000021,Kingston upon Thames,Christian,71670
E09000021,Kingston upon Thames,Buddhist,1726
E09000021,Kingston upon Thames,Hindu,8456
E09000021,Kingston upon Thames,Jewish,693
E09000021,Kingston upon Thames,Muslim,13366
E09000021,Kingston upon Thames,Sikh,1428
E09000021,Kingston upon Thames,Other religion,1119
E09000021,Kingston upon Thames,Not answered,11966
E09000022,Lambeth,No religion,119123
E09000022,Lambeth,Christian,138714
E09000022,Lambeth,Buddhist,2437
E09000022,Lambeth,Hindu,3179
E09000022,Lambeth,Jewish,1344
E09000022,Lambeth,Muslim,25871
E09000022,Lambeth,Sikh,527
E09000022,Lambeth,Other religion,2351
E09000022,Lambeth,Not answered,24110
E09000023,Lewisham,No religion,110379
E09000023,Lewisham,Christian,131706
E09000023,Lewisham,Buddhist,3270
E09000023,Lewisham,Hindu,6459
E09000023,Lewisham,Jewish,826
E09000023,Lewisham,Muslim,22264
E09000023,Lewisham,Sikh,720
E09000023,Lewisham,Other religion,2269
E09000023,Lewisham,Not answered,22660
E09000024,Merton,No religion,60224
E09000024,Merton,Christian,101320
E09000024,Merton,Buddhist,1899
E09000024,Merton,Hindu,12610
E09000024,Merton,Jewish,754
E09000024,Merton,Muslim,21673
E09000024,Merton,Sikh,614
E09000024,Merton,Other religion,1205
E09000024,Merton,Not answered,14888
E09000025,Newham,No religion,50795
E09000025,Newham,Christian,123746
E09000025,Newham,Buddhist,2160
E09000025,Newham,Hindu,21405
E09000025,Newham,Jewish,448
E09000025,Newham,Muslim,122146
E09000025,Newham,Sikh,5638
E09000025,Newham,Other religion,1765
E09000025,Newham,Not answered,22933
E09000026,Redbridge,No religion,38999
E09000026,Redbridge,Christian,94473
E09000026,Redbridge,Buddhist,1611
E09000026,Redbridge,Hindu,34372
E09000026,Redbridge,Jewish,6412
E09000026,Redbridge,Muslim,97068
E09000026,Redbridge,Sikh,17622
E09000026,Redbridge,Other religion,2028
E09000026,Redbridge,Not answered,17675
E09000027,Richmond upon Thames,No religion,74076
E09000027,Richmond upon Thames,Christian,88556
E09000027,Richmond upon Thames,Buddhist,1593
E09000027,Richmond upon Thames,Hindu,4184
E09000027,Richmond upon Thames,Jewish,1262
E09000027,Richmond upon Thames,Muslim,8492
E09000027,Richmond upon Thames,Sikh,1987
E09000027,Richmond upon Thames,Other religion,1273
E09000027,Richmond upon Thames,Not answered,13855
E09000028,Southwark,No religion,111935
E09000028,Southwark,Christian,133298
E09000028,Southwark,Buddhist,2965
E09000028,Southwark,Hindu,3444
E09000028,Southwark,Jewish,1243
E09000028,Southwark,Muslim,29633
E09000028,Southwark,Sikh,632
E09000028,Southwark,Other religion,2149
E09000028,Southwark,Not answered,22338
E09000029,Sutton,No religion,67769
E09000029,Sutton,Christian,95960
E09000029,Sutton,Buddhist,1822
E09000029,Sutton,Hindu,14666
E09000029,Sutton,Jewish,407
E09000029,Sutton,Muslim,14736
E09000029,Sutton,Sikh,447
E09000029,Sutton,Other religion,1244
E09000029,Sutton,Not answered,12589
E09000030,Tower Hamlets,No religion,82635
E09000030,Tower Hamlets,Christian,69223
E09000030,Tower Hamlets,Buddhist,2961
E09000030,Tower Hamlets,Hindu,6298
E09000030,Tower Hamlets,Jewish,1341
E09000030,Tower Hamlets,Muslim,123912
E09000030,Tower Hamlets,Sikh,966
E09000030,Tower Hamlets,Other religion,1652
E09000030,Tower Hamlets,Not answered,21318
E09000031,Waltham Forest,No religion,77739
E09000031,Waltham Forest,Christian,108630
E09000031,Waltham Forest,Buddhist,1834
E09000031,Waltham Forest,Hindu,5155
E09000031,Waltham Forest,Jewish,1268
E09000031,Waltham Forest,Muslim,60157
E09000031,Waltham Forest,Sikh,1285
E09000031,Waltham Forest,Other religion,2810
E09000031,Waltham Forest,Not answered,19548
E09000032,Wandsworth,No religion,118543
E09000032,Wandsworth,Christian,139656
E09000032,Wandsworth,Buddhist,2275
E09000032,Wandsworth,Hindu,6419
E09000032,Wandsworth,Jewish,1756
E09000032,Wandsworth,Muslim,32519
E09000032,Wandsworth,Sikh,967
E09000032,Wandsworth,Other religion,1871
E09000032,Wandsworth,Not answered,23500
E09000033,Westminster,No religion,52936
E09000033,Westminster,Christian,76245
E09000033,Westminster,Buddhist,2603
E09000033,Westminster,Hindu,4457
E09000033,Westminster,Jewish,5628
E09000033,Westminster,Muslim,40873
E09000033,Westminster,Sikh,573
E09000033,Westminster,Other religion,1741
E09000033,Westminster,Not answered,19179
