lad22cd,lad22nm,category,count_21
E09000005,Brent,Other ethnic group: Arab,17924
E09000005,Brent,Other ethnic group: Any other ethnic group,15937
E09000006,Bromley,"Asian, Asian British or Asian Welsh: Bangladeshi",1748
E09000006,Bromley,"Asian, Asian British or Asian Welsh: Chinese",5075
E09000006,Bromley,"Asian, Asian British or Asian Welsh: Indian",12326
E09000006,Bromley,"Asian, Asian British or Asian Welsh: Pakistani",1784
E09000006,Bromley,"Asian, Asian British or Asian Welsh: Other Asian",6374
E09000006,Bromley,"Black, Black British, Black Welsh, Caribbean or African: African",13193
E09000006,Bromley,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8169
E09000006,Bromley,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3787
E09000006,Bromley,Mixed or Multiple ethnic groups: White and Asian,4747
E09000006,Bromley,Mixed or Multiple ethnic groups: White and Black African,2431
E09000006,Bromley,Mixed or Multiple ethnic groups: White and Black Caribbean,5489
E09000006,Bromley,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5073
E09000006,Bromley,"White: English, Welsh, Scottish, Northern Irish or British",219493
E09000006,Bromley,White: Irish,4954
E09000006,Bromley,White: Gypsy or Irish Traveller,578
E09000006,Bromley,White: Roma,551
E09000006,Bromley,White: Other White,26719
E09000006,Bromley,Other ethnic group: Arab,1203
E09000006,Bromley,Other ethnic group: Any other ethnic group,6297
E09000007,Camden,"Asian, Asian British or Asian Welsh: Bangladeshi",14356
E09000007,Camden,"Asian, Asian British or Asian Welsh: Chinese",6728
E09000007,Camden,"Asian, Asian British or Asian Welsh: Indian",6952
E09000007,Camden,"Asian, Asian British or Asian Welsh: Pakistani",1610
E09000007,Camden,"Asian, Asian British or Asian Welsh: Other Asian",8396
E09000007,Camden,"Black, Black British, Black Welsh, Caribbean or African: African",14191
E09000007,Camden,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2703
E09000007,Camden,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1998
E09000007,Camden,Mixed or Multiple ethnic groups: White and Asian,4243
E09000007,Camden,Mixed or Multiple ethnic groups: White and Black African,2059
E09000007,Camden,Mixed or Multiple ethnic groups: White and Black Caribbean,2558
E09000007,Camden,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5078
E09000007,Camden,"White: English, Welsh, Scottish, Northern Irish or British",74348
E09000007,Camden,White: Irish,5325
E09000007,Camden,White: Gypsy or Irish Traveller,128
E09000007,Camden,White: Roma,978
E09000007,Camden,White: Other White,44285
E09000007,Camden,Other ethnic group: Arab,4417
E09000007,Camden,Other ethnic group: Any other ethnic group,9783
E09000008,Croydon,"Asian, Asian British or Asian Welsh: Bangladeshi",3549
E09000008,Croydon,"Asian, Asian British or Asian Welsh: Chinese",3950
E09000008,Croydon,"Asian, Asian British or Asian Welsh: Indian",29563
E09000008,Croydon,"Asian, Asian British or Asian Welsh: Pakistani",15345
E09000008,Croydon,"Asian, Asian British or Asian Welsh: Other Asian",16080
E09000008,Croydon,"Black, Black British, Black Welsh, Caribbean or African: African",40219
E09000008,Croydon,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",36108
E09000008,Croydon,"Black, Black British, Black Welsh, Caribbean or African: Other Black",12114
E09000008,Croydon,Mixed or Multiple ethnic groups: White and Asian,5740
