gss_code_ward,ward_name,category,count_21
E05013670,South Hampstead,Bicycle,188
E05013670,South Hampstead,On foot,392
E05013670,South Hampstead,Other method of travel to work,55
E05013670,South Hampstead,Not in employment or aged 15 years and under,5286
E05013666,King's Cross,Work mainly at or from home,2210
E05013666,King's Cross,"Underground, metro, light rail, tram",426
E05013666,King's Cross,Train,155
E05013666,King's Cross,"Bus, minibus or coach",337
E05013666,King's Cross,Taxi,39
E05013666,King's Cross,"Motorcycle, scooter or moped",34
E05013666,King's Cross,Driving a car or van,295
E05013666,King's Cross,Passenger in a car or van,20
E05013666,King's Cross,Bicycle,204
E05013666,King's Cross,On foot,652
E05013666,King's Cross,Other method of travel to work,57
E05013666,King's Cross,Not in employment or aged 15 years and under,7019
E05013668,Regent's Park,Work mainly at or from home,2210
E05013668,Regent's Park,"Underground, metro, light rail, tram",559
E05013668,Regent's Park,Train,157
E05013668,Regent's Park,"Bus, minibus or coach",512
E05013668,Regent's Park,Taxi,38
E05013668,Regent's Park,"Motorcycle, scooter or moped",50
E05013668,Regent's Park,Driving a car or van,411
E05013668,Regent's Park,Passenger in a car or van,26
E05013668,Regent's Park,Bicycle,211
E05013668,Regent's Park,On foot,794
E05013668,Regent's Park,Other method of travel to work,77
E05013668,Regent's Park,Not in employment or aged 15 years and under,6884
E05011463,Addiscombe West,Work mainly at or from home,3511
E05011463,Addiscombe West,"Underground, metro, light rail, tram",451
E05011463,Addiscombe West,Train,976
E05011463,Addiscombe West,"Bus, minibus or coach",780
E05011463,Addiscombe West,Taxi,36
E05011463,Addiscombe West,"Motorcycle, scooter or moped",51
E05011463,Addiscombe West,Driving a car or van,1614
E05011463,Addiscombe West,Passenger in a car or van,135
E05011463,Addiscombe West,Bicycle,110
E05011463,Addiscombe West,On foot,478
E05011463,Addiscombe West,Other method of travel to work,99
E05011463,Addiscombe West,Not in employment or aged 15 years and under,7415
E05011462,Addiscombe East,Work mainly at or from home,2589
E05011462,Addiscombe East,"Underground, metro, light rail, tram",374
E05011462,Addiscombe East,Train,542
E05011462,Addiscombe East,"Bus, minibus or coach",495
E05011462,Addiscombe East,Taxi,15
E05011462,Addiscombe East,"Motorcycle, scooter or moped",44
E05011462,Addiscombe East,Driving a car or van,1490
E05011462,Addiscombe East,Passenger in a car or van,93
E05011462,Addiscombe East,Bicycle,63
E05011462,Addiscombe East,On foot,300
E05011462,Addiscombe East,Other method of travel to work,68
E05011462,Addiscombe East,Not in employment or aged 15 years and under,5719
E05011489,Woodside,Work mainly at or from home,3226
E05011489,Woodside,"Underground, metro, light rail, tram",531
E05011489,Woodside,Train,977
E05011489,Woodside,"Bus, minibus or coach",912
E05011489,Woodside,Taxi,52
E05011489,Woodside,"Motorcycle, scooter or moped",63
E05011489,Woodside,Driving a car or van,2104
E05011489,Woodside,Passenger in a car or van,128
E05011489,Woodside,Bicycle,126
E05011489,Woodside,On foot,342
E05011489,Woodside,Other method of travel to work,108
E05011489,Woodside,Not in employment or aged 15 years and under,8466
E05011482,Shirley North,Work mainly at or from home,2595
E05011482,Shirley North,"Underground, metro, light rail, tram",254
E05011482,Shirley North,Train,519
E05011482,Shirley North,"Bus, minibus or coach",516
E05011482,Shirley North,Taxi,29
E05011482,Shirley North,"Motorcycle, scooter or moped",48
E05011482,Shirley North,Driving a car or van,2652
E05011482,Shirley North,Passenger in a car or van,199
E05011482,Shirley North,Bicycle,64
E05011482,Shirley North,On foot,296
E05011482,Shirley North,Other method of travel to work,67
E05011482,Shirley North,Not in employment or aged 15 years and under,8091
E05011464,Bensham Manor,Work mainly at or from home,2146
E05011464,Bensham Manor,"Underground, metro, light rail, tram",399
E05011464,Bensham Manor,Train,816
E05011464,Bensham Manor,"Bus, minibus or coach",1280
E05011464,Bensham Manor,Taxi,54
E05011464,Bensham Manor,"Motorcycle, scooter or moped",138
E05011464,Bensham Manor,Driving a car or van,2131
E05011464,Bensham Manor,Passenger in a car or van,135
E05011464,Bensham Manor,Bicycle,146
E05011464,Bensham Manor,On foot,560
E05011464,Bensham Manor,Other method of travel to work,158
E05011464,Bensham Manor,Not in employment or aged 15 years and under,8988
E05011465,Broad Green,Work mainly at or from home,2079
E05011465,Broad Green,"Underground, metro, light rail, tram",647
E05011465,Broad Green,Train,724
E05011465,Broad Green,"Bus, minibus or coach",1544
E05011465,Broad Green,Taxi,56
E05011465,Broad Green,"Motorcycle, scooter or moped",70
E05011465,Broad Green,Driving a car or van,2370
E05011465,Broad Green,Passenger in a car or van,185
E05011465,Broad Green,Bicycle,130
E05011465,Broad Green,On foot,1049
E05011465,Broad Green,Other method of travel to work,168
E05011465,Broad Green,Not in employment or aged 15 years and under,11066
E05011468,Fairfield,Work mainly at or from home,4075
E05011468,Fairfield,"Underground, metro, light rail, tram",523
E05011468,Fairfield,Train,1262
E05011468,Fairfield,"Bus, minibus or coach",952
E05011468,Fairfield,Taxi,23
E05011468,Fairfield,"Motorcycle, scooter or moped",65
E05011468,Fairfield,Driving a car or van,1157
E05011468,Fairfield,Passenger in a car or van,93
E05011468,Fairfield,Bicycle,116
E05011468,Fairfield,On foot,727
E05011468,Fairfield,Other method of travel to work,124
E05011468,Fairfield,Not in employment or aged 15 years and under,6631
E05011487,Waddon,Work mainly at or from home,3012
E05011487,Waddon,"Underground, metro, light rail, tram",547
E05011487,Waddon,Train,844
E05011487,Waddon,"Bus, minibus or coach",929
E05011487,Waddon,Taxi,52
E05011487,Waddon,"Motorcycle, scooter or moped",68
E05011487,Waddon,Driving a car or van,2384
E05011487,Waddon,Passenger in a car or van,152
E05011487,Waddon,Bicycle,140
E05011487,Waddon,On foot,706
E05011487,Waddon,Other method of travel to work,124
E05011487,Waddon,Not in employment or aged 15 years and under,9547
E05011466,Coulsdon Town,Work mainly at or from home,3678
E05011474,Old Coulsdon,Work mainly at or from home,1819
E05011466,Coulsdon Town,"Underground, metro, light rail, tram",75
E05011474,Old Coulsdon,"Underground, metro, light rail, tram",43
E05011466,Coulsdon Town,Train,600
E05011474,Old Coulsdon,Train,280
E05011466,Coulsdon Town,"Bus, minibus or coach",285
E05011474,Old Coulsdon,"Bus, minibus or coach",202
E05011466,Coulsdon Town,Taxi,34
E05011474,Old Coulsdon,Taxi,10
E05011466,Coulsdon Town,"Motorcycle, scooter or moped",27
E05011474,Old Coulsdon,"Motorcycle, scooter or moped",27
E05011466,Coulsdon Town,Driving a car or van,2492
E05011474,Old Coulsdon,Driving a car or van,1769
E05011466,Coulsdon Town,Passenger in a car or van,134
E05011474,Old Coulsdon,Passenger in a car or van,94
E05011466,Coulsdon Town,Bicycle,44
E05011474,Old Coulsdon,Bicycle,28
E05011466,Coulsdon Town,On foot,288
E05011474,Old Coulsdon,On foot,175
E05011466,Coulsdon Town,Other method of travel to work,67
E05011474,Old Coulsdon,Other method of travel to work,41
E05011466,Coulsdon Town,Not in employment or aged 15 years and under,7527
E05011474,Old Coulsdon,Not in employment or aged 15 years and under,5264
E05011476,Purley & Woodcote,Work mainly at or from home,3988
E05011476,Purley & Woodcote,"Underground, metro, light rail, tram",101
E05011476,Purley & Woodcote,Train,703
E05011476,Purley & Woodcote,"Bus, minibus or coach",434
E05011476,Purley & Woodcote,Taxi,25
E05011476,Purley & Woodcote,"Motorcycle, scooter or moped",30
E05011476,Purley & Woodcote,Driving a car or van,2154
E05011476,Purley & Woodcote,Passenger in a car or van,150
E05011476,Purley & Woodcote,Bicycle,51
E05011476,Purley & Woodcote,On foot,232
E05011476,Purley & Woodcote,Other method of travel to work,74
E05011476,Purley & Woodcote,Not in employment or aged 15 years and under,8591
E05011477,Purley Oaks & Riddlesdown,Work mainly at or from home,2536
E05011484,South Croydon,Work mainly at or from home,4080
E05011477,Purley Oaks & Riddlesdown,"Underground, metro, light rail, tram",98
E05011484,South Croydon,"Underground, metro, light rail, tram",268
E05011477,Purley Oaks & Riddlesdown,Train,460
E05011484,South Croydon,Train,939
E05011477,Purley Oaks & Riddlesdown,"Bus, minibus or coach",322
E05011484,South Croydon,"Bus, minibus or coach",963
E05011477,Purley Oaks & Riddlesdown,Taxi,18
E05011484,South Croydon,Taxi,32
E05011477,Purley Oaks & Riddlesdown,"Motorcycle, scooter or moped",24
E05011484,South Croydon,"Motorcycle, scooter or moped",49
E05011477,Purley Oaks & Riddlesdown,Driving a car or van,1518
E05011484,South Croydon,Driving a car or van,2067
E05011477,Purley Oaks & Riddlesdown,Passenger in a car or van,112
E05011484,South Croydon,Passenger in a car or van,144
E05011477,Purley Oaks & Riddlesdown,Bicycle,30
E05011484,South Croydon,Bicycle,103
E05011477,Purley Oaks & Riddlesdown,On foot,210
E05011484,South Croydon,On foot,533
E05011477,Purley Oaks & Riddlesdown,Other method of travel to work,39
E05011484,South Croydon,Other method of travel to work,83
E05011477,Purley Oaks & Riddlesdown,Not in employment or aged 15 years and under,5155
E05011484,South Croydon,Not in employment or aged 15 years and under,7936
E05011478,Sanderstead,Work mainly at or from home,3530
E05011478,Sanderstead,"Underground, metro, light rail, tram",84
E05011478,Sanderstead,Train,450
E05011478,Sanderstead,"Bus, minibus or coach",282
E05011478,Sanderstead,Taxi,24
E05011478,Sanderstead,"Motorcycle, scooter or moped",29
E05011478,Sanderstead,Driving a car or van,2393
E05011478,Sanderstead,Passenger in a car or van,136
E05011478,Sanderstead,Bicycle,44
E05011478,Sanderstead,On foot,183
E05011478,Sanderstead,Other method of travel to work,80
E05011478,Sanderstead,Not in employment or aged 15 years and under,8262
E05011475,Park Hill & Whitgift,Work mainly at or from home,1438
E05011475,Park Hill & Whitgift,"Underground, metro, light rail, tram",128
E05011475,Park Hill & Whitgift,Train,276
E05011475,Park Hill & Whitgift,"Bus, minibus or coach",178
E05011475,Park Hill & Whitgift,Taxi,3
E05011475,Park Hill & Whitgift,"Motorcycle, scooter or moped",17
E05011475,Park Hill & Whitgift,Driving a car or van,540
E05011475,Park Hill & Whitgift,Passenger in a car or van,38
E05011475,Park Hill & Whitgift,Bicycle,32
E05011475,Park Hill & Whitgift,On foot,129
E05011475,Park Hill & Whitgift,Other method of travel to work,31
E05011475,Park Hill & Whitgift,Not in employment or aged 15 years and under,2964
E05011483,Shirly South,Work mainly at or from home,1768
E05011483,Shirly South,"Underground, metro, light rail, tram",91
E05011483,Shirly South,Train,328
E05011483,Shirly South,"Bus, minibus or coach",493
E05011483,Shirly South,Taxi,15
E05011483,Shirly South,"Motorcycle, scooter or moped",38
E05011483,Shirly South,Driving a car or van,1692
E05011483,Shirly South,Passenger in a car or van,83
E05011483,Shirly South,Bicycle,40
E05011483,Shirly South,On foot,154
E05011483,Shirly South,Other method of travel to work,54
E05011483,Shirly South,Not in employment or aged 15 years and under,6019
E05011470,New Addington North,Work mainly at or from home,663
E05011470,New Addington North,"Underground, metro, light rail, tram",339
E05011470,New Addington North,Train,276
E05011470,New Addington North,"Bus, minibus or coach",819
E05011470,New Addington North,Taxi,25
E05011470,New Addington North,"Motorcycle, scooter or moped",33
E05011470,New Addington North,Driving a car or van,1787
E05011470,New Addington North,Passenger in a car or van,143
E05011470,New Addington North,Bicycle,10
E05011470,New Addington North,On foot,162
E05011470,New Addington North,Other method of travel to work,64
E05011470,New Addington North,Not in employment or aged 15 years and under,6819
E05011471,New Addington South,Work mainly at or from home,1071
E05011471,New Addington South,"Underground, metro, light rail, tram",357
E05011471,New Addington South,Train,231
E05011471,New Addington South,"Bus, minibus or coach",523
E05011471,New Addington South,Taxi,14
E05011471,New Addington South,"Motorcycle, scooter or moped",34
E05011471,New Addington South,Driving a car or van,2124
E05011471,New Addington South,Passenger in a car or van,180
E05011471,New Addington South,Bicycle,20
E05011471,New Addington South,On foot,231
E05011471,New Addington South,Other method of travel to work,74
E05011471,New Addington South,Not in employment or aged 15 years and under,6354
E05011480,Selsdon & Addington Village,Work mainly at or from home,1848
E05011480,Selsdon & Addington Village,"Underground, metro, light rail, tram",128
E05011480,Selsdon & Addington Village,Train,272
E05011480,Selsdon & Addington Village,"Bus, minibus or coach",361
E05011480,Selsdon & Addington Village,Taxi,20
E05011480,Selsdon & Addington Village,"Motorcycle, scooter or moped",21
E05011480,Selsdon & Addington Village,Driving a car or van,1812
E05011480,Selsdon & Addington Village,Passenger in a car or van,115
E05011480,Selsdon & Addington Village,Bicycle,33
E05011480,Selsdon & Addington Village,On foot,177
E05011480,Selsdon & Addington Village,Other method of travel to work,72
E05011480,Selsdon & Addington Village,Not in employment or aged 15 years and under,5459
E05011481,Selsdon Vale & Forestdale,Work mainly at or from home,1668
E05011481,Selsdon Vale & Forestdale,"Underground, metro, light rail, tram",82
E05011481,Selsdon Vale & Forestdale,Train,281
E05011481,Selsdon Vale & Forestdale,"Bus, minibus or coach",361
E05011481,Selsdon Vale & Forestdale,Taxi,19
E05011481,Selsdon Vale & Forestdale,"Motorcycle, scooter or moped",32
E05011481,Selsdon Vale & Forestdale,Driving a car or van,2033
E05011481,Selsdon Vale & Forestdale,Passenger in a car or van,111
E05011481,Selsdon Vale & Forestdale,Bicycle,33
E05011481,Selsdon Vale & Forestdale,On foot,140
E05011481,Selsdon Vale & Forestdale,Other method of travel to work,59
E05011481,Selsdon Vale & Forestdale,Not in employment or aged 15 years and under,4888
E05011469,Kenley,Work mainly at or from home,2529
E05011469,Kenley,"Underground, metro, light rail, tram",63
E05011469,Kenley,Train,388
E05011469,Kenley,"Bus, minibus or coach",187
E05011469,Kenley,Taxi,14
E05011469,Kenley,"Motorcycle, scooter or moped",28
E05011469,Kenley,Driving a car or van,1693
E05011469,Kenley,Passenger in a car or van,95
E05011469,Kenley,Bicycle,27
E05011469,Kenley,On foot,113
E05011469,Kenley,Other method of travel to work,52
E05011469,Kenley,Not in employment or aged 15 years and under,5221
E05011473,Norbury Park,Work mainly at or from home,1732
E05011473,Norbury Park,"Underground, metro, light rail, tram",238
E05011473,Norbury Park,Train,369
E05011473,Norbury Park,"Bus, minibus or coach",528
E05011473,Norbury Park,Taxi,34
E05011473,Norbury Park,"Motorcycle, scooter or moped",63
E05011473,Norbury Park,Driving a car or van,1443
E05011473,Norbury Park,Passenger in a car or van,105
E05011473,Norbury Park,Bicycle,90
E05011473,Norbury Park,On foot,175
E05011473,Norbury Park,Other method of travel to work,73
E05011473,Norbury Park,Not in employment or aged 15 years and under,5707
E05011472,Norbury & Pollards Hill,Work mainly at or from home,1968
E05011472,Norbury & Pollards Hill,"Underground, metro, light rail, tram",385
E05011472,Norbury & Pollards Hill,Train,730
E05011472,Norbury & Pollards Hill,"Bus, minibus or coach",794
E05011472,Norbury & Pollards Hill,Taxi,28
E05011472,Norbury & Pollards Hill,"Motorcycle, scooter or moped",101
E05011472,Norbury & Pollards Hill,Driving a car or van,1515
E05011472,Norbury & Pollards Hill,Passenger in a car or van,122
E05011472,Norbury & Pollards Hill,Bicycle,133
E05011472,Norbury & Pollards Hill,On foot,278
E05011472,Norbury & Pollards Hill,Other method of travel to work,107
E05011472,Norbury & Pollards Hill,Not in employment or aged 15 years and under,6320
E05011479,Selhurst,Work mainly at or from home,1651
E05011479,Selhurst,"Underground, metro, light rail, tram",319
E05011479,Selhurst,Train,657
E05011479,Selhurst,"Bus, minibus or coach",926
E05011479,Selhurst,Taxi,43
E05011479,Selhurst,"Motorcycle, scooter or moped",57
E05011479,Selhurst,Driving a car or van,1403
E05011479,Selhurst,Passenger in a car or van,98
E05011479,Selhurst,Bicycle,91
E05011479,Selhurst,On foot,492
E05011479,Selhurst,Other method of travel to work,81
E05011479,Selhurst,Not in employment or aged 15 years and under,7129
E05011485,South Norwood,Work mainly at or from home,3037
E05011485,South Norwood,"Underground, metro, light rail, tram",408
E05011485,South Norwood,Train,1076
E05011485,South Norwood,"Bus, minibus or coach",1069
E05011485,South Norwood,Taxi,51
E05011485,South Norwood,"Motorcycle, scooter or moped",59
E05011485,South Norwood,Driving a car or van,1754
E05011485,South Norwood,Passenger in a car or van,118
E05011485,South Norwood,Bicycle,175
E05011485,South Norwood,On foot,357
E05011485,South Norwood,Other method of travel to work,124
E05011485,South Norwood,Not in employment or aged 15 years and under,8300
E05011467,Crystal Palace & Upper Norwood,Work mainly at or from home,4113
E05011467,Crystal Palace & Upper Norwood,"Underground, metro, light rail, tram",367
E05011467,Crystal Palace & Upper Norwood,Train,662
E05011467,Crystal Palace & Upper Norwood,"Bus, minibus or coach",876
E05011467,Crystal Palace & Upper Norwood,Taxi,35
E05011467,Crystal Palace & Upper Norwood,"Motorcycle, scooter or moped",85
E05011467,Crystal Palace & Upper Norwood,Driving a car or van,1775
E05011467,Crystal Palace & Upper Norwood,Passenger in a car or van,96
E05011467,Crystal Palace & Upper Norwood,Bicycle,243
E05011467,Crystal Palace & Upper Norwood,On foot,340
E05011467,Crystal Palace & Upper Norwood,Other method of travel to work,106
E05011467,Crystal Palace & Upper Norwood,Not in employment or aged 15 years and under,7590
E05011486,Thornton Heath,Work mainly at or from home,2666
E05011486,Thornton Heath,"Underground, metro, light rail, tram",461
E05011486,Thornton Heath,Train,983
E05011486,Thornton Heath,"Bus, minibus or coach",1431
E05011486,Thornton Heath,Taxi,81
E05011486,Thornton Heath,"Motorcycle, scooter or moped",73
E05011486,Thornton Heath,Driving a car or van,2138
E05011486,Thornton Heath,Passenger in a car or van,118
E05011486,Thornton Heath,Bicycle,145
E05011486,Thornton Heath,On foot,410
E05011486,Thornton Heath,Other method of travel to work,142
E05011486,Thornton Heath,Not in employment or aged 15 years and under,9355
E05011488,West Thornton,Work mainly at or from home,1941
E05011488,West Thornton,"Underground, metro, light rail, tram",437
E05011488,West Thornton,Train,629
E05011488,West Thornton,"Bus, minibus or coach",1482
E05011488,West Thornton,Taxi,43
E05011488,West Thornton,"Motorcycle, scooter or moped",78
E05011488,West Thornton,Driving a car or van,2373
E05011488,West Thornton,Passenger in a car or van,200
E05011488,West Thornton,Bicycle,162
E05011488,West Thornton,On foot,759
E05011488,West Thornton,Other method of travel to work,147
E05011488,West Thornton,Not in employment or aged 15 years and under,10529
E05013527,North Acton,Work mainly at or from home,3398
E05013527,North Acton,"Underground, metro, light rail, tram",1516
E05013527,North Acton,Train,346
E05013527,North Acton,"Bus, minibus or coach",704
E05013527,North Acton,Taxi,45
E05013527,North Acton,"Motorcycle, scooter or moped",112
E05013527,North Acton,Driving a car or van,1336
E05013527,North Acton,Passenger in a car or van,90
E05013527,North Acton,Bicycle,361
E05013527,North Acton,On foot,569
E05013527,North Acton,Other method of travel to work,124
E05013527,North Acton,Not in employment or aged 15 years and under,9784
E05013536,South Acton,Work mainly at or from home,3956
E05013536,South Acton,"Underground, metro, light rail, tram",1278
E05013536,South Acton,Train,301
E05013536,South Acton,"Bus, minibus or coach",776
E05013536,South Acton,Taxi,45
E05013536,South Acton,"Motorcycle, scooter or moped",97
E05013536,South Acton,Driving a car or van,1225
E05013536,South Acton,Passenger in a car or van,66
E05013536,South Acton,Bicycle,355
E05013536,South Acton,On foot,619
E05013536,South Acton,Other method of travel to work,130
E05013536,South Acton,Not in employment or aged 15 years and under,8253
E05013522,East Acton,Work mainly at or from home,2951
E05013522,East Acton,"Underground, metro, light rail, tram",1239
E05013522,East Acton,Train,284
E05013522,East Acton,"Bus, minibus or coach",909
E05013522,East Acton,Taxi,44
E05013522,East Acton,"Motorcycle, scooter or moped",112
E05013522,East Acton,Driving a car or van,1318
E05013522,East Acton,Passenger in a car or van,90
E05013522,East Acton,Bicycle,390
E05013522,East Acton,On foot,597
E05013522,East Acton,Other method of travel to work,133
E05013522,East Acton,Not in employment or aged 15 years and under,7955
E05013535,Pitshanger,Work mainly at or from home,3245
E05013535,Pitshanger,"Underground, metro, light rail, tram",730
E05013535,Pitshanger,Train,217
E05013535,Pitshanger,"Bus, minibus or coach",470
E05013535,Pitshanger,Taxi,33
E05013535,Pitshanger,"Motorcycle, scooter or moped",68
E05013535,Pitshanger,Driving a car or van,1398
E05013535,Pitshanger,Passenger in a car or van,97
E05013535,Pitshanger,Bicycle,201
E05013535,Pitshanger,On foot,445
E05013535,Pitshanger,Other method of travel to work,71
E05013535,Pitshanger,Not in employment or aged 15 years and under,8202
E05013519,Dormers Wells,Work mainly at or from home,1186
E05013519,Dormers Wells,"Underground, metro, light rail, tram",324
E05013519,Dormers Wells,Train,187
E05013519,Dormers Wells,"Bus, minibus or coach",1135
E05013519,Dormers Wells,Taxi,37
E05013519,Dormers Wells,"Motorcycle, scooter or moped",39
E05013519,Dormers Wells,Driving a car or van,2184
E05013519,Dormers Wells,Passenger in a car or van,181
E05013519,Dormers Wells,Bicycle,88
E05013519,Dormers Wells,On foot,483
E05013519,Dormers Wells,Other method of travel to work,110
E05013519,Dormers Wells,Not in employment or aged 15 years and under,9218
E05013537,Southall Broadway,Work mainly at or from home,698
E05013537,Southall Broadway,"Underground, metro, light rail, tram",212
E05013537,Southall Broadway,Train,263
E05013537,Southall Broadway,"Bus, minibus or coach",1233
E05013537,Southall Broadway,Taxi,11
E05013537,Southall Broadway,"Motorcycle, scooter or moped",33
E05013537,Southall Broadway,Driving a car or van,1242
E05013537,Southall Broadway,Passenger in a car or van,114
E05013537,Southall Broadway,Bicycle,85
E05013537,Southall Broadway,On foot,580
E05013537,Southall Broadway,Other method of travel to work,58
E05013537,Southall Broadway,Not in employment or aged 15 years and under,6441
E05013520,Ealing Broadway,Work mainly at or from home,4367
E05013520,Ealing Broadway,"Underground, metro, light rail, tram",1020
E05013520,Ealing Broadway,Train,239
E05013520,Ealing Broadway,"Bus, minibus or coach",416
E05013520,Ealing Broadway,Taxi,48
E05013520,Ealing Broadway,"Motorcycle, scooter or moped",58
E05013520,Ealing Broadway,Driving a car or van,970
E05013520,Ealing Broadway,Passenger in a car or van,65
E05013520,Ealing Broadway,Bicycle,259
E05013520,Ealing Broadway,On foot,399
E05013520,Ealing Broadway,Other method of travel to work,83
E05013520,Ealing Broadway,Not in employment or aged 15 years and under,6319
E05013524,Hanger Hill,Work mainly at or from home,3862
E05013524,Hanger Hill,"Underground, metro, light rail, tram",1223
E05013524,Hanger Hill,Train,220
E05013524,Hanger Hill,"Bus, minibus or coach",417
E05013524,Hanger Hill,Taxi,38
E05013524,Hanger Hill,"Motorcycle, scooter or moped",82
E05013524,Hanger Hill,Driving a car or van,1529
E05013524,Hanger Hill,Passenger in a car or van,92
E05013524,Hanger Hill,Bicycle,203
E05013524,Hanger Hill,On foot,437
E05013524,Hanger Hill,Other method of travel to work,109
E05013524,Hanger Hill,Not in employment or aged 15 years and under,8626
E05013541,Walpole,Work mainly at or from home,4221
E05013541,Walpole,"Underground, metro, light rail, tram",955
E05013541,Walpole,Train,164
E05013541,Walpole,"Bus, minibus or coach",417
E05013541,Walpole,Taxi,24
E05013541,Walpole,"Motorcycle, scooter or moped",46
E05013541,Walpole,Driving a car or van,1164
E05013541,Walpole,Passenger in a car or van,93
E05013541,Walpole,Bicycle,295
E05013541,Walpole,On foot,471
E05013541,Walpole,Other method of travel to work,79
E05013541,Walpole,Not in employment or aged 15 years and under,6719
E05013521,Ealing Common,Work mainly at or from home,4420
E05013521,Ealing Common,"Underground, metro, light rail, tram",1177
E05013521,Ealing Common,Train,211
E05013521,Ealing Common,"Bus, minibus or coach",441
E05013521,Ealing Common,Taxi,33
E05013521,Ealing Common,"Motorcycle, scooter or moped",64
E05013521,Ealing Common,Driving a car or van,1356
E05013521,Ealing Common,Passenger in a car or van,80
E05013521,Ealing Common,Bicycle,255
E05013521,Ealing Common,On foot,449
E05013521,Ealing Common,Other method of travel to work,95
E05013521,Ealing Common,Not in employment or aged 15 years and under,7199
E05013540,Southfield,Work mainly at or from home,5500
E05013540,Southfield,"Underground, metro, light rail, tram",954
E05013540,Southfield,Train,151
E05013540,Southfield,"Bus, minibus or coach",443
E05013540,Southfield,Taxi,31
E05013540,Southfield,"Motorcycle, scooter or moped",84
E05013540,Southfield,Driving a car or van,945
E05013540,Southfield,Passenger in a car or van,58
E05013540,Southfield,Bicycle,367
E05013540,Southfield,On foot,487
E05013540,Southfield,Other method of travel to work,80
E05013540,Southfield,Not in employment or aged 15 years and under,7133
E05013525,Hanwell Broadway,Work mainly at or from home,3156
E05013525,Hanwell Broadway,"Underground, metro, light rail, tram",827
E05013525,Hanwell Broadway,Train,281
E05013525,Hanwell Broadway,"Bus, minibus or coach",676
E05013525,Hanwell Broadway,Taxi,18
E05013525,Hanwell Broadway,"Motorcycle, scooter or moped",82
E05013525,Hanwell Broadway,Driving a car or van,1437
E05013525,Hanwell Broadway,Passenger in a car or van,98
E05013525,Hanwell Broadway,Bicycle,295
E05013525,Hanwell Broadway,On foot,547
E05013525,Hanwell Broadway,Other method of travel to work,98
E05013525,Hanwell Broadway,Not in employment or aged 15 years and under,7577
E05013530,Northfield,Work mainly at or from home,4007
E05013530,Northfield,"Underground, metro, light rail, tram",908
E05013530,Northfield,Train,150
E05013530,Northfield,"Bus, minibus or coach",326
E05013530,Northfield,Taxi,24
E05013530,Northfield,"Motorcycle, scooter or moped",64
E05013530,Northfield,Driving a car or van,1214
E05013530,Northfield,Passenger in a car or van,69
E05013530,Northfield,Bicycle,303
E05013530,Northfield,On foot,380
E05013530,Northfield,Other method of travel to work,60
E05013530,Northfield,Not in employment or aged 15 years and under,6937
E05013526,Lady Margaret,Work mainly at or from home,1491
E05013526,Lady Margaret,"Underground, metro, light rail, tram",436
E05013526,Lady Margaret,Train,193
E05013526,Lady Margaret,"Bus, minibus or coach",1184
E05013526,Lady Margaret,Taxi,31
E05013526,Lady Margaret,"Motorcycle, scooter or moped",31
E05013526,Lady Margaret,Driving a car or van,2922
E05013526,Lady Margaret,Passenger in a car or van,220
E05013526,Lady Margaret,Bicycle,104
E05013526,Lady Margaret,On foot,417
E05013526,Lady Margaret,Other method of travel to work,117
E05013526,Lady Margaret,Not in employment or aged 15 years and under,8991
E05013523,Greenford Broadway,Work mainly at or from home,1789
E05013523,Greenford Broadway,"Underground, metro, light rail, tram",715
E05013523,Greenford Broadway,Train,209
E05013523,Greenford Broadway,"Bus, minibus or coach",1107
E05013523,Greenford Broadway,Taxi,37
E05013523,Greenford Broadway,"Motorcycle, scooter or moped",62
E05013523,Greenford Broadway,Driving a car or van,2836
E05013523,Greenford Broadway,Passenger in a car or van,194
E05013523,Greenford Broadway,Bicycle,154
E05013523,Greenford Broadway,On foot,404
E05013523,Greenford Broadway,Other method of travel to work,119
E05013523,Greenford Broadway,Not in employment or aged 15 years and under,9399
E05013518,Central Greenford,Work mainly at or from home,1802
E05013518,Central Greenford,"Underground, metro, light rail, tram",1109
E05013518,Central Greenford,Train,235
E05013518,Central Greenford,"Bus, minibus or coach",632
E05013518,Central Greenford,Taxi,21
E05013518,Central Greenford,"Motorcycle, scooter or moped",65
E05013518,Central Greenford,Driving a car or van,2193
E05013518,Central Greenford,Passenger in a car or van,146
E05013518,Central Greenford,Bicycle,133
E05013518,Central Greenford,On foot,431
E05013518,Central Greenford,Other method of travel to work,112
E05013518,Central Greenford,Not in employment or aged 15 years and under,7068
E05013531,Northolt Mandeville,Work mainly at or from home,1801
E05013531,Northolt Mandeville,"Underground, metro, light rail, tram",1152
E05013531,Northolt Mandeville,Train,324
E05013531,Northolt Mandeville,"Bus, minibus or coach",860
E05013531,Northolt Mandeville,Taxi,37
E05013531,Northolt Mandeville,"Motorcycle, scooter or moped",67
E05013531,Northolt Mandeville,Driving a car or van,2830
E05013531,Northolt Mandeville,Passenger in a car or van,210
E05013531,Northolt Mandeville,Bicycle,119
E05013531,Northolt Mandeville,On foot,366
E05013531,Northolt Mandeville,Other method of travel to work,133
E05013531,Northolt Mandeville,Not in employment or aged 15 years and under,9491
E05013528,North Greenford,Work mainly at or from home,2191
E05013528,North Greenford,"Underground, metro, light rail, tram",1235
E05013528,North Greenford,Train,352
E05013528,North Greenford,"Bus, minibus or coach",770
E05013528,North Greenford,Taxi,35
