gss_code_ward,ward_name,la_gss_code,la_name,category,count_21,count_11,change
E05011466,Coulsdon Town,E09000008,Croydon,Driving a car or van,2492,3221,-729
E05011466,Coulsdon Town,E09000008,Croydon,"Motorcycle, scooter or moped",27,47,-20
E05011466,Coulsdon Town,E09000008,Croydon,Not in employment or aged 15 years and under,7527,2747,4780
E05011466,Coulsdon Town,E09000008,Croydon,On foot,288,331,-43
E05011466,Coulsdon Town,E09000008,Croydon,Other method of travel to work,67,40,27
E05011466,Coulsdon Town,E09000008,Croydon,Passenger in a car or van,134,162,-28
E05011466,Coulsdon Town,E09000008,Croydon,Taxi,34,28,6
E05011466,Coulsdon Town,E09000008,Croydon,Train,600,1442,-842
E05011466,Coulsdon Town,E09000008,Croydon,"Underground, metro, light rail, tram",75,85,-10
E05011466,Coulsdon Town,E09000008,Croydon,Work mainly at or from home,3678,363,3315
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,Bicycle,243,252,-9
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,"Bus, minibus or coach",876,1496,-620
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,Driving a car or van,1775,2405,-630
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,"Motorcycle, scooter or moped",85,118,-33
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,Not in employment or aged 15 years and under,7590,3574,4016
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,On foot,340,376,-36
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,Other method of travel to work,106,44,62
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,Passenger in a car or van,96,139,-43
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,Taxi,35,36,-1
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,Train,662,2186,-1524
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,"Underground, metro, light rail, tram",367,624,-257
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,Work mainly at or from home,4113,416,3697
E05011468,Fairfield,E09000008,Croydon,Bicycle,116,50,66
E05011468,Fairfield,E09000008,Croydon,"Bus, minibus or coach",952,608,344
E05011468,Fairfield,E09000008,Croydon,Driving a car or van,1157,858,299
E05011468,Fairfield,E09000008,Croydon,"Motorcycle, scooter or moped",65,28,37
E05011468,Fairfield,E09000008,Croydon,Not in employment or aged 15 years and under,6631,2046,4585
E05011468,Fairfield,E09000008,Croydon,On foot,727,796,-69
E05011468,Fairfield,E09000008,Croydon,Other method of travel to work,124,41,83
E05011468,Fairfield,E09000008,Croydon,Passenger in a car or van,93,58,35
E05011468,Fairfield,E09000008,Croydon,Taxi,23,6,17
E05011468,Fairfield,E09000008,Croydon,Train,1262,1612,-350
E05011468,Fairfield,E09000008,Croydon,"Underground, metro, light rail, tram",523,398,125
E05011468,Fairfield,E09000008,Croydon,Work mainly at or from home,4075,194,3881
E05011469,Kenley,E09000008,Croydon,Bicycle,27,61,-34
E05011469,Kenley,E09000008,Croydon,"Bus, minibus or coach",187,309,-122
E05011469,Kenley,E09000008,Croydon,Driving a car or van,1693,2440,-747
E05011469,Kenley,E09000008,Croydon,"Motorcycle, scooter or moped",28,46,-18
E05011469,Kenley,E09000008,Croydon,Not in employment or aged 15 years and under,5221,2258,2963
E05011469,Kenley,E09000008,Croydon,On foot,113,196,-83
E05011469,Kenley,E09000008,Croydon,Other method of travel to work,52,19,33
E05011469,Kenley,E09000008,Croydon,Passenger in a car or van,95,126,-31
E05011469,Kenley,E09000008,Croydon,Taxi,14,20,-6
E05011469,Kenley,E09000008,Croydon,Train,388,1368,-980
E05011469,Kenley,E09000008,Croydon,"Underground, metro, light rail, tram",63,99,-36
E05011469,Kenley,E09000008,Croydon,Work mainly at or from home,2529,348,2181
E05011470,New Addington North,E09000008,Croydon,Bicycle,10,13,-3
E05011470,New Addington North,E09000008,Croydon,"Bus, minibus or coach",819,686,133
E05011470,New Addington North,E09000008,Croydon,Driving a car or van,1787,1544,243
E05011470,New Addington North,E09000008,Croydon,"Motorcycle, scooter or moped",33,33,0
E05011470,New Addington North,E09000008,Croydon,Not in employment or aged 15 years and under,6819,3221,3598
E05011470,New Addington North,E09000008,Croydon,On foot,162,245,-83
E05011470,New Addington North,E09000008,Croydon,Other method of travel to work,64,36,28
E05011470,New Addington North,E09000008,Croydon,Passenger in a car or van,143,177,-34
E05011470,New Addington North,E09000008,Croydon,Taxi,25,11,14
E05011470,New Addington North,E09000008,Croydon,Train,276,425,-149
E05011470,New Addington North,E09000008,Croydon,"Underground, metro, light rail, tram",339,552,-213
E05011470,New Addington North,E09000008,Croydon,Work mainly at or from home,663,56,607
E05011471,New Addington South,E09000008,Croydon,Bicycle,20,14,6
E05011471,New Addington South,E09000008,Croydon,"Bus, minibus or coach",523,458,65
E05011471,New Addington South,E09000008,Croydon,Driving a car or van,2124,2221,-97
E05011471,New Addington South,E09000008,Croydon,"Motorcycle, scooter or moped",34,45,-11
E05011471,New Addington South,E09000008,Croydon,Not in employment or aged 15 years and under,6354,3094,3260
E05011471,New Addington South,E09000008,Croydon,On foot,231,355,-124
E05011471,New Addington South,E09000008,Croydon,Other method of travel to work,74,42,32
E05011471,New Addington South,E09000008,Croydon,Passenger in a car or van,180,206,-26
E05011471,New Addington South,E09000008,Croydon,Taxi,14,6,8
E05011471,New Addington South,E09000008,Croydon,Train,231,472,-241
E05011471,New Addington South,E09000008,Croydon,"Underground, metro, light rail, tram",357,731,-374
E05011471,New Addington South,E09000008,Croydon,Work mainly at or from home,1071,106,965
E05011472,Norbury & Pollards Hill,E09000008,Croydon,Bicycle,133,95,38
E05011472,Norbury & Pollards Hill,E09000008,Croydon,"Bus, minibus or coach",794,951,-157
E05011472,Norbury & Pollards Hill,E09000008,Croydon,Driving a car or van,1515,1753,-238
E05011472,Norbury & Pollards Hill,E09000008,Croydon,"Motorcycle, scooter or moped",101,64,37
E05011472,Norbury & Pollards Hill,E09000008,Croydon,Not in employment or aged 15 years and under,6320,3084,3236
E05011472,Norbury & Pollards Hill,E09000008,Croydon,On foot,278,273,5
E05011472,Norbury & Pollards Hill,E09000008,Croydon,Other method of travel to work,107,49,58
E05011472,Norbury & Pollards Hill,E09000008,Croydon,Passenger in a car or van,122,127,-5
E05011472,Norbury & Pollards Hill,E09000008,Croydon,Taxi,28,26,2
E05011472,Norbury & Pollards Hill,E09000008,Croydon,Train,730,1621,-891
E05011472,Norbury & Pollards Hill,E09000008,Croydon,"Underground, metro, light rail, tram",385,482,-97
E05011472,Norbury & Pollards Hill,E09000008,Croydon,Work mainly at or from home,1968,215,1753
E05011473,Norbury Park,E09000008,Croydon,Bicycle,90,83,7
E05011473,Norbury Park,E09000008,Croydon,"Bus, minibus or coach",528,810,-282
E05011473,Norbury Park,E09000008,Croydon,Driving a car or van,1443,1776,-333
E05011473,Norbury Park,E09000008,Croydon,"Motorcycle, scooter or moped",63,55,8
E05011473,Norbury Park,E09000008,Croydon,Not in employment or aged 15 years and under,5707,2849,2858
E05011473,Norbury Park,E09000008,Croydon,On foot,175,205,-30
E05011473,Norbury Park,E09000008,Croydon,Other method of travel to work,73,34,39
E05011473,Norbury Park,E09000008,Croydon,Passenger in a car or van,105,124,-19
E05011473,Norbury Park,E09000008,Croydon,Taxi,34,32,2
E05011473,Norbury Park,E09000008,Croydon,Train,369,977,-608
E05011473,Norbury Park,E09000008,Croydon,"Underground, metro, light rail, tram",238,325,-87
E05011473,Norbury Park,E09000008,Croydon,Work mainly at or from home,1732,193,1539
E05011474,Old Coulsdon,E09000008,Croydon,Bicycle,28,37,-9
E05011474,Old Coulsdon,E09000008,Croydon,"Bus, minibus or coach",202,357,-155
E05011474,Old Coulsdon,E09000008,Croydon,Driving a car or van,1769,2456,-687
E05011474,Old Coulsdon,E09000008,Croydon,"Motorcycle, scooter or moped",27,41,-14
E05011474,Old Coulsdon,E09000008,Croydon,Not in employment or aged 15 years and under,5264,2324,2940
E05011474,Old Coulsdon,E09000008,Croydon,On foot,175,242,-67
E05011474,Old Coulsdon,E09000008,Croydon,Other method of travel to work,41,31,10
E05011474,Old Coulsdon,E09000008,Croydon,Passenger in a car or van,94,137,-43
E05011474,Old Coulsdon,E09000008,Croydon,Taxi,10,17,-7
E05011474,Old Coulsdon,E09000008,Croydon,Train,280,903,-623
E05011474,Old Coulsdon,E09000008,Croydon,"Underground, metro, light rail, tram",43,40,3
E05011474,Old Coulsdon,E09000008,Croydon,Work mainly at or from home,1819,246,1573
E05011475,Park Hill & Whitgift,E09000008,Croydon,Bicycle,32,19,13
E05011475,Park Hill & Whitgift,E09000008,Croydon,"Bus, minibus or coach",178,183,-5
E05011475,Park Hill & Whitgift,E09000008,Croydon,Driving a car or van,540,674,-134
E05011475,Park Hill & Whitgift,E09000008,Croydon,"Motorcycle, scooter or moped",17,8,9
E05011475,Park Hill & Whitgift,E09000008,Croydon,Not in employment or aged 15 years and under,2964,1363,1601
E05011475,Park Hill & Whitgift,E09000008,Croydon,On foot,129,263,-134
E05011475,Park Hill & Whitgift,E09000008,Croydon,Other method of travel to work,31,22,9
E05011475,Park Hill & Whitgift,E09000008,Croydon,Passenger in a car or van,38,31,7
E05011475,Park Hill & Whitgift,E09000008,Croydon,Taxi,3,5,-2
E05011475,Park Hill & Whitgift,E09000008,Croydon,Train,276,1103,-827
E05011475,Park Hill & Whitgift,E09000008,Croydon,"Underground, metro, light rail, tram",128,215,-87
E05011475,Park Hill & Whitgift,E09000008,Croydon,Work mainly at or from home,1438,177,1261
E05011476,Purley & Woodcote,E09000008,Croydon,Bicycle,51,86,-35
E05011476,Purley & Woodcote,E09000008,Croydon,"Bus, minibus or coach",434,647,-213
E05011476,Purley & Woodcote,E09000008,Croydon,Driving a car or van,2154,3217,-1063
E05011476,Purley & Woodcote,E09000008,Croydon,"Motorcycle, scooter or moped",30,50,-20
E05011476,Purley & Woodcote,E09000008,Croydon,Not in employment or aged 15 years and under,8591,3748,4843
E05011476,Purley & Woodcote,E09000008,Croydon,On foot,232,350,-118
E05011476,Purley & Woodcote,E09000008,Croydon,Other method of travel to work,74,46,28
E05011476,Purley & Woodcote,E09000008,Croydon,Passenger in a car or van,150,139,11
E05011476,Purley & Woodcote,E09000008,Croydon,Taxi,25,25,0
E05011476,Purley & Woodcote,E09000008,Croydon,Train,703,2425,-1722
E05011476,Purley & Woodcote,E09000008,Croydon,"Underground, metro, light rail, tram",101,195,-94
E05011476,Purley & Woodcote,E09000008,Croydon,Work mainly at or from home,3988,615,3373
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,Bicycle,30,63,-33
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,"Bus, minibus or coach",322,543,-221
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,Driving a car or van,1518,2155,-637
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,"Motorcycle, scooter or moped",24,27,-3
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,Not in employment or aged 15 years and under,5155,2236,2919
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,On foot,210,251,-41
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,Other method of travel to work,39,32,7
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,Passenger in a car or van,112,127,-15
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,Taxi,18,9,9
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,Train,460,1736,-1276
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,"Underground, metro, light rail, tram",98,134,-36
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,Work mainly at or from home,2536,301,2235
E05011478,Sanderstead,E09000008,Croydon,Bicycle,44,62,-18
E05011478,Sanderstead,E09000008,Croydon,"Bus, minibus or coach",282,596,-314
E05011478,Sanderstead,E09000008,Croydon,Driving a car or van,2393,3620,-1227
E05011478,Sanderstead,E09000008,Croydon,"Motorcycle, scooter or moped",29,58,-29
E05011478,Sanderstead,E09000008,Croydon,Not in employment or aged 15 years and under,8262,3491,4771
E05011478,Sanderstead,E09000008,Croydon,On foot,183,304,-121
E05011478,Sanderstead,E09000008,Croydon,Other method of travel to work,80,39,41
E05011478,Sanderstead,E09000008,Croydon,Passenger in a car or van,136,229,-93
E05011478,Sanderstead,E09000008,Croydon,Taxi,24,32,-8
E05011478,Sanderstead,E09000008,Croydon,Train,450,1714,-1264
E05011478,Sanderstead,E09000008,Croydon,"Underground, metro, light rail, tram",84,122,-38
E05011478,Sanderstead,E09000008,Croydon,Work mainly at or from home,3530,539,2991
E05011479,Selhurst,E09000008,Croydon,Bicycle,91,65,26
E05011479,Selhurst,E09000008,Croydon,"Bus, minibus or coach",926,979,-53
E05011479,Selhurst,E09000008,Croydon,Driving a car or van,1403,1410,-7
E05011479,Selhurst,E09000008,Croydon,"Motorcycle, scooter or moped",57,41,16
E05011479,Selhurst,E09000008,Croydon,Not in employment or aged 15 years and under,7129,3218,3911
E05011479,Selhurst,E09000008,Croydon,On foot,492,656,-164
E05011479,Selhurst,E09000008,Croydon,Other method of travel to work,81,42,39
E05011479,Selhurst,E09000008,Croydon,Passenger in a car or van,98,73,25
E05011479,Selhurst,E09000008,Croydon,Taxi,43,16,27
E05011479,Selhurst,E09000008,Croydon,Train,657,1113,-456
E05011479,Selhurst,E09000008,Croydon,"Underground, metro, light rail, tram",319,324,-5
E05011479,Selhurst,E09000008,Croydon,Work mainly at or from home,1651,174,1477
E05011480,Selsdon & Addington Village,E09000008,Croydon,Bicycle,33,25,8
E05011480,Selsdon & Addington Village,E09000008,Croydon,"Bus, minibus or coach",361,571,-210
E05011480,Selsdon & Addington Village,E09000008,Croydon,Driving a car or van,1812,2433,-621
E05011480,Selsdon & Addington Village,E09000008,Croydon,"Motorcycle, scooter or moped",21,45,-24
E05011480,Selsdon & Addington Village,E09000008,Croydon,Not in employment or aged 15 years and under,5459,2523,2936
E05011480,Selsdon & Addington Village,E09000008,Croydon,On foot,177,262,-85
E05011480,Selsdon & Addington Village,E09000008,Croydon,Other method of travel to work,72,24,48
E05011480,Selsdon & Addington Village,E09000008,Croydon,Passenger in a car or van,115,164,-49
E05011480,Selsdon & Addington Village,E09000008,Croydon,Taxi,20,27,-7
E05011480,Selsdon & Addington Village,E09000008,Croydon,Train,272,830,-558
E05011480,Selsdon & Addington Village,E09000008,Croydon,"Underground, metro, light rail, tram",128,237,-109
E05011480,Selsdon & Addington Village,E09000008,Croydon,Work mainly at or from home,1848,250,1598
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,Bicycle,33,29,4
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,"Bus, minibus or coach",361,667,-306
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,Driving a car or van,2033,2701,-668
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,"Motorcycle, scooter or moped",32,67,-35
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,Not in employment or aged 15 years and under,4888,2074,2814
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,On foot,140,177,-37
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,Other method of travel to work,59,29,30
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,Passenger in a car or van,111,192,-81
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,Taxi,19,32,-13
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,Train,281,795,-514
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,"Underground, metro, light rail, tram",82,228,-146
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,Work mainly at or from home,1668,252,1416
E05011482,Shirley North,E09000008,Croydon,Bicycle,64,83,-19
E05011482,Shirley North,E09000008,Croydon,"Bus, minibus or coach",516,786,-270
E05011482,Shirley North,E09000008,Croydon,Driving a car or van,2652,3363,-711
E05011482,Shirley North,E09000008,Croydon,"Motorcycle, scooter or moped",48,83,-35
E05011482,Shirley North,E09000008,Croydon,Not in employment or aged 15 years and under,8091,3700,4391
E05011482,Shirley North,E09000008,Croydon,On foot,296,331,-35
E05011482,Shirley North,E09000008,Croydon,Other method of travel to work,67,57,10
E05011482,Shirley North,E09000008,Croydon,Passenger in a car or van,199,212,-13
E05011482,Shirley North,E09000008,Croydon,Taxi,29,38,-9
E05011482,Shirley North,E09000008,Croydon,Train,519,1336,-817
E05011482,Shirley North,E09000008,Croydon,"Underground, metro, light rail, tram",254,507,-253
E05011482,Shirley North,E09000008,Croydon,Work mainly at or from home,2595,316,2279
E05011483,Shirley South,E09000008,Croydon,Bicycle,40,50,-10
E05011483,Shirley South,E09000008,Croydon,"Bus, minibus or coach",493,833,-340
E05011483,Shirley South,E09000008,Croydon,Driving a car or van,1692,2290,-598
E05011483,Shirley South,E09000008,Croydon,"Motorcycle, scooter or moped",38,50,-12
E05011483,Shirley South,E09000008,Croydon,Not in employment or aged 15 years and under,6019,2647,3372
E05011483,Shirley South,E09000008,Croydon,On foot,154,225,-71
E05011483,Shirley South,E09000008,Croydon,Other method of travel to work,54,26,28
E05011483,Shirley South,E09000008,Croydon,Passenger in a car or van,83,146,-63
E05011483,Shirley South,E09000008,Croydon,Taxi,15,19,-4
E05011483,Shirley South,E09000008,Croydon,Train,328,960,-632
E05011483,Shirley South,E09000008,Croydon,"Underground, metro, light rail, tram",91,125,-34
E05011483,Shirley South,E09000008,Croydon,Work mainly at or from home,1768,263,1505
E05011484,South Croydon,E09000008,Croydon,Bicycle,103,121,-18
E05011484,South Croydon,E09000008,Croydon,"Bus, minibus or coach",963,1087,-124
E05011484,South Croydon,E09000008,Croydon,Driving a car or van,2067,2779,-712
E05011484,South Croydon,E09000008,Croydon,"Motorcycle, scooter or moped",49,79,-30
E05011484,South Croydon,E09000008,Croydon,Not in employment or aged 15 years and under,7936,3463,4473
E05011484,South Croydon,E09000008,Croydon,On foot,533,898,-365
E05011484,South Croydon,E09000008,Croydon,Other method of travel to work,83,51,32
E05011484,South Croydon,E09000008,Croydon,Passenger in a car or van,144,168,-24
E05011484,South Croydon,E09000008,Croydon,Taxi,32,16,16
E05011484,South Croydon,E09000008,Croydon,Train,939,2951,-2012
E05011484,South Croydon,E09000008,Croydon,"Underground, metro, light rail, tram",268,395,-127
E05011484,South Croydon,E09000008,Croydon,Work mainly at or from home,4080,415,3665
E05011485,South Norwood,E09000008,Croydon,Bicycle,175,96,79
E05011485,South Norwood,E09000008,Croydon,"Bus, minibus or coach",1069,1393,-324
E05011485,South Norwood,E09000008,Croydon,Driving a car or van,1754,2019,-265
E05011485,South Norwood,E09000008,Croydon,"Motorcycle, scooter or moped",59,55,4
E05011485,South Norwood,E09000008,Croydon,Not in employment or aged 15 years and under,8300,4097,4203
E05011485,South Norwood,E09000008,Croydon,On foot,357,422,-65
E05011485,South Norwood,E09000008,Croydon,Other method of travel to work,124,47,77
E05011485,South Norwood,E09000008,Croydon,Passenger in a car or van,118,113,5
E05011485,South Norwood,E09000008,Croydon,Taxi,51,28,23
E05011485,South Norwood,E09000008,Croydon,Train,1076,2002,-926
E05011485,South Norwood,E09000008,Croydon,"Underground, metro, light rail, tram",408,471,-63
E05011485,South Norwood,E09000008,Croydon,Work mainly at or from home,3037,262,2775
E05011486,Thornton Heath,E09000008,Croydon,Bicycle,145,104,41
E05011486,Thornton Heath,E09000008,Croydon,"Bus, minibus or coach",1431,1817,-386
E05011486,Thornton Heath,E09000008,Croydon,Driving a car or van,2138,2435,-297
E05011486,Thornton Heath,E09000008,Croydon,"Motorcycle, scooter or moped",73,78,-5
E05011486,Thornton Heath,E09000008,Croydon,Not in employment or aged 15 years and under,9355,4390,4965
E05011486,Thornton Heath,E09000008,Croydon,On foot,410,438,-28
E05011486,Thornton Heath,E09000008,Croydon,Other method of travel to work,142,54,88
E05011486,Thornton Heath,E09000008,Croydon,Passenger in a car or van,118,158,-40
E05011486,Thornton Heath,E09000008,Croydon,Taxi,81,34,47
E05011486,Thornton Heath,E09000008,Croydon,Train,983,1777,-794
E05011486,Thornton Heath,E09000008,Croydon,"Underground, metro, light rail, tram",461,482,-21
E05011486,Thornton Heath,E09000008,Croydon,Work mainly at or from home,2666,241,2425
E05011487,Waddon,E09000008,Croydon,Bicycle,140,118,22
E05011487,Waddon,E09000008,Croydon,"Bus, minibus or coach",929,1083,-154
E05011487,Waddon,E09000008,Croydon,Driving a car or van,2384,2505,-121
E05011487,Waddon,E09000008,Croydon,"Motorcycle, scooter or moped",68,66,2
E05011487,Waddon,E09000008,Croydon,Not in employment or aged 15 years and under,9547,3873,5674
E05011487,Waddon,E09000008,Croydon,On foot,706,1077,-371
E05011487,Waddon,E09000008,Croydon,Other method of travel to work,124,47,77
E05011487,Waddon,E09000008,Croydon,Passenger in a car or van,152,164,-12
E05011487,Waddon,E09000008,Croydon,Taxi,52,18,34
E05011487,Waddon,E09000008,Croydon,Train,844,1701,-857
E05011487,Waddon,E09000008,Croydon,"Underground, metro, light rail, tram",547,615,-68
E05011487,Waddon,E09000008,Croydon,Work mainly at or from home,3012,271,2741
E05011488,West Thornton,E09000008,Croydon,Bicycle,162,104,58
E05011488,West Thornton,E09000008,Croydon,"Bus, minibus or coach",1482,1860,-378
E05011488,West Thornton,E09000008,Croydon,Driving a car or van,2373,2517,-144
E05011488,West Thornton,E09000008,Croydon,"Motorcycle, scooter or moped",78,57,21
E05011488,West Thornton,E09000008,Croydon,Not in employment or aged 15 years and under,10529,4835,5694
E05011488,West Thornton,E09000008,Croydon,On foot,759,771,-12
E05011488,West Thornton,E09000008,Croydon,Other method of travel to work,147,55,92
E05011488,West Thornton,E09000008,Croydon,Passenger in a car or van,200,163,37
E05011488,West Thornton,E09000008,Croydon,Taxi,43,25,18
E05011488,West Thornton,E09000008,Croydon,Train,629,1276,-647
E05011488,West Thornton,E09000008,Croydon,"Underground, metro, light rail, tram",437,523,-86
E05011488,West Thornton,E09000008,Croydon,Work mainly at or from home,1941,203,1738
E05011489,Woodside,E09000008,Croydon,Bicycle,126,119,7
E05011489,Woodside,E09000008,Croydon,"Bus, minibus or coach",912,1134,-222
E05011489,Woodside,E09000008,Croydon,Driving a car or van,2104,2560,-456
E05011489,Woodside,E09000008,Croydon,"Motorcycle, scooter or moped",63,73,-10
E05011489,Woodside,E09000008,Croydon,Not in employment or aged 15 years and under,8466,4115,4351
E05011489,Woodside,E09000008,Croydon,On foot,342,507,-165
E05011489,Woodside,E09000008,Croydon,Other method of travel to work,108,72,36
E05011489,Woodside,E09000008,Croydon,Passenger in a car or van,128,146,-18
E05011489,Woodside,E09000008,Croydon,Taxi,52,26,26
E05011489,Woodside,E09000008,Croydon,Train,977,2178,-1201
E05011489,Woodside,E09000008,Croydon,"Underground, metro, light rail, tram",531,846,-315
E05011489,Woodside,E09000008,Croydon,Work mainly at or from home,3226,293,2933
E05013496,Alperton,E09000005,Brent,Bicycle,285,96,189
E05013496,Alperton,E09000005,Brent,"Bus, minibus or coach",1016,862,154
E05013496,Alperton,E09000005,Brent,Driving a car or van,1750,1669,81
E05013496,Alperton,E09000005,Brent,"Motorcycle, scooter or moped",79,34,45
E05013496,Alperton,E09000005,Brent,Not in employment or aged 15 years and under,7600,3014,4586
E05013496,Alperton,E09000005,Brent,On foot,1141,738,403
E05013496,Alperton,E09000005,Brent,Other method of travel to work,99,32,67
E05013496,Alperton,E09000005,Brent,Passenger in a car or van,218,164,54
E05013496,Alperton,E09000005,Brent,Taxi,28,16,12
E05013496,Alperton,E09000005,Brent,Train,474,404,70
E05013496,Alperton,E09000005,Brent,"Underground, metro, light rail, tram",971,1305,-334
E05013496,Alperton,E09000005,Brent,Work mainly at or from home,1353,133,1220
E05013497,Barnhill,E09000005,Brent,Bicycle,43,24,19
E05013497,Barnhill,E09000005,Brent,"Bus, minibus or coach",522,642,-120
E05013497,Barnhill,E09000005,Brent,Driving a car or van,1326,1573,-247
E05013497,Barnhill,E09000005,Brent,"Motorcycle, scooter or moped",54,37,17
E05013497,Barnhill,E09000005,Brent,Not in employment or aged 15 years and under,6359,3219,3140
E05013497,Barnhill,E09000005,Brent,On foot,277,245,32
E05013497,Barnhill,E09000005,Brent,Other method of travel to work,84,43,41
E05013497,Barnhill,E09000005,Brent,Passenger in a car or van,121,87,34
E05013497,Barnhill,E09000005,Brent,Taxi,29,14,15
E05013497,Barnhill,E09000005,Brent,Train,293,347,-54
E05013497,Barnhill,E09000005,Brent,"Underground, metro, light rail, tram",851,1627,-776
E05013497,Barnhill,E09000005,Brent,Work mainly at or from home,1476,214,1262
E05013498,Brondesbury Park,E09000005,Brent,Bicycle,255,326,-71
E05013498,Brondesbury Park,E09000005,Brent,"Bus, minibus or coach",498,932,-434
E05013498,Brondesbury Park,E09000005,Brent,Driving a car or van,947,1407,-460
E05013498,Brondesbury Park,E09000005,Brent,"Motorcycle, scooter or moped",73,108,-35
E05013498,Brondesbury Park,E09000005,Brent,Not in employment or aged 15 years and under,6730,3236,3494
E05013498,Brondesbury Park,E09000005,Brent,On foot,368,420,-52
E05013498,Brondesbury Park,E09000005,Brent,Other method of travel to work,78,78,0
E05013498,Brondesbury Park,E09000005,Brent,Passenger in a car or van,79,87,-8
E05013498,Brondesbury Park,E09000005,Brent,Taxi,30,29,1
E05013498,Brondesbury Park,E09000005,Brent,Train,223,399,-176
E05013498,Brondesbury Park,E09000005,Brent,"Underground, metro, light rail, tram",933,2543,-1610
E05013498,Brondesbury Park,E09000005,Brent,Work mainly at or from home,3397,491,2906
E05013499,Cricklewood & Mapesbury,E09000005,Brent,Bicycle,221,254,-33
E05013499,Cricklewood & Mapesbury,E09000005,Brent,"Bus, minibus or coach",1040,1442,-402
E05013499,Cricklewood & Mapesbury,E09000005,Brent,Driving a car or van,1003,1298,-295
E05013499,Cricklewood & Mapesbury,E09000005,Brent,"Motorcycle, scooter or moped",106,82,24
E05013499,Cricklewood & Mapesbury,E09000005,Brent,Not in employment or aged 15 years and under,6846,3503,3343
E05013499,Cricklewood & Mapesbury,E09000005,Brent,On foot,352,415,-63
E05013499,Cricklewood & Mapesbury,E09000005,Brent,Other method of travel to work,82,70,12
E05013499,Cricklewood & Mapesbury,E09000005,Brent,Passenger in a car or van,60,94,-34
E05013499,Cricklewood & Mapesbury,E09000005,Brent,Taxi,29,16,13
E05013499,Cricklewood & Mapesbury,E09000005,Brent,Train,290,504,-214
E05013499,Cricklewood & Mapesbury,E09000005,Brent,"Underground, metro, light rail, tram",1182,2848,-1666
E05013499,Cricklewood & Mapesbury,E09000005,Brent,Work mainly at or from home,2763,390,2373
E05013500,Dollis Hill,E09000005,Brent,Bicycle,206,157,49
E05013500,Dollis Hill,E09000005,Brent,"Bus, minibus or coach",1524,1799,-275
E05013500,Dollis Hill,E09000005,Brent,Driving a car or van,2476,2794,-318
E05013500,Dollis Hill,E09000005,Brent,"Motorcycle, scooter or moped",139,114,25
E05013500,Dollis Hill,E09000005,Brent,Not in employment or aged 15 years and under,12808,5969,6839
E05013500,Dollis Hill,E09000005,Brent,On foot,444,505,-61
E05013500,Dollis Hill,E09000005,Brent,Other method of travel to work,135,61,74
E05013500,Dollis Hill,E09000005,Brent,Passenger in a car or van,209,221,-12
E05013500,Dollis Hill,E09000005,Brent,Taxi,46,39,7
E05013500,Dollis Hill,E09000005,Brent,Train,359,436,-77
E05013500,Dollis Hill,E09000005,Brent,"Underground, metro, light rail, tram",1253,2023,-770
E05013500,Dollis Hill,E09000005,Brent,Work mainly at or from home,2055,276,1779
E05013501,Harlesden & Kensal Green,E09000005,Brent,Bicycle,349,459,-110
E05013501,Harlesden & Kensal Green,E09000005,Brent,"Bus, minibus or coach",1569,2556,-987
E05013501,Harlesden & Kensal Green,E09000005,Brent,Driving a car or van,1520,1976,-456
