lad22cd,lad22nm,ward22cd,ward22nm,category,count_21,count_11,change
E09000002,Barking and Dagenham,E05014055,Barking Riverside,"Asian, Asian British or Asian Welsh: Indian",374,157,217
E09000002,Barking and Dagenham,E05014055,Barking Riverside,"Asian, Asian British or Asian Welsh: Other Asian",201,183,18
E09000002,Barking and Dagenham,E05014055,Barking Riverside,"Asian, Asian British or Asian Welsh: Pakistani",593,167,426
E09000002,Barking and Dagenham,E05014055,Barking Riverside,"Black, Black British, Black Welsh, Caribbean or African: African",2815,1684,1131
E09000002,Barking and Dagenham,E05014055,Barking Riverside,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",402,236,166
E09000002,Barking and Dagenham,E05014055,Barking Riverside,"Black, Black British, Black Welsh, Caribbean or African: Other Black",547,174,373
E09000002,Barking and Dagenham,E05014055,Barking Riverside,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,176,82,94
E09000002,Barking and Dagenham,E05014055,Barking Riverside,Mixed or Multiple ethnic groups: White and Asian,60,35,25
E09000002,Barking and Dagenham,E05014055,Barking Riverside,Mixed or Multiple ethnic groups: White and Black African,163,91,72
E09000002,Barking and Dagenham,E05014055,Barking Riverside,Mixed or Multiple ethnic groups: White and Black Caribbean,175,96,79
E09000002,Barking and Dagenham,E05014055,Barking Riverside,Other ethnic group: Any other ethnic group,247,88,159
E09000002,Barking and Dagenham,E05014055,Barking Riverside,Other ethnic group: Arab,92,30,62
E09000002,Barking and Dagenham,E05014055,Barking Riverside,"White: English, Welsh, Scottish, Northern Irish or British",1943,1961,-18
E09000002,Barking and Dagenham,E05014055,Barking Riverside,White: Gypsy or Irish Traveller,3,10,-7
E09000002,Barking and Dagenham,E05014055,Barking Riverside,White: Irish,23,26,-3
E09000002,Barking and Dagenham,E05014055,Barking Riverside,White: Other White,1182,432,750
E09000002,Barking and Dagenham,E05014056,Beam,"Asian, Asian British or Asian Welsh: Bangladeshi",699,187,512
E09000002,Barking and Dagenham,E05014056,Beam,"Asian, Asian British or Asian Welsh: Chinese",41,43,-2
E09000002,Barking and Dagenham,E05014056,Beam,"Asian, Asian British or Asian Welsh: Indian",301,247,54
E09000002,Barking and Dagenham,E05014056,Beam,"Asian, Asian British or Asian Welsh: Other Asian",156,123,33
E09000002,Barking and Dagenham,E05014056,Beam,"Asian, Asian British or Asian Welsh: Pakistani",358,93,265
E09000002,Barking and Dagenham,E05014056,Beam,"Black, Black British, Black Welsh, Caribbean or African: African",1814,1598,216
E09000002,Barking and Dagenham,E05014056,Beam,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",251,271,-20
E09000002,Barking and Dagenham,E05014056,Beam,"Black, Black British, Black Welsh, Caribbean or African: Other Black",297,191,106
